# LEMpy local minima file for target YDL056W, replicate 0
# Right-hand side of tf_act():  p0 - p1(tar) + p2(reg^p4) / (p3^p4 + reg^p4)
# Right-hand side of tf_rep():  p0 - p1(tar) + p2(p3^p4) / (p3^p4 + reg^p4)
# Run configuration file:  /mnt/c/users/sophi/Desktop/wavepool_LEM/results_tfs_sophie/edge_finding_20211118122401/lempy_20211118122401_config.txt
# Time series data file:   /mnt/c/users/sophi/Desktop/wavepool_LEM/RSEM_TPM_timeseries.tsv
# Computed on:  2021-11-18 12:24:17 
 
model	loss	p0	p1	p2	p3	p4
YDL056W=tf_act(YIL131C)	131.7246078655647	0.3	0.00941632918693413	3.186555642706274	86.04993485997409	10.0
YDL056W=tf_act(YIL131C)	131.72470633689107	0.3	0.00941504507982647	3.20678824265575	86.19285641642524	10.0
YDL056W=tf_act(YIL131C)	131.72826997262388	0.3	0.009415739330014213	3.192217301100709	86.10969054442835	9.962654338160448
YDL056W=tf_act(YIL131C)	131.72645891481488	0.3	0.009414571170147533	3.2368254665992313	86.39847992745804	9.983215800795787
YDL056W=tf_act(YIL131C)	131.72561426223186	0.3	0.009410943398411453	3.2440508004160518	86.47086073851608	9.993231558668493
YDL056W=tf_act(YIL131C)	131.72557456170676	0.3	0.009409416016167915	3.3064520009807397	86.87287602621373	10.0
YDL056W=tf_act(YIL131C)	131.72743126692654	0.3	0.009409622550792425	3.279617720820399	86.7151798367718	9.976382719141766
YDL056W=tf_act(YIL131C)	131.7264460958479	0.3	0.009405499835668407	3.374703892485447	87.32250669007007	10.0
YDL056W=tf_act(YIL131C)	131.72675752104064	0.3	0.009404472652909583	3.3967881770591646	87.46322894520871	10.0
YDL056W=tf_act(YIL131C)	131.72583258313517	0.3	0.009407910007653415	3.327852445001192	87.01761750870277	10.0
YDL056W=tf_rep(YIL131C)	145.03640935960982	0.0	0.002288107956562317	0.0	69.36617105449815	3.576379104691925
YDL056W=tf_rep(YIL131C)	145.03640935960857	0.0	0.0022881079900546075	0.0	69.5641716673944	3.542228418626981
YDL056W=tf_rep(YIL131C)	145.0364093596093	0.0	0.0022881079707454265	0.0	69.49181827090099	3.509623923661167
YDL056W=tf_rep(YIL131C)	145.03640935960937	0.0	0.002288107970317713	0.0	69.71823449378147	3.497486136553481
YDL056W=tf_rep(YIL131C)	145.0364093595222	0.0	0.002288112440205383	0.0	69.71916913223568	3.1995256441110502
YDL056W=tf_rep(YIL131C)	145.0364093596093	0.0	0.0022881079697737528	0.0	69.36276569018972	2.650978074743436
YDL056W=tf_rep(YIL131C)	145.03640935960928	0.0	0.0022881079704923438	0.0	69.16605690650277	1.9640532515300342
YDL056W=tf_rep(YIL131C)	145.03640935960928	0.0	0.00228810797160011	0.0	69.47003935791646	1.7605426513250555
YDL056W=tf_rep(YIL131C)	145.03640935960925	0.0	0.0022881079705174175	0.0	68.98475781671851	1.514665510706631
YDL056W=tf_rep(YIL131C)	145.03640935960925	0.0	0.0022881079714635157	0.0	68.44425396462323	1.4273105370127126
YDL056W=tf_act(YNL068C)	139.86754705273523	0.3	0.008832301906916406	2.693649276076392	98.17690522624714	10.0
YDL056W=tf_act(YNL068C)	139.86770567944782	0.3	0.008831145289889838	2.7148589244562777	98.31699436382556	10.0
YDL056W=tf_act(YNL068C)	139.8754816241683	0.3	0.008823421903112163	2.6833107900576194	98.235863465087	9.95886356789509
YDL056W=tf_act(YNL068C)	139.87258033647245	0.3	0.008841715946454292	2.7546115425668756	98.48774507926939	9.975952716312944
YDL056W=tf_act(YNL068C)	139.8681227637183	0.3	0.008829134953313925	2.7533799475287495	98.56708996027942	10.0
YDL056W=tf_act(YNL068C)	139.86862983128134	0.3	0.008827572975344719	2.788435962250067	98.7885957448968	10.0
YDL056W=tf_act(YNL068C)	139.86826039865994	0.3	0.008828624603822222	2.7636740324997495	98.63300589415736	10.0
YDL056W=tf_act(YNL068C)	139.8698915529257	0.3	0.008824213483291394	2.854399167867261	99.19953849303778	10.0
YDL056W=tf_act(YNL068C)	139.86987772193748	0.3	0.008824257466682065	2.85378339137777	99.19563923421674	10.0
YDL056W=tf_act(YNL068C)	139.86854330889327	0.3	0.008827638140975208	2.782731355417723	98.75444754484492	10.0
YDL056W=tf_rep(YNL068C)	145.03640935961005	0.0	0.0022881079499919308	0.0	69.23295113274267	2.656705431790096
YDL056W=tf_rep(YNL068C)	145.0364093596085	0.0	0.002288107991162601	0.0	69.43095174563892	2.622554745725152
YDL056W=tf_rep(YNL068C)	146.6013368279457	0.0020227488453443214	0.004575260789171002	0.22248498037804815	69.35859824620216	2.589951554787851
YDL056W=tf_rep(YNL068C)	145.03640935960925	0.0	0.002288107971372792	0.0	69.6560110981862	2.6129960700853068
YDL056W=tf_rep(YNL068C)	145.03640935960036	0.0	0.002288108231609077	0.0	69.66377151789023	2.5903840565841514
YDL056W=tf_rep(YNL068C)	145.335658277799	0.02719040026546849	0.0030871304699427457	0.036148584524022954	69.29339822116758	2.230094885547203
YDL056W=tf_rep(YNL068C)	146.3852886723921	0.027192103400360223	0.00467060360321107	0.19723974263112812	69.09736008144819	2.18848714652968
YDL056W=tf_rep(YNL068C)	145.03640935960922	0.0	0.0022881079702924065	0.0	69.5436812016811	2.0149927206896496
YDL056W=tf_rep(YNL068C)	145.0364093596093	0.0	0.0022881079711321918	0.0	69.03144565619075	1.7725215583845397
YDL056W=tf_rep(YNL068C)	145.03640935960925	0.0	0.0022881079705191027	0.0	68.49033128507222	1.6819608896668845
