# LEMpy local minima file for target YIL131C, replicate 0
# Right-hand side of tf_act():  p0 - p1(tar) + p2(reg^p4) / (p3^p4 + reg^p4)
# Right-hand side of tf_rep():  p0 - p1(tar) + p2(p3^p4) / (p3^p4 + reg^p4)
# Run configuration file:  /mnt/c/users/sophi/Desktop/wavepool_LEM/results_tfs_sophie/edge_finding_20211118122401/lempy_20211118122401_config.txt
# Time series data file:   /mnt/c/users/sophi/Desktop/wavepool_LEM/RSEM_TPM_timeseries.tsv
# Computed on:  2021-11-18 12:24:17 
 
model	loss	p0	p1	p2	p3	p4
YIL131C=tf_act(YIL131C)	339.7617099129288	0.3	0.016288138168478964	3.3756053003097684	75.71245252137113	10.0
YIL131C=tf_act(YIL131C)	339.763119719448	0.3	0.016278174045321968	3.3912832329488287	75.86776003304432	10.0
YIL131C=tf_act(YIL131C)	339.77822471364726	0.3	0.016284054516743623	3.3810144313116544	75.78537977807275	9.96457281599477
YIL131C=tf_act(YIL131C)	339.7690083292315	0.3	0.016256785327196262	3.4078972653563206	76.07624866674533	9.992664524714595
YIL131C=tf_act(YIL131C)	339.76680157498384	0.3	0.016261886304711662	3.419713231717946	76.14060831962728	10.0
YIL131C=tf_act(YIL131C)	339.7744431581211	0.3	0.016244483256465637	3.4629208189011083	76.52334764255426	10.0
YIL131C=tf_act(YIL131C)	339.76045476509177	0.3	0.016309418232162927	3.3421813385192407	75.37875716904264	10.0
YIL131C=tf_act(YIL131C)	339.76499684260585	0.3	0.01627078986555772	3.4080414930920493	76.02032121022127	10.0
YIL131C=tf_act(YIL131C)	339.7677049149234	0.3	0.016261827588336032	3.426932214619355	76.19385704504467	10.0
YIL131C=tf_act(YIL131C)	339.76195698628527	0.3	0.016286378538154515	3.378950991439731	75.7442368443424	10.0
YIL131C=tf_rep(YIL131C)	366.49865318167963	0.0	0.0024764633818498737	0.0	69.21739837764967	2.6588872350219823
YIL131C=tf_rep(YIL131C)	366.49865318170936	0.0	0.002476460509396958	0.0	69.41539899054592	2.624736548957038
YIL131C=tf_rep(YIL131C)	367.4243203866398	0.0014407221450967618	0.003453053376034611	0.056828239086747064	69.34304548177676	2.5921343366820384
YIL131C=tf_rep(YIL131C)	366.49865318170714	0.0	0.002476460679041165	0.0	69.63976865676099	2.5900695348634772
YIL131C=tf_rep(YIL131C)	366.4986531816956	0.0	0.002476461565375538	0.0	69.57270557569133	2.2137103495263304
YIL131C=tf_rep(YIL131C)	366.4986531817095	0.0	0.0024764605080594914	0.0	69.28198841094002	1.874814522670109
YIL131C=tf_rep(YIL131C)	366.4986531817092	0.0	0.002476460515037173	0.0	69.08152199426594	1.7797444607268236
YIL131C=tf_rep(YIL131C)	366.4986531817093	0.0	0.002476460502924756	0.0	69.44705589181359	1.6516373770422677
YIL131C=tf_rep(YIL131C)	366.49865318170936	0.0	0.002476460498364788	0.0	69.0377033611334	1.456631668320821
YIL131C=tf_rep(YIL131C)	366.4986531817092	0.0	0.002476460516244787	0.0	68.49074374604888	1.382928319701453
YIL131C=tf_act(YNL068C)	366.4986531817096	0.0	0.002476460502803342	0.0	100.0	1.0
YIL131C=tf_act(YNL068C)	366.4986531817091	0.0	0.002476460508258854	0.0	100.0	1.0
YIL131C=tf_act(YNL068C)	366.4986531817095	0.0	0.002476460516385173	0.0	99.92764651403027	1.0000006361092793
YIL131C=tf_act(YNL068C)	366.5068838501767	0.0	0.0024922121220238703	0.0023585579366725857	100.0	1.227427457314284
YIL131C=tf_act(YNL068C)	366.4986531817096	0.0	0.0024764605020150825	0.0	100.0	1.2104453658801215
YIL131C=tf_act(YNL068C)	363.3421309568932	2.5988820499642837e-06	0.004666727021640925	2.209606270565	99.99998027631139	10.0
YIL131C=tf_act(YNL068C)	363.2954830490141	0.14515472875641733	0.008774336331949009	2.7430071078515086	99.75188110596991	9.906033936886512
YIL131C=tf_act(YNL068C)	363.30634360378065	0.18926594144316394	0.010035538779260243	2.9837650660244255	99.9999968490173	9.936050060399207
YIL131C=tf_act(YNL068C)	363.315587457826	0.24576107761345495	0.011653621378448217	3.2154948517473843	99.89003063501528	9.956226395406881
YIL131C=tf_act(YNL068C)	363.2883950737412	0.23662007616095035	0.011365241717934202	3.0798147431297185	99.48149843098399	10.0
YIL131C=tf_rep(YNL068C)	366.4986531816731	0.0	0.0024764659146313474	0.0	69.24867537701165	2.6934974259622884
YIL131C=tf_rep(YNL068C)	366.4986531817096	0.0	0.002476460502010501	0.0	69.4466759899079	2.659346739897344
YIL131C=tf_rep(YNL068C)	367.3590931498693	0.0016207527773752736	0.0038789289106852844	0.09094808923243157	69.37432248163263	2.6267434996186005
YIL131C=tf_rep(YNL068C)	366.49865318170924	0.0	0.0024764605153823793	0.0	69.67277399137191	2.651458100211532
YIL131C=tf_rep(YNL068C)	366.49865318170936	0.0	0.0024764604997830567	0.0	69.63266973311742	2.390297230117751
YIL131C=tf_rep(YNL068C)	366.4986531817092	0.0	0.002476460509930019	0.0	69.29559257002447	2.0527851410705873
YIL131C=tf_rep(YNL068C)	366.4986531817096	0.0	0.0024764604882837856	0.0	69.09626714879822	1.9697494740904715
YIL131C=tf_rep(YNL068C)	366.49865318170924	0.0	0.002476460507670281	0.0	69.4517241009702	1.8465605486775714
YIL131C=tf_rep(YNL068C)	366.4986531817093	0.0	0.002476460509975338	0.0	69.01627739555	1.6539671774775202
YIL131C=tf_rep(YNL068C)	366.4986531817093	0.0	0.0024764605060196734	0.0	68.46936046356156	1.5854703491699318
