# LEMpy all scores file for replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Ground truth edge list:   
# Computed on:  2025-11-11 12:23:42 
 
model	pld	loss	norm_loss
Ophio5|997=tf_act(Ophio5|2237)	0.00852498	603.0317939248819	0.9999999999999485
Ophio5|8321=tf_rep(Ophio5|997)	0.00846177	542.6231524003701	0.5128666519113988
Ophio5|491=tf_rep(Ophio5|6835)	0.00843994	905.2207506494733	0.9219549460958677
Ophio5|512=tf_rep(Ophio5|2237)	0.00843159	528.2452911019049	0.8333293611738549
Ophio5|3760=tf_rep(Ophio5|2137)	0.00842609	598.3296630515131	0.6864243300942071
Ophio5|997=tf_act(Ophio5|3300)	0.0083271	594.3591095557541	0.9856181971555571
Ophio5|512=tf_rep(Ophio5|2137)	0.0080399	506.29143414452915	0.798696220279348
Ophio5|1654=tf_rep(Ophio5|756)	0.00795607	875.4379507072275	1.0
Ophio5|4218=tf_act(Ophio5|8321)	0.00791694	568.3043316108106	0.9640167959625077
Ophio5|491=tf_rep(Ophio5|512)	0.00785522	861.3335629662816	0.8772564460606821
Ophio5|8584=tf_act(Ophio5|1479)	0.00782122	550.3916697446772	0.8601633294234806
Ophio5|512=tf_rep(Ophio5|756)	0.00781367	552.353394681776	0.8713609175241632
Ophio5|8584=tf_act(Ophio5|6835)	0.00780704	550.6515431420729	0.8605694648703274
Ophio5|997=tf_act(Ophio5|1479)	0.00764014	590.9838067587319	0.9800209751997236
Ophio5|6835=tf_act(Ophio5|6835)	0.00759348	445.03652952913677	0.7935139432084389
Ophio5|512=tf_rep(Ophio5|5850)	0.00742379	597.1121108286064	0.9419696914439383
Ophio5|1654=tf_rep(Ophio5|84)	0.00734578	786.7477561390456	0.8986904845779954
Ophio5|491=tf_rep(Ophio5|2137)	0.00727885	981.8492264537898	0.9999999999999999
Ophio5|5850=tf_act(Ophio5|1654)	0.00726249	768.6601792501552	0.9608766940474358
Ophio5|5850=tf_act(Ophio5|8584)	0.00716875	799.9571474799541	1.0000000000000002
Ophio5|1654=tf_rep(Ophio5|8604)	0.00713453	758.5458468284119	0.8664758549884847
Ophio5|512=tf_act(Ophio5|1479)	0.00712986	597.8741670145466	0.943171867412764
Ophio5|512=tf_act(Ophio5|6835)	0.00712498	598.0886946040662	0.9435102937880482
Ophio5|392=tf_rep(Ophio5|997)	0.00710332	572.9645151706139	0.6240859068974688
Ophio5|512=tf_act(Ophio5|4218)	0.00706834	633.8973708520261	1.0000000000000004
Ophio5|512=tf_act(Ophio5|997)	0.00706434	600.8607006483408	0.947883250944423
Ophio5|8321=tf_rep(Ophio5|3300)	0.00702656	549.028267172961	0.5189205214412842
Ophio5|8584=tf_rep(Ophio5|6835)	0.00699199	521.7738365787742	0.8154387959502759
Ophio5|491=tf_act(Ophio5|8584)	0.00697303	913.2087439273583	0.9300906079293406
Ophio5|512=tf_act(Ophio5|2237)	0.00694457	633.8973708520502	1.0000000000000386
Ophio5|997=tf_rep(Ophio5|84)	0.00693892	598.2424733467279	0.992057930234469
Ophio5|84=tf_act(Ophio5|6920)	0.00682571	410.09055545128996	0.5768186237147755
Ophio5|4218=tf_rep(Ophio5|6835)	0.0068205	569.9607645162182	0.966826609390591
Ophio5|8321=tf_rep(Ophio5|2056)	0.0067396	543.0456996576622	0.5132660274193607
Ophio5|1479=tf_act(Ophio5|1479)	0.00672221	536.8036656902435	0.7337393022563221
Ophio5|2237=tf_rep(Ophio5|491)	0.00672121	536.0455319976779	0.7768838304305726
Ophio5|8584=tf_rep(Ophio5|756)	0.00651902	525.0959687066335	0.8206306918109268
Ophio5|5850=tf_act(Ophio5|491)	0.00645417	779.5394047173892	0.9744764543614801
Ophio5|4218=tf_rep(Ophio5|3760)	0.00643701	589.5170436770198	0.9999999999999997
Ophio5|997=tf_rep(Ophio5|512)	0.00637854	586.0993894320393	0.9719212076984087
Ophio5|3760=tf_rep(Ophio5|756)	0.00631665	666.9774463234762	0.7651794237403877
Ophio5|2237=tf_rep(Ophio5|8604)	0.00627382	560.3642833549735	0.8121286810598404
Ophio5|8584=tf_rep(Ophio5|8321)	0.00619493	639.6744130217992	0.9996962219778629
Ophio5|1654=tf_rep(Ophio5|3300)	0.00606983	771.5549013470386	0.8813359081859926
Ophio5|997=tf_act(Ophio5|2056)	0.00602622	603.0317939248813	0.9999999999999476
Ophio5|392=tf_rep(Ophio5|8604)	0.00596615	558.6967652116807	0.6085451509924444
Ophio5|6920=tf_act(Ophio5|6920)	0.00591074	790.9589640144022	0.7516720664051548
Ophio5|8584=tf_act(Ophio5|2137)	0.00583789	557.8751225771233	0.8718586221718728
Ophio5|512=tf_act(Ophio5|2137)	0.00577695	602.2411610764627	0.9500609858453684
Ophio5|8321=tf_rep(Ophio5|8584)	0.00570269	543.5994815807354	0.513789440914563
Ophio5|5850=tf_act(Ophio5|2056)	0.00568128	798.8336854587325	0.9985955972457267
Ophio5|2137=tf_act(Ophio5|491)	0.0055241	522.7812817036489	0.6384895639050251
Ophio5|512=tf_act(Ophio5|756)	0.0055032	603.2798998362761	0.9516996403146513
Ophio5|8584=tf_act(Ophio5|756)	0.00542522	559.7801208323442	0.8748357923069457
Ophio5|3300=tf_act(Ophio5|8604)	0.00540594	679.3089904877371	0.7385991359586161
Ophio5|512=tf_act(Ophio5|2056)	0.00537485	633.8973708520315	1.0000000000000089
Ophio5|5850=tf_act(Ophio5|8604)	0.00533698	765.1188889998517	0.9564498441074617
Ophio5|6835=tf_rep(Ophio5|8321)	0.00533015	339.6999642454102	0.6056955783412676
Ophio5|8584=tf_rep(Ophio5|2237)	0.00528786	501.92339635606254	0.7844161230228128
Ophio5|6835=tf_act(Ophio5|2237)	0.00527359	405.97230860075905	0.7238612249921623
Ophio5|2237=tf_rep(Ophio5|1479)	0.00524246	492.20490599469485	0.7133461803157701
Ophio5|2137=tf_rep(Ophio5|8604)	0.00494212	530.9073697614969	0.6484142161485046
Ophio5|3300=tf_rep(Ophio5|6835)	0.00488648	602.9982710885032	0.6556280105916658
Ophio5|392=tf_rep(Ophio5|512)	0.00481532	563.787673193319	0.6140902830914301
Ophio5|6835=tf_rep(Ophio5|8604)	0.00465253	430.6991634793398	0.7679499746024588
Ophio5|997=tf_rep(Ophio5|756)	0.00461879	595.1490875199396	0.986928207626222
Ophio5|5850=tf_rep(Ophio5|491)	0.00456441	799.9571474799541	1.0000000000000002
Ophio5|997=tf_act(Ophio5|8321)	0.00448194	600.1851659323873	0.9952794727886602
Ophio5|1479=tf_rep(Ophio5|84)	0.00444295	580.2450610244726	0.7931179189440316
Ophio5|3760=tf_rep(Ophio5|392)	0.00443222	871.6615026879718	0.9999999999999798
Ophio5|491=tf_act(Ophio5|5850)	0.00428511	975.844568810316	0.9938843383671428
Ophio5|2056=tf_rep(Ophio5|8604)	0.00425245	508.32432262968274	0.9999999999999282
Ophio5|491=tf_rep(Ophio5|4218)	0.00416241	981.8492264537898	0.9999999999999999
Ophio5|512=tf_rep(Ophio5|3760)	0.00414648	633.8973708520277	1.000000000000003
Ophio5|1654=tf_act(Ophio5|8584)	0.00410318	844.2075507533449	0.9643259697290334
Ophio5|491=tf_act(Ophio5|392)	0.00410017	981.8492264537898	0.9999999999999999
Ophio5|512=tf_act(Ophio5|1654)	0.0040801	630.5354044205171	0.9946963552996129
Ophio5|1654=tf_rep(Ophio5|1654)	0.00397804	875.4379507072275	1.0
Ophio5|5850=tf_rep(Ophio5|997)	0.00390961	648.236903248826	0.8103395354250149
Ophio5|5850=tf_rep(Ophio5|1479)	0.00389209	799.957147479954	1.0
Ophio5|512=tf_act(Ophio5|491)	0.00389072	632.8134112015296	0.9982900076568557
Ophio5|392=tf_act(Ophio5|8321)	0.00384793	737.1854244563533	0.8029590349699802
Ophio5|997=tf_rep(Ophio5|8321)	0.00383627	601.6004986504619	0.9976265011416143
Ophio5|997=tf_rep(Ophio5|2137)	0.00380246	591.0012035565911	0.9800498240896734
Ophio5|8584=tf_act(Ophio5|997)	0.00377322	583.5727178432344	0.9120193482826607
Ophio5|5850=tf_rep(Ophio5|84)	0.00365835	652.6791885831218	0.8158926895511953
Ophio5|491=tf_rep(Ophio5|1654)	0.00363942	981.8492264537898	0.9999999999999999
Ophio5|491=tf_rep(Ophio5|756)	0.00363942	981.8492264537896	0.9999999999999997
Ophio5|5850=tf_rep(Ophio5|6835)	0.00361482	799.9571474799541	1.0000000000000002
Ophio5|5850=tf_act(Ophio5|4218)	0.00359642	796.8890262347	0.9961646430000417
Ophio5|997=tf_rep(Ophio5|392)	0.00356621	603.0317939248854	0.9999999999999544
Ophio5|1654=tf_act(Ophio5|2137)	0.00356277	699.2887129151619	0.79878729537626
Ophio5|5850=tf_act(Ophio5|2237)	0.00354532	796.4808297642585	0.995654370078889
Ophio5|1654=tf_act(Ophio5|997)	0.00346847	854.1694841211006	0.9757053408880149
Ophio5|1479=tf_act(Ophio5|4218)	0.00344388	574.0828218747304	0.7846949566152357
Ophio5|491=tf_act(Ophio5|8321)	0.00344157	981.8492264537898	0.9999999999999999
Ophio5|2056=tf_rep(Ophio5|1479)	0.00341603	506.5114269307116	0.9964335845870428
Ophio5|491=tf_act(Ophio5|6920)	0.00336032	947.5440609022072	0.9650606583706492
Ophio5|8584=tf_rep(Ophio5|491)	0.00332915	564.6951740445771	0.8825171377337198
Ophio5|6835=tf_rep(Ophio5|756)	0.00322009	560.8427341931095	1.0000000000005391
Ophio5|6835=tf_rep(Ophio5|2137)	0.00322009	560.8427341927996	0.9999999999999866
Ophio5|6835=tf_rep(Ophio5|997)	0.00322009	560.8427341927248	0.9999999999998532
Ophio5|1654=tf_rep(Ophio5|3760)	0.00320119	825.676323095439	0.9431580187132756
Ophio5|491=tf_rep(Ophio5|2056)	0.0031862	979.8813428544817	0.997995737485667
Ophio5|2237=tf_rep(Ophio5|512)	0.00315245	689.9944509085991	1.000000000000064
Ophio5|2237=tf_rep(Ophio5|2056)	0.00315245	689.9944509085991	1.000000000000064
Ophio5|2237=tf_rep(Ophio5|1654)	0.00315245	689.994450908599	1.0000000000000637
Ophio5|6920=tf_rep(Ophio5|997)	0.00314935	715.1957645964335	0.6796720218327623
Ophio5|5850=tf_rep(Ophio5|3300)	0.00297297	651.7417618240025	0.8147208433315917
Ophio5|5850=tf_act(Ophio5|512)	0.002961	799.957147479954	1.0
Ophio5|5850=tf_rep(Ophio5|2137)	0.00295038	766.5592891535388	0.9582504407497001
Ophio5|392=tf_rep(Ophio5|8321)	0.00292371	730.9146886970622	0.7961288077750442
Ophio5|5850=tf_act(Ophio5|3300)	0.00283775	799.9571474799541	1.0000000000000002
Ophio5|1479=tf_act(Ophio5|2237)	0.00280948	543.6203491450725	0.743056803014103
Ophio5|5850=tf_rep(Ophio5|756)	0.00280787	793.0683894733869	0.9913885912160818
Ophio5|997=tf_rep(Ophio5|1479)	0.00277566	521.246905478279	0.8643771534593127
Ophio5|6835=tf_act(Ophio5|4218)	0.00275186	466.4934998274927	0.8317723871361077
Ophio5|1654=tf_act(Ophio5|2056)	0.00271524	786.5403939418392	0.8984536177651746
Ophio5|4218=tf_rep(Ophio5|1479)	0.00269393	572.1734177682205	0.9705799415049623
Ophio5|491=tf_act(Ophio5|84)	0.0026682	978.3112936469755	0.9963966638548033
Ophio5|6835=tf_act(Ophio5|3300)	0.00263877	520.2844370356936	0.9276832975014162
Ophio5|1654=tf_rep(Ophio5|6835)	0.00258481	838.9539878282584	0.9583249014399075
Ophio5|8584=tf_act(Ophio5|1654)	0.00256911	611.7681077000381	0.9560836787345949
Ophio5|2237=tf_act(Ophio5|6920)	0.0025374	580.6138776753647	0.8414761552224621
Ophio5|392=tf_rep(Ophio5|2237)	0.0024928	918.0859699567205	0.9999999999994211
Ophio5|392=tf_rep(Ophio5|1479)	0.0024928	918.0859699566425	0.9999999999993362
Ophio5|491=tf_rep(Ophio5|997)	0.0024627	950.6042708959934	0.9681774403686745
Ophio5|5850=tf_rep(Ophio5|2056)	0.00239523	648.4655389027545	0.8106253453020174
Ophio5|491=tf_rep(Ophio5|1479)	0.00238183	876.263738448538	0.8924626254617504
Ophio5|6835=tf_act(Ophio5|2137)	0.00237875	408.325540842286	0.7280571111079267
Ophio5|1654=tf_act(Ophio5|8604)	0.00235113	875.4379507072276	1.0000000000000002
Ophio5|5850=tf_rep(Ophio5|4218)	0.00234174	648.6308686263908	0.8108320185271484
Ophio5|8321=tf_act(Ophio5|8604)	0.00227666	771.2100727094959	0.7289182670536485
Ophio5|8584=tf_act(Ophio5|491)	0.00225912	619.3638081863539	0.967954394406298
Ophio5|3760=tf_rep(Ophio5|8321)	0.00221611	871.6615026879682	0.9999999999999756
Ophio5|3760=tf_rep(Ophio5|6835)	0.00221611	871.6615026879564	0.999999999999962
Ophio5|3760=tf_rep(Ophio5|6920)	0.00221611	871.6615026879757	0.9999999999999842
Ophio5|3760=tf_rep(Ophio5|491)	0.00221611	871.6615026879198	0.9999999999999201
Ophio5|491=tf_act(Ophio5|8604)	0.00214169	981.8492264537898	0.9999999999999999
Ophio5|6920=tf_rep(Ophio5|84)	0.00213413	718.853299965625	0.6831478875780047
Ophio5|3300=tf_act(Ophio5|392)	0.00210818	670.8169030363377	0.7293658584046342
Ophio5|2237=tf_act(Ophio5|2056)	0.0021048	631.2566469386173	0.9148720632570388
Ophio5|5850=tf_rep(Ophio5|8584)	0.00204017	648.7920111538618	0.8110334574766954
Ophio5|491=tf_rep(Ophio5|6920)	0.00201556	686.7460719868059	0.6994414758233016
Ophio5|1479=tf_rep(Ophio5|5850)	0.00200363	616.4124557526957	0.8425539430780927
Ophio5|6920=tf_act(Ophio5|1654)	0.00200298	878.9833579871292	0.8353242925278952
Ophio5|1654=tf_act(Ophio5|756)	0.00195857	781.1956788393744	0.8923484276735788
Ophio5|6920=tf_act(Ophio5|8604)	0.00190983	917.4986010522881	0.8719264851321092
Ophio5|1654=tf_rep(Ophio5|2056)	0.00188994	874.5915645691285	0.9990331854617278
Ophio5|6835=tf_act(Ophio5|3760)	0.00188802	514.1623453502757	0.916767418036152
Ophio5|8604=tf_act(Ophio5|1479)	0.00188104	612.3189035678021	0.5668484898982258
Ophio5|1654=tf_act(Ophio5|8321)	0.00187427	875.4379507072275	1.0
Ophio5|6835=tf_rep(Ophio5|2056)	0.001859	511.0253212621053	0.9111740067339884
Ophio5|8584=tf_act(Ophio5|2056)	0.00183849	639.8687910975863	1.0000000000000004
Ophio5|6835=tf_act(Ophio5|5850)	0.00174891	560.8427341929531	1.0000000000002602
Ophio5|6920=tf_rep(Ophio5|3300)	0.00172347	718.2677973225524	0.6825914668259466
Ophio5|491=tf_act(Ophio5|491)	0.00170648	869.4746216897225	0.8855480029556695
Ophio5|3760=tf_rep(Ophio5|5850)	0.001702	808.1806548566777	0.9271725920720917
Ophio5|2237=tf_rep(Ophio5|3760)	0.00165405	634.5938679946645	0.9197086544088269
Ophio5|8604=tf_act(Ophio5|6835)	0.00164895	613.763021566909	0.5681853686100521
Ophio5|8604=tf_rep(Ophio5|5850)	0.00164773	607.2044888259146	0.5621138683533741
Ophio5|6835=tf_act(Ophio5|512)	0.00164492	520.6767839845247	0.9283828642870959
Ophio5|1479=tf_act(Ophio5|3760)	0.00163487	647.3750038673546	0.8848756333007468
Ophio5|3760=tf_act(Ophio5|1479)	0.00158582	809.5137136807526	0.9287019229189446
Ophio5|2237=tf_rep(Ophio5|4218)	0.00157622	689.9944509085932	1.0000000000000553
Ophio5|2237=tf_rep(Ophio5|2137)	0.00157622	689.9944509085991	1.000000000000064
Ophio5|3760=tf_act(Ophio5|6835)	0.00157574	809.8906916469131	0.9291344049833675
Ophio5|5850=tf_act(Ophio5|3760)	0.00154071	799.957147479954	1.0
Ophio5|1654=tf_rep(Ophio5|997)	0.0015259	828.7633317234353	0.9466842636350344
Ophio5|1479=tf_act(Ophio5|6835)	0.00149592	597.2172731466557	0.8163166783345139
Ophio5|2237=tf_rep(Ophio5|8584)	0.00149449	689.9944509085575	1.0000000000000036
Ophio5|1479=tf_act(Ophio5|3300)	0.00145571	670.4164678285688	0.9163702537186729
Ophio5|6920=tf_rep(Ophio5|2137)	0.00143766	803.0221841410872	0.7631361069087282
Ophio5|5850=tf_rep(Ophio5|512)	0.00142973	714.0826997714398	0.8926511901555751
Ophio5|5850=tf_rep(Ophio5|6920)	0.00140145	795.1812099055104	0.9940297582320643
Ophio5|1654=tf_act(Ophio5|6920)	0.00138349	865.7565676778764	0.9889410973998444
Ophio5|2237=tf_rep(Ophio5|5850)	0.00138108	640.8355941646348	0.9287547071151225
Ophio5|6920=tf_rep(Ophio5|2056)	0.00138089	715.3962848182949	0.6798625822238572
Ophio5|512=tf_rep(Ophio5|997)	0.00135768	597.1123011296462	0.9419699916519033
Ophio5|3300=tf_rep(Ophio5|2237)	0.00135735	659.3154411754275	0.716860547991136
Ophio5|6920=tf_rep(Ophio5|4218)	0.00135084	715.519277966008	0.679979466307231
Ophio5|6920=tf_act(Ophio5|491)	0.00133228	906.1300204144904	0.8611225814039869
Ophio5|1479=tf_act(Ophio5|512)	0.00132904	653.9194408015345	0.893821009229898
Ophio5|3760=tf_act(Ophio5|4218)	0.00132276	871.6615026879317	0.9999999999999337
Ophio5|3760=tf_act(Ophio5|2056)	0.00130897	871.661502687934	0.9999999999999364
Ophio5|6835=tf_act(Ophio5|756)	0.00130003	469.8223308070224	0.8377077960780114
Ophio5|2137=tf_act(Ophio5|997)	0.00126874	613.3740482231168	0.7491334182516585
Ophio5|491=tf_act(Ophio5|6835)	0.00125816	981.8492264537898	0.9999999999999999
Ophio5|392=tf_rep(Ophio5|6835)	0.0012464	918.0859699568147	0.9999999999995236
Ophio5|2237=tf_act(Ophio5|2237)	0.0012385	666.1562873731218	0.9654516590618314
Ophio5|3760=tf_act(Ophio5|2237)	0.00122796	871.6615026879227	0.9999999999999234
Ophio5|6920=tf_rep(Ophio5|8584)	0.00117726	715.6424468647953	0.6800965174121308
Ophio5|1479=tf_act(Ophio5|2137)	0.00117221	555.6000868923257	0.7594315131319649
Ophio5|3300=tf_act(Ophio5|5850)	0.00116337	758.0898811360659	0.8242560293277555
Ophio5|2237=tf_rep(Ophio5|2237)	0.00115288	540.4138093675366	0.7832147181125051
Ophio5|3760=tf_act(Ophio5|2137)	0.00114639	815.7190806477669	0.9358209329335873
Ophio5|2237=tf_act(Ophio5|5850)	0.00113709	632.3291843787981	0.9164264778451106
Ophio5|84=tf_act(Ophio5|8321)	0.00112315	483.4756935283749	0.6800395191586132
Ophio5|8584=tf_rep(Ophio5|6920)	0.00111881	639.868791097586	1.0
Ophio5|6835=tf_act(Ophio5|84)	0.00111123	560.8427341927086	0.9999999999998243
Ophio5|1654=tf_act(Ophio5|392)	0.00110992	875.4379507072275	1.0
Ophio5|3760=tf_act(Ophio5|756)	0.00110083	817.1502039747384	0.937462766744715
Ophio5|2237=tf_act(Ophio5|8604)	0.00106391	689.9944509085549	0.9999999999999999
Ophio5|6835=tf_act(Ophio5|6920)	0.00106191	560.3724617644824	0.9991614896660798
Ophio5|2237=tf_act(Ophio5|1654)	0.00102606	689.99445090856	1.0000000000000073
Ophio5|392=tf_act(Ophio5|8604)	0.00101834	817.0423292729478	0.8899409815738617
Ophio5|1479=tf_act(Ophio5|756)	0.00101768	607.1424070702341	0.8298830179580016
Ophio5|756=tf_act(Ophio5|997)	0.000993829	461.8998051227931	0.726842602810472
Ophio5|392=tf_act(Ophio5|2056)	0.0009739	918.0859699567796	0.9999999999994855
Ophio5|8321=tf_rep(Ophio5|8604)	0.000969641	543.4622789133851	0.5136597622004758
Ophio5|2137=tf_act(Ophio5|1479)	0.000968113	553.8048014824084	0.6763795846605268
Ophio5|392=tf_act(Ophio5|84)	0.000962932	918.085969956663	0.9999999999993584
Ophio5|3760=tf_act(Ophio5|997)	0.000960982	831.8507436410792	0.9543277305190792
Ophio5|392=tf_act(Ophio5|4218)	0.000956504	918.0859699566527	0.9999999999993472
Ophio5|2237=tf_act(Ophio5|6835)	0.000954044	689.994450908555	1.0
Ophio5|8584=tf_act(Ophio5|4218)	0.000933545	639.8687910975864	1.0000000000000004
Ophio5|8604=tf_act(Ophio5|2137)	0.000919544	628.9581680137438	0.582252133112966
Ophio5|6835=tf_act(Ophio5|8604)	0.000919365	560.8427341927452	0.9999999999998895
Ophio5|8604=tf_act(Ophio5|756)	0.000911839	632.5632506486114	0.5855895045963971
Ophio5|1479=tf_rep(Ophio5|2056)	0.000905492	693.5952781119754	0.9480526083140162
Ophio5|2137=tf_act(Ophio5|512)	0.000881117	630.0324746254746	0.7694788892569016
Ophio5|2237=tf_act(Ophio5|756)	0.000876658	655.1162258702416	0.9494514412508864
Ophio5|6835=tf_rep(Ophio5|1654)	0.000875182	560.8427341926987	0.9999999999998066
Ophio5|512=tf_rep(Ophio5|512)	0.000872587	616.8894567327918	0.9731692937985
Ophio5|1654=tf_rep(Ophio5|4218)	0.00084701	875.4379507072276	1.0000000000000002
Ophio5|392=tf_act(Ophio5|392)	0.000845911	868.8874703912514	0.9464118817017851
Ophio5|6920=tf_rep(Ophio5|6835)	0.000845521	1052.2660071660453	1.0000000000000007
Ophio5|2237=tf_rep(Ophio5|997)	0.000839685	684.8694800471249	0.9925724462643405
Ophio5|512=tf_rep(Ophio5|84)	0.000837926	598.6246743296863	0.9443558245478614
Ophio5|1654=tf_act(Ophio5|6835)	0.00083583	875.4379507072275	1.0
Ophio5|6835=tf_rep(Ophio5|4218)	0.000820175	519.6969425912788	0.9266357766749935
Ophio5|392=tf_act(Ophio5|2237)	0.000813346	918.085969956639	0.9999999999993323
Ophio5|3300=tf_rep(Ophio5|756)	0.000800759	705.3879913613317	0.7669543142083124
Ophio5|1654=tf_act(Ophio5|1479)	0.000799946	875.4379507072275	1.0
Ophio5|2237=tf_act(Ophio5|84)	0.000790901	655.4357131310406	0.9499144699902892
Ophio5|1479=tf_act(Ophio5|997)	0.000775077	702.8195589537012	0.9606609748755995
Ophio5|1654=tf_act(Ophio5|84)	0.000758116	875.4379507072276	1.0000000000000002
Ophio5|1654=tf_rep(Ophio5|8321)	0.000756891	680.4037348747803	0.7772152604591933
Ophio5|8584=tf_rep(Ophio5|997)	0.000752122	549.4411448478997	0.8586778297241642
Ophio5|491=tf_rep(Ophio5|491)	0.000741762	912.2491431340105	0.9291132676539772
Ophio5|8584=tf_rep(Ophio5|392)	0.00072738	639.868791097586	1.0
Ophio5|392=tf_act(Ophio5|512)	0.000726311	918.0859699566576	0.9999999999993525
Ophio5|2237=tf_rep(Ophio5|392)	0.000722646	677.4187157201444	0.9817741502531631
Ophio5|6835=tf_act(Ophio5|997)	0.000700702	545.4726577548932	0.9725946767233505
Ophio5|2237=tf_rep(Ophio5|3300)	0.000689399	689.9944509085602	1.0000000000000075
Ophio5|997=tf_rep(Ophio5|6920)	0.000684322	600.1421493890831	0.9952081389987381
Ophio5|6835=tf_act(Ophio5|8584)	0.000678413	553.1927002307983	0.9863597520381197
Ophio5|1654=tf_rep(Ophio5|1479)	0.000678003	813.4286573408693	0.9291676887936334
Ophio5|512=tf_rep(Ophio5|3300)	0.000672412	598.3308909336257	0.943892368774783
Ophio5|6835=tf_act(Ophio5|2056)	0.000667347	521.090440537591	0.9291204267584394
Ophio5|8584=tf_rep(Ophio5|3760)	0.000663039	638.9525821525435	0.9985681299700976
Ophio5|2237=tf_rep(Ophio5|84)	0.00064869	688.2200624403418	0.9974284018286281
Ophio5|8584=tf_rep(Ophio5|84)	0.000641747	551.3784655217282	0.8617055139944118
Ophio5|392=tf_act(Ophio5|5850)	0.00063707	910.3742346241394	0.9916002034826088
Ophio5|6920=tf_act(Ophio5|5850)	0.000634394	957.533491433826	0.9099728442360773
Ophio5|8321=tf_act(Ophio5|1654)	0.000629333	839.843421205002	0.7937878832811305
Ophio5|3300=tf_rep(Ophio5|2137)	0.000617062	728.4024799032933	0.7919775092339185
Ophio5|392=tf_act(Ophio5|6920)	0.000599017	918.0859699566346	0.9999999999993274
Ophio5|392=tf_act(Ophio5|8584)	0.000597802	918.0859699567081	0.9999999999994076
Ophio5|392=tf_act(Ophio5|3300)	0.000587291	918.0859699566076	0.9999999999992981
Ophio5|392=tf_act(Ophio5|997)	0.000580423	918.0859699566732	0.9999999999993696
Ophio5|1654=tf_act(Ophio5|5850)	0.000570775	875.4379507072275	1.0
Ophio5|8321=tf_act(Ophio5|6920)	0.000560384	819.6684969672938	0.7747193164487203
Ophio5|392=tf_rep(Ophio5|491)	0.000557639	918.0794905080928	0.9999929424374501
Ophio5|491=tf_rep(Ophio5|2237)	0.000557474	912.7016489304124	0.9295741386148233
Ophio5|1479=tf_act(Ophio5|2056)	0.000556566	650.7874751455703	0.889540028227015
Ophio5|2137=tf_act(Ophio5|3760)	0.000549218	666.7848845155013	0.8143657874386236
Ophio5|3760=tf_act(Ophio5|1654)	0.000548416	865.0247465935514	0.9923860855687995
Ophio5|392=tf_rep(Ophio5|392)	0.000542581	916.6246485790351	0.9984082957086416
Ophio5|3760=tf_act(Ophio5|491)	0.000535338	868.9526864572716	0.9968923530265309
Ophio5|2237=tf_act(Ophio5|392)	0.000529867	681.7355205104305	0.9880304393937525
Ophio5|8584=tf_rep(Ophio5|3300)	0.000516018	551.0129289662722	0.8611342460086282
Ophio5|512=tf_rep(Ophio5|2056)	0.000515203	597.1956963256513	0.9421015511122194
Ophio5|1479=tf_act(Ophio5|6920)	0.000513355	723.5932489273587	0.9890558495025475
Ophio5|512=tf_rep(Ophio5|4218)	0.000505107	597.2504690183788	0.9421879573591074
Ophio5|2237=tf_act(Ophio5|2137)	0.000504663	667.8816433238056	0.967952195042102
Ophio5|6835=tf_act(Ophio5|392)	0.000485801	560.8427341927655	0.9999999999999258
Ophio5|8584=tf_act(Ophio5|2237)	0.000481012	639.8687910975862	1.0000000000000002
Ophio5|1654=tf_rep(Ophio5|2237)	0.000476326	844.7523112654693	0.9649482417149398
Ophio5|1654=tf_rep(Ophio5|8584)	0.00047041	875.4379507072275	1.0
Ophio5|1654=tf_rep(Ophio5|2137)	0.000453919	875.4379507072275	1.0
Ophio5|8584=tf_rep(Ophio5|512)	0.000451505	580.5642192264305	0.907317605271186
Ophio5|3300=tf_act(Ophio5|6920)	0.000445788	691.5618233478061	0.7519213970948843
Ophio5|1654=tf_act(Ophio5|1654)	0.000444778	799.5290931697015	0.9132904194109901
Ophio5|3760=tf_rep(Ophio5|3760)	0.000443153	871.6615026879464	0.9999999999999506
Ophio5|512=tf_rep(Ophio5|8584)	0.000441471	597.3038498090211	0.942272167821395
Ophio5|6920=tf_rep(Ophio5|756)	0.000431932	1016.1136486064343	0.9656433275299127
Ophio5|1479=tf_rep(Ophio5|4218)	0.000430353	708.0790951980129	0.9678500622472941
Ophio5|756=tf_act(Ophio5|512)	0.000418379	499.68605495022035	0.7863028058034407
Ophio5|1479=tf_act(Ophio5|8584)	0.000416728	704.6857519538111	0.9632118128025641
Ophio5|6920=tf_rep(Ophio5|512)	0.000406952	788.3458621052665	0.7491887571550792
Ophio5|8584=tf_rep(Ophio5|2056)	0.000400925	549.5439202246799	0.8588384491796058
Ophio5|6920=tf_rep(Ophio5|8604)	0.000399895	715.5780625367838	0.6800353310509133
Ophio5|2237=tf_rep(Ophio5|6920)	0.000396451	633.075110676436	0.9175075391444525
Ophio5|2237=tf_rep(Ophio5|756)	0.000394056	689.9944509085549	0.9999999999999999
Ophio5|8584=tf_rep(Ophio5|4218)	0.000392749	549.6135529871627	0.8589472726813168
Ophio5|1479=tf_rep(Ophio5|6920)	0.000390494	481.3673637366265	0.6579652416175685
