time_points	18	36	54	72	90	108	126	144	162	180	198	216	234	252	270	288	306	324	342	360
FOX2	2409.383208	1685.847476	1501.362783	1491.859728	1418.302022	1260.218249	1187.506443	1332.726486	1599.520963	1790.796315	1769.299383	2070.88283	1871.261665	1794.933074	1898.359108	2038.736771	2097.881161	1950.633698	2088.772327	2085.261081
YDL157C	5313.128406	5657.946991	6687.441043	8051.27715	9017.293339	9585.521022	9203.683005	9463.436983	9124.744867	8591.945146	7354.379029	7095.206006	6355.673138	6135.653586	6492.483691	7406.055505	8053.196503	8101.418504	7927.885254	7826.783618
PCL6	1092.52342	825.0640376	717.8932565	854.2137282	907.129049	767.542392	660.6745533	597.835968	625.9507529	551.3539859	579.9566769	647.0473666	704.2170653	737.8740939	790.6259221	836.8776081	859.6117813	865.2105499	831.0957628	812.3432148
PKP2	733.0795756	440.1774122	416.2674358	444.1104949	488.7890132	419.9471898	436.8520898	450.4536076	510.4376103	521.1718097	536.3993355	570.9186226	622.9625712	600.0424725	643.4569914	653.5065201	658.3040968	693.7795783	703.5721117	709.7510072
PHO8	1657.902845	1804.227472	2111.091783	2725.834822	2831.597067	2908.84687	2788.953689	2791.388516	2852.86047	2941.205863	3043.366104	2941.319816	3036.444167	2986.443989	2744.362475	2681.126194	3126.338172	3109.493144	3217.184363	3454.929357
DAT1	1284.081195	1211.767901	1164.876569	1180.562682	1436.715713	1008.579947	909.0402916	911.8754676	977.6648992	1102.247637	1175.825863	1261.718071	1313.256073	1235.464999	1204.685781	1056.115924	947.5264837	849.9602652	850.227226	859.9621016
COA1	2820.728404	2619.232302	2885.23157	3607.760309	3573.151576	3664.895377	4001.885578	3917.835396	4014.859483	3644.508657	3422.896701	3701.531903	3884.931824	3968.989065	3914.039091	4305.137009	4216.917131	4253.264387	4090.530899	4265.504526
YPR003C	616.7385373	679.7228964	720.1457958	730.3175182	519.9992603	480.838709	527.9963669	516.5595632	598.537754	642.8949282	632.8130913	693.5194754	633.2706391	634.0392542	661.7193752	657.8508316	784.4516973	798.8715422	804.7196002	909.416884
AIF1	2589.560934	3103.945303	2759.778166	2324.783603	1821.89729	2030.599855	2140.433238	2344.202728	2439.154739	2760.959304	2880.605959	2948.29124	2734.942932	2662.190027	2514.11622	2355.76714	2384.666584	2272.821575	2312.48028	2324.45394
PRP40	2472.78452	1701.125839	1702.834582	1640.290864	1937.740367	1491.223715	1372.466906	1549.947594	1669.898015	1865.748495	2017.356175	2118.311372	2131.465667	2076.30881	1946.73326	1841.503019	1908.684276	2101.100259	1714.764936	1773.732643
YJL147C	1015.366359	960.0129448	838.4049213	908.8393047	864.963734	831.2420004	658.5148421	516.6229401	478.3560741	483.7045253	533.1549899	628.2973354	725.571609	767.3352149	817.2832042	1122.382206	907.7810116	960.4451618	978.8858537	987.0855361
RRI1	348.0239067	225.0836938	198.5780727	251.3013328	224.7335141	235.737805	241.9043673	205.725938	205.3568114	158.7853394	152.6526588	224.1926467	234.9885691	262.8864305	264.7117537	273.3834886	288.8022882	315.6079035	306.9269732	303.2062103
YNL320W	2531.589627	2334.716639	2314.389724	2671.817625	2565.00905	3225.308373	2955.883073	2877.66305	2805.293572	3013.971504	3624.924557	4058.578432	3835.046487	3655.110305	3741.595882	3706.399798	4252.445507	4204.286138	4128.102631	4100.866353
STE20	2817.229999	3455.883772	3218.876766	2900.147054	2565.827413	2294.256105	2226.957633	2221.067314	2128.409625	2162.829035	2104.483134	2262.168007	2220.947752	2289.27147	2346.494775	2250.222673	2348.222564	2397.904966	2272.177251	2242.117785
GRE1	409.5907241	236.9457576	180.7192633	226.7064085	259.4561178	364.7675932	449.2069403	581.7871684	658.010941	611.4498502	587.3591303	589.7232678	619.1969291	599.6079697	584.0132415	667.4070958	724.4940533	725.9941492	831.6043816	921.2907604
MRPL31	1861.250342	1645.922823	1672.221943	1674.42816	2493.268882	2219.15508	1837.62372	1618.936495	1560.999683	1588.447211	1773.478764	1951.44749	2159.729352	2294.286481	2421.895445	3219.720494	2590.90662	2592.835597	2570.24288	2121.667515
SPC98	640.3730388	607.7647914	800.8240152	1133.098552	1489.75223	1112.632861	914.5761547	614.0756254	485.0800927	493.4809426	549.0676542	569.8682769	549.3576472	595.3587173	654.1924055	599.1179574	598.3300881	593.6864174	559.4219979	541.766139
OAR1	441.7458567	612.952532	469.1707798	423.9022249	218.3098707	393.1066664	381.8363138	417.8206944	377.2946824	319.2359935	285.567943	321.8932211	303.3341335	301.5317662	292.2739276	377.3554032	363.655851	352.2190091	326.1931499	329.2958349
AMD1	2722.578183	4001.789325	3381.663169	2774.34443	2329.77882	2447.043437	2403.467036	2437.892082	2200.138631	1958.708462	1715.297663	1800.552798	1693.418995	1826.228239	2077.8438	2295.474553	2491.206419	2628.7622	2808.217996	2930.070227
SBH1	7011.069901	6746.04495	7975.032081	9568.198737	11334.53709	11270.57903	11661.92283	11930.90935	12158.75935	11872.80558	11797.09492	11567.92749	11365.08762	10894.80034	10556.89987	10131.82213	9921.475515	9792.539465	9556.299525	9107.248759
POT1	432.6704349	220.7109697	144.8866245	148.1495948	126.6646411	148.1311584	213.7387841	265.2139332	322.4138067	357.8858877	352.5215666	455.2395761	379.6273867	398.7809277	365.642697	382.5777317	389.2769044	404.8529841	430.6729848	470.7764141
YLR050C	8141.187037	5819.26638	5778.46841	7200.526641	8304.726498	7294.091693	6080.282278	5902.717025	5449.076808	4967.820399	4904.866772	4576.368426	4365.122895	4356.446087	3622.769729	4227.481832	4021.267592	4586.689767	4750.926666	5062.719445
CYC2	666.467314	721.8329115	767.5291648	832.0556726	843.7640701	744.8435682	686.3680818	676.3818317	729.6345595	659.0871494	637.1083014	672.122069	625.8949657	617.6811713	649.949368	694.5427367	686.7773044	664.622379	678.1548133	642.8948147
COQ10	1641.555938	1895.570546	1847.65863	1463.992964	1418.236335	1316.771946	1424.343451	1563.21813	1468.710171	1488.326396	1462.046103	1447.160325	1556.243014	1682.710985	1892.4091	2403.964491	2234.738702	1925.777215	1995.156131	2106.832378
VIK1	411.0835789	403.9591274	368.9098306	530.1189032	706.2850529	690.2405319	685.7262458	650.3527089	589.7265537	647.1099168	685.6918402	874.8458815	802.5243514	824.2927568	960.6180759	965.1347334	949.1294624	914.0131229	925.164138	803.3461648
STP4	1802.20205	2669.05368	2214.22365	1654.110621	1339.110033	1449.616584	1413.069663	1528.084001	1686.636283	1744.249339	1546.504039	1227.809804	968.069555	829.3677213	726.5880413	755.3735133	725.8913503	771.6511232	729.2339071	812.2238194
YDR056C	4802.479587	3553.492158	3719.479322	3838.983665	4345.160064	4301.092492	4175.291673	4062.984092	3564.865064	3252.026667	3253.519709	3123.329392	3815.846254	4070.527444	4188.063965	4493.114109	4482.203123	4754.870022	4734.48824	4774.123015
SAL1	826.4915519	945.1296944	924.504502	932.1310207	897.2713476	861.708396	771.220802	795.8679504	797.6475043	803.7102236	785.9102681	943.4917087	836.3445819	864.6784885	971.3418235	1056.783337	972.4382569	904.8268283	910.1527098	901.4285084
SRB8	572.4610879	812.6752299	805.2392114	778.1171217	413.0732098	554.5762637	589.7804439	569.2000686	554.5929738	526.0112853	454.2076864	553.3903172	505.371035	564.5910424	588.015153	666.1623176	614.8032344	663.8790831	676.5129437	651.2754083
STE7	700.6647198	749.0188801	678.9112789	659.5486725	695.8645179	708.3537624	831.1132153	913.2724349	1072.725609	1138.296151	1123.817111	1034.078748	895.8857198	835.0981197	835.732261	887.879991	669.2486095	637.6581635	612.4216518	602.3297661
YCR024C-B	18915.35203	17088.55734	17481.50873	16887.53677	18175.52492	16146.43807	16812.4105	16252.70983	15872.49717	15798.87865	17209.85086	17481.80924	19495.66399	19897.74507	21060.64737	19331.26228	18837.73337	18605.98392	19059.69842	18311.26142
PEP4	21872.83772	19193.4006	15021.16683	11430.32107	10961.95821	12093.44452	12662.27146	14229.58202	15087.92758	16406.40813	17480.98273	18819.89486	18468.34721	18889.72983	17850.51585	17984.10164	18887.68314	20213.93822	20968.46622	21356.2886
DAS2	645.0569308	1074.495519	970.8576533	843.2797626	559.8533052	468.2548181	418.0018478	365.5118303	331.3037088	279.335802	283.5382602	390.0832858	405.6540604	431.6177578	469.2639176	537.6344969	515.7471751	471.2676603	477.2305662	448.1772907
SNF2	1778.524346	1426.642538	1774.51314	2128.346038	2467.303367	1891.108586	1561.168817	1683.002133	1742.559249	1821.653204	1861.804111	2133.11456	2537.693197	2438.722166	2319.579982	2692.406411	2501.276512	2426.967064	2509.797971	2446.625809
FOL2	7712.860606	7120.430205	7318.872384	7125.732065	6888.377049	6911.122892	6646.520891	6797.103148	6816.765324	6812.131916	6577.878914	7109.19137	6918.333344	7186.408172	7341.342406	7505.14314	7380.144614	7239.610701	7010.29337	7096.695561
RAP1	2137.366945	2588.883548	2758.924215	2944.175896	3320.505213	2923.080609	2511.414414	2184.987066	1847.38289	1833.649274	1786.691465	1844.998796	1639.263938	1661.555427	1568.159771	1735.592724	1367.605556	1238.699335	1120.495991	1101.066951
MOB2	1145.190932	1247.893441	1298.381733	1606.333807	2092.434357	1583.323462	1701.567355	1970.707782	2284.890779	2631.17503	2715.03605	2820.262321	2743.675628	2730.703968	3091.984044	2817.58526	2546.179804	2579.888645	2580.932439	2578.153775
SPF1	10367.83376	10397.47901	11441.68626	11827.16038	11178.65814	10390.43713	9428.475423	9843.405024	10182.08162	10931.5601	11925.44703	12981.66994	12886.88368	12879.69341	12337.04724	11339.80662	12443.24608	12299.43084	12090.057	11691.56731
YBR238C	1001.101489	2917.991092	2794.160796	2344.393462	2321.824485	2516.354607	2528.025396	2608.294468	2285.047969	1925.406181	1468.787276	1338.370798	937.9285004	802.2963807	734.8516681	731.9321937	835.1074911	844.1979607	839.2224125	875.7660707
SEC53	14088.52614	16449.237	19391.08916	21189.93829	21945.95928	23924.2471	23233.15172	22750.80305	22457.36306	21094.0741	20064.45447	16931.55489	15555.33014	14168.86535	14079.78809	16038.69849	15251.80679	15724.49861	16142.43199	16357.51872
EDC1	2272.267778	1410.236683	1206.2846	1039.02792	1238.867042	1072.889231	1472.468984	1750.127887	2051.769722	2299.562277	2283.544899	2316.603375	2091.909988	1947.019274	1883.078534	1583.358561	1501.863852	1349.593875	1225.745738	1279.320752
MRS1	1574.966149	2340.763428	2543.429571	2679.340317	1946.901878	2013.27292	1841.356397	2046.507894	2083.921099	2446.057798	2331.59267	2521.590514	2107.917577	2103.598265	2067.958118	2433.186549	2651.289677	2599.788885	2536.476977	2641.783404
SPO13	139.3967665	145.4409042	150.9044581	181.7687713	148.805906	190.9988155	259.2912766	290.4530054	349.2271396	311.173877	249.9502807	263.0770062	204.0590896	190.5343924	191.3042153	196.1896257	170.288908	173.1543138	192.3256537	177.6237556
YEA6	2827.105095	2710.730901	2357.47617	2440.586825	1450.596395	1963.106653	2242.710387	2196.159597	2509.197831	2412.957617	2904.204689	2236.15347	2669.342059	2262.573266	1978.069634	2107.786511	1914.435658	1825.983297	1823.784069	1899.930237
ARP2	7047.750725	6677.487236	5980.97947	6021.453842	5669.329984	6224.16846	6767.266849	7193.378311	7902.804524	8140.716635	7229.135271	7475.19448	6963.072783	7131.83457	7966.375084	7835.916972	8235.888073	8133.17603	8421.91727	8489.522536
DUS3	2029.01062	2329.742246	1649.983908	1300.987587	1262.538446	1127.579812	956.5230905	806.6626755	709.3082522	699.226139	784.0079211	1029.045204	1155.355815	1170.656102	1147.974548	1197.372851	1093.675187	1026.531494	994.9516342	891.6738296
YOR192C-C	4598.030838	3708.391319	3448.291101	3372.812926	4234.134032	2993.740233	3189.111981	3178.6025	3130.416534	3105.019935	2962.455866	2886.92408	3018.734563	2937.137225	2877.314711	3104.442857	3318.08298	3457.608942	3434.967061	3457.615291
CHO1	10844.33923	8920.408904	7934.741275	7466.417926	7858.054731	8513.893575	8241.587468	8572.268024	8301.329995	8740.901572	9063.746292	10134.82665	10810.27901	10877.10363	10382.63762	9826.065558	10380.41786	10332.7498	10226.95899	10036.24295
MIA40	1188.209901	955.6695861	938.6090281	1216.794009	1593.792919	2228.411118	2636.832521	3084.231485	3395.119969	3547.382699	3555.970036	3276.3615	3162.193342	2724.648183	2337.086245	2091.00542	2211.923648	2355.687574	2351.418245	2245.301392
MKC7	3791.064639	4847.624858	6295.995353	6630.550901	6191.040498	5362.557805	4719.022185	4107.678628	3872.683133	3713.28155	4026.720891	4062.962848	3944.741757	3724.649466	3451.992808	3200.664688	3618.537768	3470.517454	3653.88745	3761.232111
LRS4	860.1958795	786.3116503	756.2872917	729.4737984	858.1624117	675.1014277	592.1813883	524.5789397	525.4315369	504.6639194	509.3564264	564.5971069	535.224828	558.5260662	576.2980082	662.3141065	569.7314291	592.9975916	619.9588846	598.0998018
ARA1	12940.81656	10261.48776	6524.553979	4889.111731	4208.539934	4579.365348	5107.319395	5459.763489	5703.071876	5686.842464	5004.956479	4174.727711	3742.582089	3872.835934	4592.864634	5217.71211	6442.403491	6779.93648	7505.432796	8304.448066
BOI2	1787.549683	1939.489364	1741.533129	1564.939955	1583.145398	1645.919632	1340.278713	1143.826872	963.8619211	928.0792312	973.786211	1201.184092	1287.796765	1373.925678	1331.139923	1326.723224	1234.991339	1348.099387	1292.974181	1216.02441
RKR1	5874.488839	7071.342108	6587.386388	5556.122292	5363.720644	4839.558871	4220.329156	3832.789131	3495.922702	3294.709575	3184.558838	3640.798252	3837.779116	4236.60025	4668.712068	4546.898406	4317.310718	4977.325278	4867.998773	4747.007041
PDS5	870.7025332	982.1115696	2819.421784	4707.763997	5064.666275	3652.394051	2932.312737	2992.651726	3135.199562	3333.119721	3284.14606	3528.350313	3637.131457	3607.774095	3546.863592	3160.684363	3125.646296	3094.403627	3005.066022	2844.190677
RSC1	1929.558109	1715.195515	1589.186698	1439.285237	1536.166177	1300.625298	1346.691403	1681.0284	2169.140805	2583.590682	2431.17564	2439.182467	1801.286444	1509.694503	1448.691194	1814.922947	1265.282584	1175.05472	1189.382956	1120.410649
DEP1	853.2742389	811.3012311	826.423292	962.4424525	901.9391259	1005.325985	953.3288815	924.6942562	1010.11019	1071.932069	959.0178679	1044.943923	1095.390587	1049.834733	877.5852682	882.238066	897.8281779	885.7337848	880.463335	872.2985393
PDH1	400.8742017	355.065834	390.243066	461.1665239	486.1291973	583.7080554	805.9246654	1311.720768	1813.278153	2405.788413	3023.047242	3777.821738	3760.772912	3875.906076	3843.130464	3558.287992	3243.332004	2927.533591	2771.293455	2397.17567
