time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45
PVP01_0000010	0.47545258620689645	3.5168749999999998	1.7564772727272726	2.40125	0.0038020833333333344	1.6691666666666667	1.9528750000000001	0.014980205476732955	0.040470655487804895	0.018010355029585798	0.15566904307639934	0.00597576530612245	0.5229166666666667	0.0031500716332378237	0.6473749999999999	0.09254375600978337
PVP01_0000020	0.02881944444444446	0.10477272727272728	0.006531954887218047	0.19629464285714288	0.40002358490566037	0.6457499999999999	0.6016875	0.014854430687983422	0.040470655487804895	0.1323863636363636	0.2958576999980254	0.00597576530612245	0.06944444444444446	0.1303125	0.047585227272727286	0.07191341826386694
PVP01_0000030	0.09288651315789476	0.03537500000000001	0.15998161764705893	0.3356944444444444	0.6037063953488372	0.4529166666666666	0.2103125	0.2600435392952448	0.22033415841584159	0.08525000000000002	0.042919490757022886	0.00597576530612245	0.005	0.08494949494949501	0.021992187499999996	0.07137721086170887
PVP01_0000040	0.12488541666666665	0.4173214285714287	0.7186979166666667	2.0684375	1.9608035714285712	2.384375	1.0584375000000001	0.5911421855369313	0.4272067901234566	0.492375	0.22365956809525012	0.1670138888888889	0.18821428571428572	0.32640624999999995	0.32283088235294116	0.3094101499167027
PVP01_0000050	2.5699107142857143	5.649999999999999	4.95171875	5.422499999999999	4.0659375	3.323125	1.7675	1.6810599001072428	1.6736141304347822	2.16828125	3.596203797150359	3.545	4.6253125	4.802093749999999	3.421796875	3.9550518001469204
PVP01_0000060	0.05748046874999999	0.011339285714285715	0.006531954887218047	8.120078740157482e-05	0.0038020833333333344	0.035125	0.0063617758186398	0.13368392228910236	0.22033415841584159	3.3698750000000004	8.692013407933464	2.0153125000000003	0.61546875	0.3749375	0.24015625000000002	0.8100955122415597
PVP01_0000070	5.641874999999999	12.855	7.893125000000001	8.15375	6.363920454545456	12.452499999999999	12.082500000000001	7.766490420647251	3.9117824074074075	13.191875000000001	19.570568577558735	24.856874999999995	25.766875	22.42642857142857	18.507500000000004	13.074900575462848
PVP01_0000080	0.2632083333333333	0.93140625	0.8598611111111114	1.7279687499999998	2.740260416666666	12.620625	23.744374999999998	22.901537804900336	2.2169375000000007	2.23953125	2.306006116984275	1.52725	1.9458333333333335	1.542239583333333	0.7875694444444444	1.169298471948235
PVP01_0000090	21.0528125	61.4675	38.65187499999999	47.050312500000004	34.043125	45.09875	31.081875000000004	17.14871758189117	12.135625	31.096250000000005	56.40735102118631	47.543749999999996	50.941874999999996	48.68	38.849374999999995	47.650601523911575
PVP01_0000100	11.0309375	13.87125	7.34375	8.321562499999999	7.660833333333334	13.392499999999998	13.545625000000003	32.67141662030963	44.90187499999999	22.616875000000007	25.8293222395922	19.0875	14.645937499999999	11.74489583333333	10.77425	8.725621259734757
PVP01_0000110	26.654374999999995	31.409062500000005	9.7484375	4.73625	2.076614583333333	2.5087500000000005	0.91375	1.5118671315843106	2.14885775862069	6.79675	13.65251428119538	15.8359375	18.3590625	18.262897727272726	15.993125	21.65256227562916
PVP01_0000120	27.118125	28.328750000000007	14.274375000000001	9.1525	4.701812499999999	3.2887500000000003	2.221979166666667	2.4346680935446385	1.9526315789473685	24.502812500000005	236.1186862599621	237.894375	145.75062499999999	64.10708333333332	44.500625000000014	34.37643701354513
PVP01_0000130	392.73375	338.03125	250.01937500000003	203.47562499999998	158.05374999999998	162.78375	117.33375	112.74454032121524	290.97937499999995	823.16625	1023.2075491543217	1283.9506250000002	850.85	515.218125	415.38312499999995	211.63786345029416
PVP01_0000140	3.5496250000000003	2.763125	0.33586111111111117	0.09026785714285715	0.0038020833333333344	0.08768382352941179	0.0063617758186398	0.34610607737996824	7.542098214285715	35.205625000000005	50.82614387913084	51.82312499999999	27.168125000000003	13.7069375	5.7337500000000015	1.057718992932964
PVP01_0000150	283.956875	239.339375	123.8875	107.430625	56.1065625	26.933125	14.265	14.834947996021675	11.405374999999998	20.386875000000003	25.854785593552197	29.305625	20.737500000000004	23.792	33.686875	27.073629126414836
PVP01_0000160	13.531250000000002	12.818125	6.768437500000001	16.943125000000002	26.6034375	88.33749999999999	131.361875	82.65194445842393	157.24312499999996	1494.009375	1923.669286969975	1665.7293749999997	698.6900000000002	421.05249999999995	169.74124999999998	62.38141656057505
PVP01_0000170	471.3581249999998	352.43625000000003	106.511875	44.174375	8.544687499999998	10.066875	12.925625000000002	23.747602689165497	25.13395833333334	59.16312500000001	82.53646086830184	64.12125	66.0125	71.00875	88.516875	85.70780728067548
PVP01_0000180	0.02881944444444446	0.8391249999999999	0.375448717948718	0.2305681818181818	0.06030396174863386	0.0018204828660436157	0.0705443548387097	0.31124333012920413	0.6365824468085105	2.2175000000000002	21.955814215545637	17.10375	8.478541666666667	2.24665	1.32	0.6018915775376555
PVP01_0000190	7.468500000000001	46.2975	8.187187499999999	20.252499999999998	11.565625	20.620625	14.856875000000002	11.240616168210739	7.08725	23.761875	38.051546903911614	37.129374999999996	34.37625	29.872083333333336	12.961093750000002	12.248486897084103
PVP01_0000200	7.26375	7.47875	3.1439999999999997	1.3212499999999998	0.530771484375	0.6816666666666666	0.6682291666666668	7.994734394137015	90.22125	134.44125	42.41810102866623	18.3359375	13.2715625	11.4971875	10.1796875	10.089515777628483
PVP01_0000210	0.2632083333333333	0.0	0.006531954887218047	0.04410156250000001	0.0038020833333333344	0.2763541666666666	0.0063617758186398	0.2712199377953379	0.8296759259259259	10.119166666666667	46.166740319629014	33.029375	10.144791666666665	2.632886904761904	1.024765625	5.650791709785359
PVP01_0000220	0.0028261661807580185	0.002102272727272727	0.006531954887218047	0.007827380952380952	0.0038020833333333344	0.15035714285714288	0.342375	0.5663855646169663	1.6138888888888887	24.685625	41.56454257932657	27.339687500000004	9.975625	8.3976953125	2.804479166666667	2.069727876224761
