time_points	40	60	80	100	120	140	160	180	200	220	240	260	280	300
PEP4	18299.88535	12531.08391	6838.541418	4764.285834	5228.802307	6127.037148	8143.09168	9382.853305	10218.08688	11949.15297	11716.45654	14586.60375	15277.27902	17853.47125
DAS2	1447.818584	4750.250864	1831.717673	1720.783079	1387.975135	1386.910716	1298.516749	1213.038339	1357.006092	1227.631134	1179.205872	951.5363768	926.469701	755.0147277
SNF2	1607.741909	1856.928248	1774.798079	1955.656288	2175.02988	2442.256627	2067.299022	2060.91314	2049.665926	2080.630366	2582.342585	2578.973722	2219.75625	2458.097554
FOL2	7556.945125	8471.136383	7478.902411	7383.159202	7304.22485	6975.151162	7391.917935	7266.387515	7629.877889	7449.376028	7205.124292	7045.192173	6753.659807	6095.707367
RAP1	1885.850851	2242.128862	2260.640823	2235.47548	2222.719596	2142.724173	1867.451544	1673.433834	1263.061828	1191.781083	1446.241245	1230.076615	1167.270786	1131.250498
MOB2	1242.372484	1491.235835	1617.528767	1571.728891	1597.870783	1464.146651	1453.006451	1412.208806	1544.80074	1398.660358	1315.6777	1167.377644	1335.940448	1248.747009
SPF1	10169.51897	9536.431079	9013.244719	10852.18681	12989.99502	13316.02457	13455.80237	14130.09754	14548.43929	15365.13387	13862.20702	16287.83781	17381.27654	16783.65483
YBR238C	596.8848869	1293.140499	1625.713989	1245.277625	1818.164297	2531.324749	2584.909467	2648.262099	2218.759819	2263.460101	3074.747867	2814.969935	2620.107075	3166.162781
SEC53	11917.06478	16085.21875	17191.30614	19264.53568	20879.59393	19607.17026	18279.12467	16579.72696	17024.9388	17433.72762	19362.00594	18424.94664	18359.47604	18177.40511
EDC1	431.4817575	500.3401186	528.6349855	409.0709838	469.0922524	428.1676936	453.7993133	528.6958261	580.8731352	503.5617524	634.8209481	639.850133	577.9472275	610.4233274
MRS1	1304.618447	1466.540755	2099.13592	2102.283279	2238.17971	2348.3295	2323.766407	2265.110137	2654.110983	2577.859461	3013.384323	2196.483488	2207.599689	2185.440178
SPO13	123.1729165	154.5949037	141.3813654	136.5644822	135.9893027	147.5104564	136.067286	138.6068305	120.5312877	127.9936224	135.3023074	191.1886714	135.2654697	148.1958732
YEA6	2991.235396	2857.096934	2603.211011	2697.314495	3347.504309	3297.223502	3378.241598	3278.605591	3045.603865	2847.875423	2993.950726	2714.967163	2871.485279	3053.809676
ARP2	7404.842453	4634.143802	4325.12208	4193.204447	4615.356966	4988.490868	5311.148415	5278.008027	5808.463858	5861.339081	7184.800562	6380.47503	6374.780578	6595.291582
DUS3	3297.607707	3713.006514	2815.814387	2064.676623	1863.304693	1670.7188	1463.816903	1382.84666	1398.067844	1353.375781	1396.739622	1284.877158	1154.181818	1034.412729
YOR192C-C	6144.490444	5768.091024	5567.578512	5101.464951	4281.915372	4277.080313	4290.470447	4330.02899	4013.935242	3846.877551	3426.556375	2711.166175	3173.663566	2407.459141
CHO1	10300.49079	8559.07947	7774.214296	7346.505299	7837.687286	8534.357615	9166.66028	9365.882346	8966.984405	9640.764409	8356.373342	9797.221852	9828.938714	10690.46852
MIA40	1449.973459	880.2909853	936.0894534	918.6301341	1147.220185	1258.997875	1547.830252	1535.125597	1984.572426	2183.530627	1937.333713	1731.257431	2298.442377	1895.083138
MKC7	2542.331681	3627.291136	4598.926608	5564.323245	6194.127669	5864.323206	4662.506988	4529.742035	4328.363632	4419.257626	5424.108363	4959.713808	4232.989283	4875.633935
LRS4	1202.183159	1396.482023	1296.566933	1240.690381	1017.573865	1090.990479	1085.076611	1036.511422	1001.432996	926.8585169	817.3645589	914.5960679	832.259948	780.2181912
ARA1	7951.432006	2590.291505	1952.821285	1733.440193	1720.55844	1644.979305	2006.055126	2273.7638	2874.663856	3518.186736	4964.010049	4805.226094	4646.365876	5780.920611
BOI2	2568.846359	2882.579432	2177.173758	2014.435949	2063.425865	2449.95248	1992.607173	1944.025135	1584.456644	1613.282344	1499.159028	1533.601789	1346.70814	1385.040806
RKR1	6783.245039	6757.311529	5958.569048	5440.267588	5265.915536	5275.203706	5131.087608	5251.098063	4608.677826	5433.479329	6509.122985	5353.091526	5165.919167	5215.808667
PDS5	559.462028	851.0659521	1818.177756	3347.898581	3105.665979	2126.856957	1011.729688	834.8662508	1040.417676	1375.871735	1803.416161	1563.499368	1523.448904	1563.595743
RSC1	1621.529377	1722.222216	1530.938182	1422.465277	1355.490512	1398.254441	1293.48227	1396.799579	1274.342356	1229.302047	1415.895511	1304.17004	1177.809351	1212.486864
DEP1	463.3147172	511.7721861	539.0680036	593.5182606	770.4955233	790.3509078	838.4982445	837.9156524	950.5348246	966.2934797	947.8490222	1180.309052	1012.890218	1167.071068
PDH1	235.8935982	305.0476684	434.6183631	386.6768114	353.8416241	508.434147	456.9077588	538.7981745	442.6967561	462.5690016	453.1803644	647.6496617	448.4699045	563.1760909
ALE1	2336.960534	1132.835075	1203.428184	1669.218995	2381.446431	2848.820097	3074.928778	3005.361654	2900.015384	2948.147064	2677.727816	3162.759176	3276.405828	3683.881973
NRP1	2585.095267	3053.148837	2755.0605	2397.832414	2119.478087	2128.133952	1963.212423	2117.108551	1874.491985	1719.672328	1756.322309	1506.894315	1467.488131	1296.127611
RMT2	6504.955701	7927.311965	6234.262963	6446.916172	4522.557586	4577.693937	3822.876898	4127.960871	3897.394903	3693.084666	3288.68808	3556.928553	3073.866229	2641.826746
ECM25	1156.798832	1453.403907	1781.226145	2090.861861	2105.940363	2107.041924	1539.300166	1430.993919	1585.525228	1625.001687	1999.68478	1479.049104	1406.430813	1312.487417
VPS3	1524.703044	1555.821411	1320.5854	1228.843874	1039.296978	1147.986324	1084.800318	1102.004603	945.4169506	957.2211526	798.1500702	1008.515676	1069.204996	963.5122421
PLM2	220.0707614	286.390706	385.1876258	682.1246412	705.3774719	576.2006296	349.8520236	301.6147664	347.0888556	354.322357	368.8108319	341.4415933	371.0333175	358.8756875
ETP1	331.5411292	161.6651228	241.9952331	190.6167804	210.8818604	214.4854968	233.5239799	247.9323948	242.9761559	186.0985593	252.2297416	252.5266056	170.7742848	279.8053692
SPO12	792.5481714	1438.204333	2444.104989	2487.225073	2455.675429	3462.368609	4969.45773	5863.159509	5806.837761	5166.719063	4158.959124	2966.174044	3563.887644	3309.745346
EDC2	4101.161214	3291.380336	3638.462432	4022.797239	4060.044816	3588.787625	3556.886558	4323.828076	3956.170791	4060.485213	3760.163414	3746.932385	3828.034559	4128.186794
LEU5	1124.647057	857.8250016	1052.139606	1037.382366	1097.553809	1193.225237	1176.45068	1141.439314	1040.663488	887.9015021	993.8678866	1061.924074	764.9763041	1132.726737
ULP1	3041.753021	3327.683021	2885.033434	2811.748546	2255.06845	2705.551933	2532.432028	2280.855832	2364.669838	2131.509391	1748.93058	1758.883864	1957.04239	1676.330551
CTS1	2243.090413	3212.564484	2316.581281	1289.805674	1107.434879	975.8526928	887.4041547	872.1455513	1031.597009	1672.528287	1673.427175	1885.758035	1864.30184	2507.14225
BLI1	878.8271132	1169.295014	1033.481965	927.690413	760.1544614	612.2595966	600.1296041	636.2008559	549.356638	502.7892779	413.1980738	388.011447	462.4867393	358.0266402
YHR131C	619.1608615	678.0197297	645.1961147	657.8860634	758.8094186	715.8597486	630.5854738	673.3596464	595.6424229	613.2150705	834.8556698	747.4187386	663.5178591	770.0249191
ATG36	1692.912965	649.3988982	542.4796283	565.1553285	653.555678	661.2669402	581.4251049	698.2913888	578.5145569	622.8828864	705.2962044	797.4821008	833.945825	941.3796336
YMR317W	152.565637	194.9488927	177.0805847	180.3478134	190.6763129	243.8434088	194.8501145	181.5228068	185.6257741	178.0203439	201.0021445	270.5063688	207.7176488	273.0910996
KGD1	4091.365288	2898.621417	3265.390464	3089.735972	3137.278893	3251.707596	2874.629724	3003.318302	3096.353029	3360.185337	4511.665721	4419.238278	4215.621975	4757.205103
VPS28	1500.531205	1735.316706	1775.855183	1611.980323	1500.123602	1657.755173	1761.122411	1630.043944	1690.355451	1501.04238	1219.392804	1048.291422	1281.106112	1148.69128
YGR130C	1533.894921	800.8460834	938.0241554	879.8869317	796.1326838	959.9579254	1023.199261	1060.731794	1102.386482	1062.66047	1066.198194	925.5028139	1112.187476	1149.287365
KNH1	1967.022392	983.1015882	772.0048902	548.65556	641.0337436	620.5927076	629.274609	518.0683401	652.1732838	626.3408164	562.4706348	603.535518	574.3245518	539.6284561
ECM2	828.4450792	651.67103	615.182319	443.2638567	507.6595234	382.4858676	535.7515574	587.1721663	471.0507069	303.9878226	282.9481062	409.4443258	352.372714	282.244383
EAF6	4146.553343	5008.225305	4150.216986	3426.945473	2631.758967	2345.185014	2478.311977	2493.24627	2591.449988	2413.158353	1634.995282	1686.979157	2256.49933	1673.237558
RGM1	284.2796461	384.5740196	636.49508	518.6231181	942.6491479	1265.306556	1598.004741	1582.181404	1421.831606	1403.627465	1270.634809	1517.615945	1013.079602	1482.255153
YPL264C	240.4119143	237.6532194	391.0403905	399.5870285	504.9986986	581.4684177	507.3877353	472.194063	421.5174444	471.0882309	416.7444758	641.8939253	630.0103919	805.3871917
YPL199C	9790.066807	8181.609672	7371.485022	8178.831322	6568.717521	6539.354858	6357.098533	6295.92839	6139.558156	5175.802415	3689.689518	3705.844205	3789.373038	2955.329312
TWF1	1948.688	1112.868314	1068.606375	963.1598452	997.9075565	1061.700501	1096.843237	1261.604258	1468.615664	1581.112123	2088.2288	1688.821874	1869.294844	2036.696322
YLR125W	234.7904843	240.6784877	316.2148324	343.2689478	353.8337182	334.3011875	333.8276062	346.3223361	349.0651868	329.5470451	379.7727079	339.3430119	243.6746782	263.39867
PUS4	1981.871255	2324.441529	2769.933637	2464.956039	2093.453474	2085.244849	2083.910938	1939.419194	2125.761194	1948.352011	1751.881495	1695.41226	1465.15845	1325.560802
YKL063C	3508.352228	4890.21708	5464.991548	5862.923491	5765.8649	4458.850255	5129.134577	5299.866911	5584.550811	5100.114756	3945.767117	3249.556469	4736.849146	3804.6441
DOT5	6524.708251	3676.693869	2783.722863	2533.890218	2227.506619	2015.17735	2348.483919	2746.939059	2932.997165	3167.681318	2979.137927	3305.056629	3616.464154	3445.940028
DAM1	1376.876248	1182.988247	1321.469886	1541.444165	1627.362361	1772.9903	1484.31535	1242.530084	1313.736059	1366.37215	1273.28276	1228.252984	1120.707066	1001.877005
PDR8	661.0824466	664.7600233	708.5969816	656.0723971	692.6908776	658.4829689	680.2694604	757.5990237	676.9900811	646.5320873	585.9690972	536.7085653	624.0678298	528.135724
MNN9	7508.83758	9463.59941	9950.505251	10174.65882	9620.469907	9267.829828	8754.134866	8253.775687	8599.383954	8012.023884	7138.954759	6400.588732	6867.118836	5793.256803
RPS17B	26875.52758	27490.28444	28671.47188	28906.89016	27520.20327	27796.19492	27063.60118	25192.65609	26274.94402	25869.3641	24127.13158	24028.528	22486.29263	21184.70374
OST6	7865.646964	8590.252192	9220.707171	10108.02652	9149.967781	9834.170524	9263.093709	8775.446857	8039.349046	8176.477749	6257.94591	7472.512977	7173.824401	7590.683337
TPK3	3384.366819	3387.531032	3668.444075	3386.47521	2671.489851	2353.533785	2756.519637	2423.402911	2576.636863	2331.460381	1941.774781	1861.258792	1743.243919	1367.887876
HOM6	15005.68558	15049.20073	14878.16753	15308.8397	16424.56296	18129.82409	19872.41398	19565.67848	19865.46657	20845.20473	20600.47354	21508.26936	21233.67257	22953.19659
DBP6	3616.597719	4171.845466	3587.784981	3227.256929	3103.946342	2988.107947	2669.710723	2700.941096	2249.535711	2341.236161	3101.999963	2468.828813	2249.051643	2196.131844
HAL5	2142.494701	2000.105435	2076.360158	2056.097414	2016.676211	2012.087553	2012.188674	2064.431973	2189.296261	2243.582595	1815.193639	1819.28643	1916.609575	1657.480235
YFL012W	119.7987807	141.7473279	173.1479491	158.1148591	189.306149	176.6308106	179.5834537	176.1554479	141.2322107	172.9919891	180.2356682	236.6614715	228.0993588	258.6391464
YDL086W	11155.17998	7471.85639	6469.030846	5400.552917	5861.041703	6374.627269	6844.563849	6590.501645	7398.557862	7571.334506	8156.746783	8281.438562	7736.657144	9350.86461
CWP1	11386.11138	4449.58501	3116.083945	4351.762896	11027.28168	14080.59044	13716.48097	12814.2252	14873.00498	18154.66188	18783.66803	20724.7938	19897.84058	20801.33601
PER33	3190.53106	3333.097699	3176.643846	3148.661169	3854.104816	5037.484965	5467.154238	5610.304379	5195.138132	5907.480711	4984.984182	6302.063071	6388.9299	6746.42592
AIM4	2259.534588	2547.154326	2140.913073	1752.34654	1336.490452	1377.76868	1376.817209	1559.091278	1415.219373	1505.437305	1054.813279	1272.88011	1278.780503	1211.447927
GIM4	10016.3343	11045.91433	11833.12371	11329.16616	10108.8509	9616.980124	9682.197943	8715.752095	8916.083321	7603.787883	5615.81178	4341.171539	5355.672002	4595.211781
MSC2	1484.576723	1366.025538	1454.145036	1481.497536	1862.902586	2057.812891	2200.992399	2346.168184	2283.618481	2710.267026	2954.086647	3671.749129	3594.742527	4037.215678
YKL075C	1515.734443	1649.067777	1452.081492	1376.685244	1167.484399	1176.199184	1028.030847	960.4877419	1001.192791	941.8063183	878.4683449	700.612838	755.8863059	655.6100464
AIM18	768.8225144	693.1527302	702.1005439	751.9686214	954.6578004	923.2807563	910.8703951	914.8659369	999.5180878	1019.03251	1496.068491	1015.580859	1246.307997	1267.963638
YGL138C	95.01550571	103.2047976	104.572117	90.15333954	104.7634521	107.9540152	97.17069485	115.0373941	105.8356759	108.2330548	123.5544027	169.8817444	123.9297916	125.8727925
EFR3	5039.630026	5090.576665	4997.9538	4993.832627	4420.382984	4250.310073	4850.232977	5346.285442	5052.144361	4586.359154	4034.400739	4691.004436	4171.230987	3972.489201
HOL1	3471.745157	4049.50477	3173.601141	3101.845039	3389.511537	3477.522687	3875.201878	4046.272852	3650.372478	3868.5291	4299.574215	4498.9319	4143.140301	4299.771173
SSU72	2505.37088	3485.900111	3874.309197	3378.000419	2711.184086	2629.461864	2732.021738	2896.754566	2936.892406	2831.147324	2480.94657	2516.369708	2648.029388	2200.718379
PUF2	1870.132736	1754.087229	1449.922564	1360.023801	1260.99772	1706.691601	1459.575114	1439.809786	1319.219872	1296.512492	1539.504202	1365.93881	1282.331844	1319.308024
YLR149C	261.528358	143.2226321	125.82253	122.7630381	137.0705283	133.4817442	122.3634516	185.5559085	138.4215452	191.8959114	232.4626417	277.6177477	329.6590227	465.6322373
FSF1	3813.845608	5606.298232	5365.118329	5374.370256	6046.5503	6602.728618	6197.147693	5474.027319	6278.266544	6593.370537	7828.399464	7279.194428	7224.410362	8029.31431
RIX1	4016.226513	4711.11383	4360.172115	3519.052242	3143.841632	3121.59874	2769.420666	2389.266968	2432.192673	2401.641502	2903.068849	1930.001108	1947.452666	1646.905789
FUN19	552.5281145	484.0206336	449.9343669	387.3199588	510.0687727	532.8987276	576.1545083	454.8338368	536.0038692	565.3075167	877.4788603	587.0202413	477.9087464	648.4863872
LPX1	244.3358503	306.5925529	424.21437	608.1551532	1090.711814	1139.362586	988.7558569	800.8681602	838.3763995	895.4403351	742.3711741	1195.216526	959.8502519	943.5276133
SCY1	1000.683959	930.3943713	717.0324841	844.2583151	904.8956181	1184.369393	1005.716843	1043.518586	790.4638275	889.5606538	1157.64127	1170.066678	1001.414585	1012.197967
MTQ2	3412.362052	3295.232302	3179.995012	3242.545593	2813.588791	2868.090302	2868.591191	2674.543565	2629.030563	2456.31562	2326.340082	2113.972385	1916.690245	1760.555525
SKY1	2341.369461	2949.753272	2385.213202	2572.006994	2821.094827	3010.691161	2865.50043	2738.373017	2502.818808	2671.341301	2688.286169	2749.81357	2871.153139	2978.637133
MHP1	1582.657299	851.3787645	912.2875298	1025.30379	1193.076193	1503.646289	1546.090787	1449.573009	1499.604497	1672.679081	1886.595654	2011.398015	1719.454593	2075.726142
TRS31	1986.944909	1830.671195	1776.719304	1811.380001	1884.083284	1937.194141	2046.448564	1968.439174	1843.179276	1816.212581	2324.86464	1862.626791	1696.647821	1984.551948
UME6	1566.628631	1806.311567	1708.223212	1383.84378	1312.590696	1410.357009	1422.956712	1272.031019	1316.543948	1182.500056	1213.204084	1000.176611	950.9426966	949.3953482
RPN2	7412.724055	3633.406031	3626.622246	3634.475499	4481.324027	5839.161437	6468.929223	6209.469982	6908.840252	7783.338118	10183.64423	6966.771694	8212.037681	8364.468413
NMA2	969.4497976	600.9414991	568.5205921	668.5209114	704.3996414	754.1999567	785.8239847	750.754783	762.3447465	783.1433207	974.7997017	771.7970258	732.0313597	746.0285285
MNN10	8383.529908	9623.01022	9051.319065	9420.486742	9056.118491	9192.965166	8569.448914	7755.426204	7430.792585	7193.543736	5973.194814	6320.038805	6723.184894	5463.758539
PRP3	1421.210115	1500.317416	1474.371289	1426.142641	1193.319175	1076.804574	1079.390562	992.790853	1011.929219	916.857805	712.4969645	646.7174093	815.9541119	680.4879005
TUF1	1768.532387	1864.667281	3044.937237	3575.053336	4915.899338	5426.738488	5407.423614	4542.105017	6409.974608	7448.940648	10994.01715	9129.163399	8377.019769	9608.703922
VPS60	2760.297149	2419.941808	2138.956046	1925.298621	1736.435459	1608.043904	1671.622393	1774.703918	2037.358211	2064.454139	1949.782644	2104.742322	2211.158048	2002.312751
AIM34	1457.598405	1778.356447	1750.259322	2402.071867	3681.651965	4045.791068	3057.312466	1717.172058	1094.083514	1004.803058	857.2846487	1117.32845	1135.864826	1110.20742
GPG1	3202.91775	1022.25048	263.6760018	132.2507713	129.7431511	145.5301971	117.5609698	132.7626724	150.1472885	177.9698967	194.6606857	278.4968019	338.3455586	389.4392021
MNN5	2801.398697	3492.730744	3773.897793	4409.258246	4787.897422	4232.980342	3507.853595	3191.016921	3402.768935	3799.769133	4216.939577	3463.248571	3688.809413	3663.057383
YBR285W	307.5833882	193.7425905	176.9778291	144.4766935	150.5418036	167.2344482	126.4214587	155.6999391	157.3643435	159.6854485	144.1133071	203.1448111	172.5845193	164.4370432
YAP7	1218.519381	1460.947531	1760.179263	1276.297912	1234.642149	1026.022993	1133.989392	1068.543359	1041.487337	788.278697	661.4893294	649.3801536	630.9817642	583.2102647
ERG8	9437.19124	8729.418912	7941.628611	7481.627999	6983.658121	6114.871469	6011.354844	6172.684765	6307.298567	6549.491726	6990.043247	6230.995191	6296.240744	5620.418862
NUP60	4014.40366	4832.670105	4562.666018	3970.132348	3724.015833	4019.86608	3887.895001	4111.789668	4215.045811	3977.404385	4100.495206	3626.687043	3434.566248	3128.246501
ERB1	8619.830932	10617.03713	10408.67483	9460.696387	8850.993243	8898.669721	8094.466586	7516.248329	7583.052443	7183.335861	7511.01755	7119.719112	6049.866514	5535.527661
VPS5	1360.948076	1332.042197	1225.245002	1116.617806	1160.079568	1082.941928	1157.133131	1276.128621	1220.022359	1200.619849	1181.635766	1053.894457	1203.806214	1065.942889
PEX29	716.525431	592.0193132	512.9547525	620.9315093	798.1469315	762.422473	891.9393263	912.3605688	1068.641501	1220.445059	1207.575511	1395.342373	1547.470338	1659.589542
KAE1	3494.313795	3797.24181	3692.225269	3884.14756	3572.207839	3444.206949	3238.72389	3140.847013	3121.283675	3134.368179	3464.439592	2538.467549	2673.496298	2434.144642
ISR1	855.6272156	929.0214545	821.6076084	975.0122731	1414.514524	1391.174908	1062.93318	726.150004	628.3877676	661.1177706	845.171166	787.0223782	858.4878518	926.6033482
SHE1	243.6013257	278.6636233	465.9793503	764.2814887	899.1362325	775.6965572	580.723178	489.5019802	506.3817595	482.1680407	453.316345	453.0429157	445.3136229	386.1370598
UBP2	4420.278712	2369.277876	1650.652854	1861.471001	1542.472607	1975.962432	2134.563559	2269.509156	2088.780617	2705.981008	2399.604926	3397.534403	3572.817809	3191.000181
ATG9	627.6851028	247.2055839	222.0906211	203.5211792	197.3336439	242.6981504	252.3270377	309.7564595	336.2244914	373.7560517	369.6865171	487.2293669	526.8511522	466.7333907
IPT1	5390.390551	5777.80742	6265.906538	6358.275402	6208.967724	6185.78986	6232.651248	5896.832632	5801.614113	6366.76056	6308.806776	6256.11539	6470.302985	5906.129389
KAR9	617.7598083	729.6852381	714.0095365	854.3954616	945.9096357	993.056726	734.4500091	603.6220373	516.9990879	475.2395894	539.1234379	569.8796362	523.6236926	487.8009209
RMD9	1764.603447	1824.884904	1864.294132	1826.854681	1812.18201	2025.007766	1960.138637	1872.543227	2176.542226	2157.610777	2271.2077	2163.327462	1872.300899	1763.443642
CLD1	2286.346826	1272.477154	1016.744516	840.8268347	756.552908	884.506617	823.3270453	662.8964792	630.0848829	543.1825825	688.2358609	602.4845863	597.0306837	713.0117302
YOR394C-A	144.6871504	234.7566821	296.1072872	326.5360881	482.6510619	766.945418	1023.037137	1061.622306	901.0092089	850.1762962	814.8577173	708.1681381	604.617513	800.8699416
MID1	2251.472557	3329.787877	4304.554297	5034.44517	5411.932446	5094.910707	5179.975214	5031.013552	5058.890459	4599.516389	4790.094047	5004.960492	4362.68505	5047.154705
ICS2	623.2071405	464.641421	579.2944248	411.523217	376.6565703	394.7042513	414.479851	365.2944775	410.0236718	392.9415579	407.6509272	295.4547106	345.9042683	370.0639105
ACP1	6317.865134	6617.789816	7470.546433	8709.205722	11603.92963	12707.21927	14243.94379	14592.63895	15024.58039	15404.66256	14410.16297	17021.58539	16460.61541	16478.25118
DID2	2389.925345	1841.973384	2103.892331	2068.95595	1902.912752	1922.324179	1998.000004	2011.664691	2414.554155	2190.91107	1949.545591	1944.232261	1694.352104	1738.112969
YJL047C-A	1640.371835	2652.030691	4175.905085	6551.377922	8071.262439	9428.284469	9662.885672	9048.820495	7965.088541	7619.0712	6322.924174	8220.346069	6312.760814	6805.931336
YLR283W	1388.785881	1412.61179	1576.019253	1864.68212	1993.056223	1839.796532	1738.335197	1952.591781	1661.315547	2046.199989	1308.084094	1813.598037	2211.45037	1804.073351
TDA1	326.0828198	350.940792	293.6977776	348.650975	433.8076508	465.0536905	408.014924	439.2467532	505.9662402	691.6857513	1123.924429	965.4476682	954.4049794	1155.974437
PCD1	197.0258723	149.0109129	240.7246389	369.0377449	281.1618437	293.6952198	207.6424446	229.3294729	239.8685965	281.6928315	283.2924972	310.4399006	289.5121457	246.1810215
SEY1	2824.527021	2526.632739	3108.608327	3172.201049	3285.520593	3535.075125	3438.491066	3314.562456	3418.983414	3030.080072	2916.234254	3590.742861	2977.761346	3217.124225
