time_points	38	54	70	86	102	118	134	150	166	182	198	214	230	246	262
STE7	832.5555536	983.4989815	959.8786138	934.561996	845.813971	785.0282594	817.6945527	764.9700108	748.7204642	778.6128916	725.5149447	704.1897662	743.6620476	677.5237004	642.2444197
YCR024C-B	14939.95401	14097.07492	15333.62583	14163.3623	11691.15001	10741.86143	11571.94519	12276.02508	12323.40204	12506.81776	11979.77249	11835.25071	10966.4719	10539.09438	10742.28133
PEP4	21946.10851	14655.0268	6684.596386	4166.075801	3536.030176	3767.443407	4572.272891	5944.36455	7196.163772	8066.417993	9108.268854	10915.31113	12530.01881	13141.70639	14336.10239
DAS2	524.4809903	1019.102155	1103.127162	927.8603462	916.3408073	810.3444291	760.9611524	690.379142	625.1846042	624.5527571	544.9128116	466.6563421	394.4565054	403.5602708	386.2190488
SNF2	2259.263774	2695.820068	2974.192112	3444.495145	4115.914574	4111.651836	3608.579911	3793.126976	3647.430489	3688.219636	3402.829287	3316.566612	3373.054547	3132.691253	3239.348153
FOL2	6044.96311	7064.295329	6595.232742	6129.170954	6373.657219	6460.584135	6672.906453	6650.733934	6442.232111	6431.651054	6183.176126	6178.255388	6571.948229	6746.087206	6465.456891
RAP1	2152.511317	2468.711003	2521.498762	2813.242	2903.143086	3093.026808	3014.066304	2671.943275	2298.5664	2047.368628	1848.213372	1622.188782	1474.306214	1464.821799	1423.948089
MOB2	749.3779367	921.0595824	1000.156782	1059.732537	1299.78517	1268.298163	1197.502737	1137.243805	1137.252173	1222.387936	1377.34974	1384.213997	1519.38927	1477.448994	1409.545121
SPF1	11793.80693	10523.54089	11170.04871	12293.99391	13508.01114	13765.66132	12851.95896	12808.43847	12758.16952	12863.16867	13012.10986	13126.32456	12851.51346	13199.09673	12889.30625
YBR238C	640.0866828	1273.4802	2056.005781	1947.838367	1966.454208	1647.521733	1544.628795	1452.70289	1115.219706	1218.487251	947.1729196	1036.339098	828.9906818	925.9770199	977.0505078
SEC53	11499.35014	15852.12423	17685.41266	20133.80634	21765.64206	22327.05815	21938.28156	21021.12944	19576.4732	18435.80816	18333.83431	18701.01842	18024.78651	18762.89298	19359.76093
EDC1	234.450553	246.0658959	249.0395143	401.1889431	245.1248097	222.9130348	212.4596531	229.5484077	223.6513364	219.6629679	211.0911702	200.5817571	270.9050161	219.290981	214.9996564
MRS1	1231.574399	1646.109973	1802.692817	2187.456393	1932.406117	1803.096341	1766.429827	1761.485409	1719.506521	1797.078834	1847.342171	1907.294152	2063.801859	2158.51773	2105.547538
SPO13	201.8959999	171.6895736	254.8086901	478.1529838	227.0928278	219.4249049	205.6418018	204.1862681	206.0943507	204.9682151	216.6973758	215.273868	227.4577901	224.4114367	249.8292952
YEA6	2703.107238	2855.308951	3173.917518	2921.206329	2557.40134	2543.039885	2352.543082	2355.881296	2131.261824	2029.228142	2040.279702	1973.892686	1990.766717	2107.951392	2167.159555
ARP2	8156.041118	5100.09921	4447.85766	4332.149228	4618.408974	5038.780605	5594.814899	5820.371209	6078.141683	6385.51329	6741.267862	7097.64677	7287.694573	7507.532068	7520.318867
DUS3	2719.11273	3668.234118	3475.123479	2672.626511	2419.51593	2224.673966	2210.60634	2029.882752	1876.010732	1647.345388	1521.996413	1462.771542	1316.295292	1288.53109	1296.402814
YOR192C-C	2605.790001	2987.270239	2754.363594	2361.12511	2082.326569	2364.415855	2244.276052	2290.512724	2318.59237	2183.653668	2103.148944	1907.868576	2044.368008	2052.767058	2057.10768
CHO1	8529.873369	6610.648625	5546.034261	4583.618565	4170.543564	4578.19894	5179.139556	6032.655614	6498.000904	7032.089517	7608.480917	8709.965787	8897.705417	9439.965742	9720.243704
MIA40	1412.70313	823.5387793	660.1325449	678.8874172	816.0231761	1032.605191	1442.722753	1750.429564	2096.09227	2338.612619	2640.387984	2701.125194	3097.66744	2694.523178	2508.184046
MKC7	3115.38305	4684.350398	5350.700454	6287.318805	6732.009505	6345.147492	5640.060623	5081.812839	4616.578096	4249.045383	4147.912016	3976.714956	4088.102485	4162.861089	4385.840028
LRS4	827.6139011	964.2563076	969.9335576	841.674677	957.2062932	1006.889293	981.7785918	1016.056978	945.0982723	930.5799317	850.6015498	863.4976434	892.0459588	854.5257272	849.5447368
ARA1	16597.05891	6173.434446	2725.91129	2319.660985	2224.94724	2286.388576	2465.922644	2727.260347	3011.820846	3209.862229	3802.920302	4592.116652	5534.281512	6217.724144	6914.028529
BOI2	2128.57369	2580.293959	2334.708117	1975.911389	2295.391272	2330.252119	2370.525816	2131.196208	1888.127483	1786.212974	1561.64401	1381.898348	1241.10911	1265.430672	1223.091636
RKR1	7853.909279	7761.186286	7775.361925	7922.036375	7105.253897	7126.912953	7476.161161	7592.925601	7854.802604	7992.17595	7604.224884	7243.749452	7316.511872	7724.794511	7651.321876
PDS5	347.227564	950.4621702	2105.003597	4068.871669	5876.275447	4793.624741	3043.235294	2028.729401	1771.542968	1921.926733	2157.526408	2286.559699	2909.356409	3105.038804	3021.120475
RSC1	2504.468486	2822.386103	2923.461244	2576.700623	2203.205848	2032.792111	1853.396396	1788.577859	1608.33207	1578.91393	1488.3127	1386.233748	1387.453635	1289.911018	1373.513464
DEP1	988.6180301	1292.128634	1306.364824	1195.101255	1359.661953	1396.573786	1509.914153	1597.254752	1658.542926	1635.617477	1550.076136	1380.764752	1355.778772	1222.706736	1111.673965
PDH1	239.9345581	210.8019999	256.3405766	254.8794121	227.2366471	261.8945311	312.5012796	328.2450451	326.1651778	345.7823137	366.4402818	365.4943424	420.057401	429.0694543	478.128026
ALE1	1412.445014	855.2631277	787.6699476	968.7420969	1617.094179	2125.128273	2415.4179	2635.713576	2708.767919	2850.051467	2879.782786	2837.279639	2651.208336	2635.681213	2639.97073
NRP1	2452.761618	2861.670138	3384.695808	2766.401926	2557.008486	2251.080461	2209.657873	1980.319016	1885.399459	1879.769327	1653.189123	1507.188816	1299.363838	1254.223942	1273.253436
RMT2	3471.128447	7308.201333	7768.684621	7199.960454	6764.712336	6073.273024	6309.366176	5834.555682	5680.351843	5135.956386	5079.444686	5082.254633	4462.579115	4337.706694	4418.794891
ECM25	822.1928896	1094.125985	1311.078335	1614.371276	1840.151137	1612.548123	1423.732058	1247.096277	1173.661608	1122.474594	1143.527715	1285.546011	1246.120545	1232.463691	1276.253592
VPS3	1097.252406	1120.567117	910.4860329	914.1857921	846.2315468	916.0892938	945.6281053	978.0691565	971.239981	946.8210245	959.924122	990.0243486	1078.894515	1098.138181	1098.486206
PLM2	173.1668208	216.323604	318.9377446	868.1773632	1344.993783	1256.814829	953.1309702	605.2261169	467.8300023	426.3289923	402.5104826	453.9512398	530.5100736	585.0783629	598.037404
ETP1	172.8678741	170.4368098	121.8701805	89.79666993	130.2496894	119.64403	132.6237026	141.0016063	131.3764314	156.9297511	139.3561679	147.7289341	156.8973744	157.7352586	141.6605711
SPO12	201.8968785	330.5787173	512.3714557	574.8870616	487.6768125	416.7036687	382.2014697	409.1045842	428.6223961	482.939178	475.101719	465.3052113	428.5589221	445.3698482	522.1028019
EDC2	3224.125064	1600.455891	1887.526835	1904.386891	1666.296047	1562.092914	1533.561398	1538.133269	1456.990972	1537.366659	1783.044399	1917.73103	1985.331239	1975.343493	2061.961558
LEU5	821.1298043	701.1322875	900.3150794	1302.047529	851.1303459	846.1737005	752.37304	750.3554178	710.0189007	686.7546142	667.1444445	659.9859046	675.1486525	646.7874401	648.2392107
ULP1	1968.140326	2260.208267	2012.089759	1842.920963	2021.715132	2108.785712	2131.41973	2347.246064	2337.836759	2267.142977	2380.109713	2318.715458	2344.908139	2399.660713	2174.232724
CTS1	1900.25743	1599.944853	1663.938683	1258.093533	1106.761228	992.1307885	1396.82597	2454.360401	3154.188995	3951.143733	4685.687338	5231.227246	4873.588254	4430.427305	4873.757966
BLI1	400.1302309	506.6514183	431.1078676	352.2144651	467.8509588	429.4621396	404.0947981	402.9817465	400.0388822	423.8032683	388.2743732	364.0177416	355.4075755	385.4045895	359.8750677
YHR131C	873.7195444	865.3495203	915.2940756	1194.44932	778.3524263	717.8876543	719.1742316	681.4619329	613.4524342	593.1389274	554.2762737	579.6243202	549.8111104	558.4004834	490.0640145
ATG36	1567.158584	532.9773553	403.650375	829.7776152	392.1242042	434.2002785	459.2131475	537.8072971	554.8470819	584.6931654	663.3033259	801.7942522	1031.131751	1179.081092	1245.049451
YMR317W	183.2691628	252.3765325	402.8589091	422.0504339	301.2346266	248.2186844	230.3097179	256.0874741	217.8263943	210.0230354	212.6886554	250.4446294	245.4136267	253.5600271	276.1872189
KGD1	6163.925221	3584.97851	3919.505635	3906.938561	3840.870073	4065.961015	4270.807167	4391.650612	4492.792786	4620.452871	4451.678899	4624.506929	4868.60549	5257.29806	5452.715906
VPS28	1110.032788	1096.578385	1025.351342	1000.025403	896.8802014	1007.386176	1108.897732	1127.999038	1087.209058	1079.32323	1047.90753	979.6203933	963.6152017	908.2137119	866.0139527
YGR130C	2850.511406	1231.204704	876.18155	758.1137141	714.8436196	716.8299539	853.4155506	1001.713349	1152.576529	1191.446672	1384.531403	1569.956853	1897.951994	1780.01937	1674.78982
KNH1	392.8234466	324.808851	266.337402	327.5261968	317.3018269	367.3655887	446.4106141	494.0480176	510.3950704	515.5661539	480.2772734	464.2367449	484.1503584	452.6997563	466.8397964
ECM2	344.7324546	399.1915492	413.811633	466.2804334	294.7491453	293.4659522	305.0166977	277.0171404	300.087348	281.7854013	260.5136992	257.2075273	255.0445617	245.9674234	224.7293184
EAF6	2168.678762	2939.244138	2580.321649	2006.851927	1937.989857	1717.521298	1681.695254	1587.018287	1622.39646	1623.330163	1531.179517	1367.058078	1348.588301	1366.863205	1335.48525
RGM1	353.0940096	499.6123865	555.6808593	764.7095841	495.9186075	422.6078316	419.6512729	352.3842193	325.8168761	304.2188262	250.9838154	270.1738164	277.5703341	275.8178173	249.0634148
YPL264C	303.0618316	284.6510257	389.8535682	519.7955489	462.7941472	492.5195266	487.7402491	469.1290174	430.769094	426.6218709	473.6825437	500.4703542	531.1021376	562.5416835	569.8973709
YPL199C	5418.195405	5784.587248	4797.966773	4471.997359	3955.525494	4256.827246	4575.685021	5017.462586	5430.638626	5256.356734	4905.107768	4319.200902	4144.03671	3828.728825	3612.569829
TWF1	2629.09847	1361.462047	1147.688686	1178.248609	1147.998701	1242.656508	1450.068546	1460.984921	1527.012159	1648.793639	1800.900201	1984.479148	2085.396495	2284.004039	2374.261221
YLR125W	183.6637705	204.7792526	232.808087	252.0076953	247.0084943	218.8841645	186.0208809	189.6602264	173.9605348	181.1171686	154.8422898	147.3535122	172.5651423	157.65986	163.4254511
PUS4	1089.212219	1626.367314	1785.266423	1777.306593	1927.704124	1808.090501	1780.387409	1781.949365	1898.91382	1866.121351	1804.816024	1793.959295	1573.144606	1615.983092	1498.151409
YKL063C	1036.061893	1318.037938	1483.060683	1488.773752	1641.090126	1649.816032	1512.27568	1394.976153	1486.359506	1514.804054	1558.052222	1470.226017	1354.285697	1391.712712	1295.401477
DOT5	4422.073355	2657.575441	1895.413124	1481.830059	1507.335033	1800.975475	2076.31263	2405.919428	2714.129119	2719.611045	2968.141807	3005.940152	3077.178546	3162.363655	3215.242357
DAM1	751.4279588	762.7467928	756.8629138	807.3906052	999.2053193	1120.62945	1209.346696	1197.763849	1133.4183	1175.361987	1040.304825	969.3000198	962.0339227	857.6606949	803.7489675
PDR8	711.0036092	520.2481386	523.7099258	511.6411299	546.6250693	550.9209636	556.351979	570.4497359	544.9922642	505.486806	479.4019574	485.5423188	518.3064854	571.3827685	579.2708698
MNN9	5798.989731	7461.764435	7870.895464	8095.422852	8639.300082	8470.729216	8032.983196	7409.779078	7275.776527	7101.919932	6457.76721	6346.483958	6427.628365	6423.914258	6031.543776
RPS17B	22625.42311	26324.5093	25651.74927	27322.34293	25940.42476	26106.33289	26329.69614	25850.0794	25033.96088	25022.31125	24635.87879	23998.32738	23177.13314	22101.7175	22648.47208
OST6	3227.219536	3051.007588	3899.572516	4222.319382	4602.173578	4512.742228	3815.693527	3536.924684	3015.241487	3064.302618	2822.665763	2923.459714	2559.060417	2528.404595	2518.483757
TPK3	1796.548537	2223.406402	2358.161328	2029.059704	1893.834056	2075.435216	2198.631809	2103.788664	2124.904914	1938.060583	1795.235373	1501.010651	1301.473229	1320.041517	1240.240442
HOM6	17231.24468	18405.24977	17006.16117	16827.385	16904.6971	17516.68367	17855.79754	18666.3703	18769.46008	19230.30029	19618.17999	19821.38223	20042.18474	20004.98057	20062.36293
DBP6	3646.449311	5085.240457	5524.224647	4824.730826	4586.822237	4149.006466	4221.660316	4044.749861	3911.124682	3808.141794	3573.578239	3385.184746	2872.327779	3058.929293	3107.840984
HAL5	2168.098196	2194.993484	2135.572546	2169.655836	2259.298924	2310.19491	2182.570124	2178.54713	2246.90139	2106.78589	2152.404789	2059.862691	2142.717639	2128.751308	1947.779765
YFL012W	122.0170215	121.2499718	150.3422859	224.6769161	149.5261421	139.4690001	136.0307536	134.507873	128.0546706	123.9195153	132.1516906	128.9611395	143.2546506	145.0752043	147.8460875
YDL086W	12373.53074	8700.686276	6892.699517	5770.323392	5071.935377	4788.998538	5000.340345	5153.985849	5449.1882	5415.235348	5961.231761	6326.18224	7043.865555	7452.186448	7563.785858
CWP1	16729.82828	5471.81294	1520.494808	1413.934335	3348.052849	7114.635527	11671.41069	15425.94998	17353.05397	18603.24128	20394.65498	21460.32201	22670.73779	22691.56408	22743.18085
PER33	2791.749333	2677.234914	3137.496402	2875.494576	2857.257795	2982.088202	3024.121322	3190.776915	3207.227748	3481.113734	3700.486716	4014.634567	3801.819954	3597.862629	3745.528501
AIM4	1320.319222	1341.008832	1136.213329	1052.564598	963.9902552	934.4239385	951.0309461	1041.798376	1089.483404	1063.057798	1074.268541	1053.646221	1141.517444	1098.672265	1127.043009
GIM4	3838.630085	5074.032524	5219.625794	4944.460144	4455.17873	4781.605003	4858.121415	4946.150319	5068.396534	4781.180223	4654.671456	4214.526904	4293.505667	4244.074967	4094.427344
MSC2	2069.734147	1782.653765	1791.038365	2101.028183	1874.920959	2030.116469	2108.653721	2183.503208	2313.243622	2200.726723	2303.912936	2326.529105	2531.960744	2504.907877	2522.29799
YKL075C	1138.87991	1361.041686	1278.552051	1245.406122	1134.717458	1073.44903	1048.071744	1074.302845	1086.74431	1053.46644	1037.33411	924.4865933	936.4708507	891.3706117	893.2272804
AIM18	1243.856029	946.0807094	925.4344643	963.9992423	1048.338483	1096.673357	1124.790448	1112.192515	1165.0998	1086.966951	1045.980014	1051.798202	1112.76002	1160.444873	1134.165636
YGL138C	103.1915478	96.11218479	115.0136909	174.9794096	112.6318537	110.8968594	101.088707	99.10816631	110.8054511	108.4187697	95.51986907	106.2935706	96.00682751	97.19085509	102.0992193
EFR3	2053.075248	2740.993727	2826.63392	2505.786923	2525.568063	2490.284873	2429.406747	2528.811132	2628.223358	2580.209868	2597.600214	2501.620147	2522.17261	2436.202811	2474.524578
HOL1	2383.505771	2497.428621	2935.127242	2590.759143	2492.238099	2414.906975	2462.982155	2486.872395	2267.015536	2158.32617	2041.497041	1968.647851	1805.028576	1728.60735	1852.4216
SSU72	2377.698192	3053.357715	2921.102754	2799.891544	2680.911683	2570.878196	2560.994225	2443.753027	2281.405063	2388.443353	2239.722886	2201.718721	2299.559469	2295.412378	2244.209164
PUF2	1776.993534	1423.02247	1644.695998	1386.715224	1361.315659	1293.52018	1305.884778	1344.637746	1234.37804	1257.145779	1220.773129	1274.381256	1270.731039	1252.090105	1217.564029
YLR149C	728.5418345	189.9584612	208.8014308	283.5236183	218.2149297	194.9633958	176.4832553	185.4560001	200.0970385	231.7533713	280.7886834	430.4145998	528.9960324	594.5345718	627.7066613
FSF1	6610.556606	9169.360632	9956.471238	9218.338438	8965.22728	9043.012036	9123.611589	9075.451811	9129.825102	9101.042747	8442.849167	8597.191274	8636.305001	8303.644628	8198.52674
RIX1	3355.759248	6014.58695	6004.354831	5229.907315	4746.55181	4402.171039	4185.891203	3944.648561	3862.325828	3694.962436	3569.207344	3006.008	2764.94886	2586.656861	2583.796269
FUN19	1312.593049	1097.324379	1052.747275	1031.702935	1027.344724	1181.474893	1186.18057	1141.025292	1084.439356	1025.230209	1025.766984	1027.407429	1132.962969	1188.785168	1220.641283
LPX1	658.8661949	635.1026677	997.2985211	1749.116693	2154.063164	1978.671136	1700.59119	1462.722024	1350.746576	1208.113558	1133.856672	1052.526255	1077.714425	1069.005384	1052.481637
SCY1	1186.239668	1152.103691	1020.885667	1348.351152	1177.280812	1491.557801	1698.227056	1721.664924	1775.95964	1582.22024	1571.935456	1354.553653	1365.501508	1211.801291	1133.139101
MTQ2	1880.379134	2308.331387	2376.859203	2275.081904	2116.822772	2253.855412	2349.561551	2285.67128	2342.31291	2192.47159	2056.584404	2079.754771	2152.580317	2245.141841	2300.360276
SKY1	2486.680298	2449.984238	2947.936007	2835.476978	2883.314428	3016.385295	2822.403849	2699.40379	2187.289052	2222.271652	1789.158581	1871.341525	1623.308548	1659.813486	1635.737636
MHP1	1977.201693	1017.771765	1150.967954	1502.72475	1846.790366	2333.306511	2495.884135	2659.704774	2454.031892	2435.35189	2270.856151	2164.598304	2187.189467	2188.129243	2107.660334
TRS31	1575.470291	1363.264641	1617.953415	1440.699107	1310.375077	1332.25979	1348.556481	1406.007099	1381.053709	1312.186229	1291.673881	1319.599951	1337.724172	1422.108155	1483.538133
UME6	1440.383703	1783.146282	1904.112084	1941.834773	1832.561646	1885.329418	1925.657743	1728.58084	1718.830146	1511.10348	1475.435888	1315.197483	1221.205294	1278.189732	1333.865154
RPN2	9592.41543	5908.680411	4267.694654	4340.939717	5164.075951	6157.199794	7351.069129	8469.417601	9443.683068	9891.088704	10160.96906	10235.81337	10665.67861	11080.49933	9972.410568
NMA2	1910.396012	1124.405932	1094.333139	1112.704583	1376.22812	1474.961106	1566.655682	1672.24159	1721.842822	1706.830007	1503.906535	1321.337816	1227.383899	1192.944768	1334.578436
MNN10	3996.879511	4907.182219	5334.205103	5065.763367	5650.693039	6138.582069	6302.937657	6081.954389	5833.975992	5664.187593	5221.695063	4863.145721	4365.518445	4450.229543	4335.676433
PRP3	918.4487533	1061.806559	1022.738279	1647.558049	1042.250062	1045.155606	996.4469735	980.6516367	972.0146266	936.8178518	871.8768323	770.7655183	812.1546121	746.561473	730.3616576
TUF1	5510.017886	4651.455222	5923.758264	6426.018286	7032.72671	7186.745185	7412.254439	7818.723899	7991.877548	8075.324837	8068.254402	8603.227985	9171.535186	9301.460831	9700.198251
VPS60	2658.463799	2004.545701	1678.045632	1581.765308	1617.093768	1635.225362	1749.568011	1833.477305	1912.514945	1955.069419	1919.130303	1984.491349	1994.800229	2030.676943	2000.649622
AIM34	522.2559124	748.9954127	711.3022548	986.5187973	2070.47877	3486.724663	3941.685893	3665.39883	3142.79729	2919.077713	2507.54322	2081.750397	1934.86561	2008.723552	1895.855887
GPG1	2001.790439	942.1609741	241.1317974	184.567692	145.9326209	144.4316754	146.1667148	168.3574865	185.820044	207.8516544	251.6077982	300.7086756	422.6583821	525.1945998	573.2082057
MNN5	2214.312577	2650.324217	2991.258816	3341.112096	3974.4534	4203.344751	3963.953927	3566.082855	3409.255476	3355.178088	3359.175785	3459.622489	3299.291172	3593.674019	3894.950016
YBR285W	537.0755513	185.1048888	156.9385072	259.4507535	151.9665929	155.8404926	152.1279589	170.1769668	161.8225519	179.1176203	175.9920207	174.5661584	183.990819	197.0565535	181.882574
YAP7	692.9010531	1011.693139	858.5566866	805.0471637	650.0944799	707.178371	681.9675492	648.423001	661.8861933	704.4259559	705.176718	681.0193891	728.5853062	631.3015798	605.7045887
ERG8	11325.10332	10901.815	9643.640248	8587.503987	8271.542469	8194.809202	8682.354056	8439.024793	8255.543828	8136.960504	8312.618622	8059.085313	7738.407147	7833.747999	7440.50547
NUP60	3431.1357	4747.738704	4543.733331	4187.566378	3879.772501	3832.772079	4016.039351	3866.664567	3881.830037	3862.348357	3704.412284	3501.502951	3519.907105	3271.495227	2994.760028
ERB1	7353.549907	12271.97793	12119.82908	11131.60046	10311.50387	9961.695827	9816.323638	9560.023778	9609.409396	9342.158614	9076.08157	8206.526461	8299.023709	7960.599175	7745.492582
VPS5	1160.287274	1194.887517	1003.714317	821.0145442	982.7706124	977.8851849	1080.141388	1173.282869	1240.2101	1323.529518	1348.589415	1340.008396	1481.331009	1323.373587	1174.110238
PEX29	765.0925903	634.1967137	511.9346393	534.6073126	809.7728574	1011.94761	1169.095531	1239.932354	1311.783227	1345.587083	1514.823933	1685.182297	1934.919302	1994.182308	1959.313704
KAE1	3779.890108	4412.030722	4354.91378	4129.485673	4231.684514	4139.707147	4003.8652	3688.718226	3663.308803	3558.935988	3525.513217	3219.959748	3270.919129	2938.271123	2955.15666
ISR1	751.4194225	750.5581712	712.9053052	829.898879	1250.883712	1685.294099	1827.171041	1817.030808	1704.242922	1625.32213	1613.590238	1555.726593	1534.607576	1569.624018	1650.016083
SHE1	194.0513292	201.3571339	292.8459035	543.1525505	642.8647793	743.6868463	720.9344707	641.348507	646.4498119	639.9722341	563.6484602	520.9167969	509.5815879	492.851501	525.40799
UBP2	4576.918891	2431.303749	2060.13633	1866.962671	2243.897873	2492.787163	2929.394312	3456.345761	3997.3876	4161.112921	4480.355023	4378.023786	4501.440746	4601.198663	4594.494872
ATG9	316.6996523	198.7220263	175.7519905	330.154158	189.7528238	201.035087	203.9301036	249.8267068	255.0716853	274.7363752	275.1469799	319.5829221	338.4479806	344.0955342	342.3488483
IPT1	3093.792428	3786.863241	4109.480731	4347.819521	3644.59049	3313.048306	3183.3645	3094.341633	2947.101975	3055.717087	3190.259837	3309.593744	3069.247713	2950.91984	2820.764436
KAR9	636.7412877	761.3773695	850.4371407	1170.930555	1095.284477	1280.16149	1158.166754	979.6973258	886.2143818	790.0778499	694.9082805	603.5981315	604.956293	584.5129192	568.3894993
RMD9	1780.083304	2113.758242	2142.928018	1811.90399	1778.768115	1705.039545	1736.228866	1616.675634	1662.185176	1557.839482	1595.678743	1512.448041	1553.990838	1481.162181	1382.829219
CLD1	1605.305989	1079.667934	790.7614112	740.2641451	658.8123152	736.3057278	794.2619114	842.8076781	832.174416	850.366188	892.5857398	1022.339165	1225.937513	1316.841193	1308.115035
