time_points	90	105	120	135	150	165	180	195	210	225	240	255	270	285	300	315	330	245
FOX2	1360.922001	1422.191128	1236.500504	1283.493126	1185.625778	1493.007887	1598.64884	1843.306017	1917.28822	2150.070274	2156.312977	2469.047784	2349.605071	2383.617822	2573.731505	2926.52851	3007.746261	3569.359136
YDL157C	5105.603549	6262.339194	7019.975792	7436.251203	7637.027983	7461.522699	7235.564921	6610.091167	6147.190372	5796.622572	5565.458791	5685.526062	5495.106803	5532.847486	5702.445086	5837.830901	5568.437568	5316.575614
PCL6	1485.302413	1417.37855	1498.735184	1387.84989	1756.419894	1548.189572	1720.966504	1324.587984	1257.64463	1203.091268	1202.999885	1191.231936	1117.258184	940.5435783	1003.090846	886.113276	878.8028418	864.9739312
PKP2	522.668066	585.9333361	515.5187326	590.451165	694.6196933	614.0813514	719.0656956	629.6746958	614.3832975	603.8837909	581.5816131	578.7524922	634.1102371	600.3293588	557.5626377	555.859026	522.7101017	575.0727016
PHO8	2396.741188	2403.434953	2523.164984	2735.650382	2428.669008	3256.135534	2584.23651	3140.830302	3319.77688	3550.526415	3568.015848	4009.43764	3996.086465	4548.202224	4866.532827	5169.041951	5235.051072	5541.3032
DAT1	1104.118903	869.0918514	725.6152854	762.5287676	1218.805054	689.9692468	1298.751371	723.1446484	744.6899426	810.841418	763.458359	753.8841305	1273.321061	646.1219344	662.4811543	719.6224581	711.4929102	782.6337784
COA1	2282.011085	3070.634217	3366.888123	3221.186155	2458.097991	3552.700951	2800.599555	3670.94749	3606.576726	3647.196431	3511.365445	3545.510868	3728.248693	3703.847108	3627.885521	4323.713416	4129.630853	4090.888323
YPR003C	592.3924063	517.2012253	481.0146256	546.5384464	452.5904143	613.9293946	502.7002655	680.5034353	656.1119635	652.7073747	637.8825236	692.7717262	501.5526492	678.5647617	684.6088662	715.8223328	749.9999418	795.997368
AIF1	2778.828479	2618.639461	2938.936833	2926.743367	2239.715768	2770.745968	2086.911592	2345.270993	2353.905068	2245.605858	2161.375315	2333.123854	1703.478835	1797.528169	1892.833018	1926.077807	1890.72342	2183.034536
PRP40	2160.905264	1875.686338	2082.057736	1720.757833	2259.600377	2027.822483	2489.361346	2064.597268	1911.050631	2124.038293	2065.66671	2196.86686	1968.227031	1638.096508	1748.018344	1708.952507	1624.672607	1695.496212
YJL147C	890.8274373	878.0710651	712.0379083	739.3100323	730.0867305	643.6758983	677.5596236	653.1497966	646.207511	594.9538171	649.4386327	606.3192771	676.1312988	623.5385949	616.6468012	579.8208203	587.4652699	550.6104912
RRI1	395.4019884	375.353524	386.9241547	366.3851252	367.3579616	363.2328494	396.0464765	366.5685129	320.7425955	296.8224824	294.1448896	281.1485417	261.850189	244.6685512	255.5270242	223.4885971	243.6478608	247.8413617
YNL320W	2057.82381	2110.930678	2149.003688	2102.315794	1537.130459	2267.952981	1618.613721	2381.449867	2385.683088	2524.930006	2176.96444	2427.477678	2138.016265	2696.798845	2477.72634	2317.0434	2736.124311	2156.019824
STE20	3738.604218	4035.277142	3744.047529	3433.333276	4245.781103	3012.236486	3985.848138	3158.379279	2863.993593	3118.367394	3201.850035	3462.99059	3661.461347	3296.976264	3287.133702	3183.239369	3124.512525	2771.293191
GRE1	235.3437373	201.4947444	195.0320286	183.8614085	174.4377408	221.0360224	238.0130409	274.6651366	313.1303216	359.2274864	399.051043	469.7030035	1037.54036	1234.259449	1532.48055	2011.396183	2767.654801	3807.010481
MRPL31	2473.277719	3379.500293	4596.792924	4962.45586	5820.544363	5210.309855	6411.606056	5435.499402	5580.185273	5396.409625	5701.45466	5350.391754	5509.570602	4866.706385	4873.338139	4240.381767	4125.640576	3424.919281
SPC98	740.2833918	658.4191672	933.0529202	1216.922053	936.6873362	1423.969387	1046.301835	1172.085334	1008.935752	808.8213989	714.5674787	554.0553741	379.1970159	403.5577494	440.8992961	404.3191526	366.5444104	358.6416698
OAR1	402.6211773	426.6187733	384.7258856	306.8848769	227.0913586	281.9122073	214.4689617	274.7682658	279.6032855	225.1185989	242.7756082	238.2203925	233.2445124	311.1685743	236.6217444	368.0792017	360.024409	370.5658408
AMD1	3291.869868	3556.379942	3322.96791	3203.615816	2729.422347	2856.664225	2449.012029	2718.593202	2749.558309	2604.109087	2641.226172	2614.55276	2670.35134	2719.472494	2591.558427	2650.693604	2528.443138	2780.300653
SBH1	8058.964383	8157.923308	8927.343331	9237.142166	8297.923953	9796.050254	8110.771377	9491.691997	9016.216385	8616.651821	8478.953693	8103.345444	6376.072182	7459.797126	7520.532577	7555.270227	7451.508499	7112.979181
POT1	162.6392811	183.7201856	160.5186052	182.5261227	203.9401616	182.8053415	205.5656622	187.6038567	219.3879983	197.3705318	203.2355127	235.0287968	245.6211432	250.8314099	289.9094535	336.8451073	416.6187054	526.9334465
YLR050C	3305.191809	4359.087183	4975.170057	5315.162941	3806.087167	4535.044707	3117.411014	4258.524055	3828.261075	3666.8263	3574.897062	3743.398377	3092.874206	4585.322986	5054.789896	5228.168132	5477.661015	5362.638552
CYC2	946.6020544	1106.553428	1045.813767	1048.243643	1229.362408	1010.219305	1223.327482	1010.916435	997.4424021	964.1363236	924.9006536	897.2081357	1053.537686	892.9731932	952.6548341	928.0549286	896.484173	796.2835509
COQ10	962.8859115	1029.620374	987.3374329	988.5042658	704.9981657	908.2259121	772.710737	949.8843595	967.3031979	943.5385986	813.0007873	840.0920941	814.1141176	1017.098221	977.3845049	1008.670794	929.207846	1117.210303
VIK1	381.9700009	396.1636924	511.9938436	597.5462078	656.9397829	857.4400902	815.5764863	779.1309505	718.7823596	650.3955044	576.0694394	585.6510734	428.8926572	408.4623035	457.1996319	402.222765	395.5953788	457.6769107
STP4	5336.431743	4241.362064	3897.339765	3654.753417	3005.367542	3375.204877	3192.316258	3304.160837	3456.159637	3521.200875	3321.359662	3424.596916	2820.333275	2749.775265	2665.900242	2866.676004	2824.593276	2838.265309
YDR056C	2778.095618	3244.034011	3110.25294	3114.106146	2949.185396	2845.736681	2900.036829	3031.177675	2914.217542	2858.659211	2718.762902	2639.534801	3064.306256	3249.935175	3090.798029	3023.181297	3058.658654	2765.320057
SAL1	1034.200844	1144.290391	1149.555216	1084.721658	991.3208095	1082.501365	998.822583	1096.429493	1076.474131	1082.432797	1041.813599	1038.193021	958.3511682	1046.159877	1104.861022	1071.738274	1070.493221	1201.16258
SRB8	1116.824601	1252.136593	1004.213085	938.879183	940.4546479	789.6257776	808.215084	853.2156955	729.6603231	752.3168774	728.1884865	790.9365621	697.8710968	707.5930433	669.5207129	693.4486871	649.6539513	654.4202761
STE7	1028.400539	1022.302141	758.0606921	827.7487028	910.1324605	773.7209056	949.8400541	796.112133	829.0259782	813.8688101	858.2834266	858.9654323	967.9094705	817.3201975	792.7284015	774.9258057	782.6675205	812.5379706
YCR024C-B	18982.67534	17216.60234	16415.94758	15815.10518	15268.4165	16554.41701	16113.36698	17871.66956	19392.24799	19560.68069	20780.95554	19990.34852	22475.97568	21086.08303	22200.78132	20298.85526	21138.32318	21537.42909
PEP4	11597.29223	11403.49603	10637.28238	10542.86325	8790.543329	11414.81665	10406.51545	13748.08953	14293.4986	15371.66588	15166.28339	16233.23993	14132.46129	16695.61639	17654.75368	17631.02147	18548.98467	18842.14443
DAS2	337.9305249	375.4411435	312.7729771	297.2778168	268.8393432	242.8897098	243.654705	237.2994484	223.2264655	237.7534603	249.8604133	232.9160498	353.766686	314.9411321	271.4810328	301.6921196	286.3669155	258.4337122
