time_points	30	50	60	70	80	90	100	110	120	140	160	180	200	220	240	260
SAL1	832.2166218	743.6697626	810.9252031	801.7074445	796.9644437	759.2826901	749.2792607	698.5681237	664.9067249	689.6871132	734.1122365	781.6779237	821.0189013	849.033927	815.3033984	818.4573258
SRB8	1300.991625	1148.326033	1192.505233	1187.549034	1210.784104	1091.251205	1059.489254	966.6722904	1005.634108	1025.260604	886.8667402	893.7050679	853.1664137	876.9989751	926.1874533	928.0324455
STE7	911.9381405	659.2054542	667.4231188	737.4375449	714.8805915	612.7719371	608.226486	610.7811912	582.8627146	614.6452883	557.1568079	567.4675861	543.8542075	523.7737838	524.5965006	495.0934859
YCR024C-B	14537.14591	16076.11439	16815.08163	14894.19701	16407.20423	15716.96049	15107.06947	14381.83187	14271.11775	14670.51828	16044.7819	17579.89717	17291.09196	17437.70947	18309.91816	17381.10823
PEP4	28862.86651	25553.68045	22093.29102	17487.46046	14873.16551	15029.35777	14441.72916	13825.05728	15712.19169	17791.63038	22486.71381	23212.22631	23615.50341	23946.21212	24661.90846	23311.0039
DAS2	160.8375017	382.6711573	612.4770765	565.4322128	574.3457277	523.5855965	490.5264792	447.8896683	407.3201389	322.4017043	244.0477144	260.5055097	261.983232	304.611935	319.7423454	376.8839101
SNF2	2192.188865	2201.482048	2192.622982	2370.494772	2352.684367	2500.82779	2831.459811	2679.637243	2931.287976	2846.83075	2466.240538	2506.834661	2580.832999	2784.449923	2534.955024	2592.735316
FOL2	6147.256045	5823.21953	5498.90347	5767.097354	5571.889514	5148.854508	5290.367397	5542.212458	5491.590666	5675.480294	4776.51418	4662.83912	4449.046016	4475.645592	4727.737268	4696.571875
RAP1	973.2866355	1480.391722	1660.324688	1822.436111	1853.945713	1846.451826	1919.430882	1841.630025	1742.71415	1530.302875	1237.964506	1097.761613	931.9752327	882.6545337	927.5026166	852.8944927
MOB2	836.4146447	737.3733954	785.6466903	925.5491624	931.3651899	927.9008478	1013.848603	1108.862363	1126.482561	1206.834508	1056.345614	1035.397812	1128.673438	1127.026171	1071.543106	1044.42981
SPF1	8470.470679	11817.83852	12007.52576	11549.87859	12048.62784	12714.43998	12869.70788	12253.19087	11771.52523	10804.86238	11970.78522	12430.78932	12805.80058	12358.69776	12136.14481	11832.91115
YBR238C	189.1773879	668.074713	1132.837088	880.6609868	1335.318956	1274.038389	1364.189899	1048.187273	1238.431552	908.7535234	806.6622246	924.0111793	873.5552405	869.0070397	1440.331696	1407.59861
SEC53	9511.425275	13451.09225	16355.48964	17738.2592	18857.68342	20482.38667	21486.84973	22055.45034	23147.21199	22672.78756	22494.10524	20485.58678	18518.33518	17368.82798	17332.13988	17302.2857
EDC1	212.0478524	122.9239447	142.7578997	131.40371	140.2329508	145.9778233	120.5503631	135.4528383	156.6146531	149.2724862	149.9789684	125.7204444	109.2900024	106.2578579	152.2683935	146.758448
MRS1	1379.991087	1849.107234	2188.091288	2409.190136	2246.147665	2213.535394	2381.1528	2284.305785	2229.175249	2114.183487	2031.510609	2029.204025	2166.268604	2258.402593	2326.37055	2489.183147
SPO13	189.0046566	141.4916727	156.0756975	152.1859124	131.3758749	141.1372736	131.524433	140.3549501	139.7300801	140.6567924	186.6505725	192.0475325	221.4143506	206.3625603	243.1613107	237.3980233
YEA6	2939.259838	3149.857034	3403.496785	2872.672509	3215.856792	2791.386065	2684.091089	2217.247774	1891.505161	1697.295372	1865.827067	1897.461694	1945.48738	1836.719469	2136.11893	2173.968096
ARP2	9564.463212	7064.05232	5828.289676	5577.881624	5243.938602	4801.531432	4924.202568	5587.732216	6035.671934	7434.272546	6725.376014	6904.691312	7321.789936	7220.565731	7017.341079	6876.286588
DUS3	517.2428332	2149.44643	2633.532531	2421.819924	2165.887342	1972.563799	1764.762268	1612.031627	1471.30903	1057.392679	706.8770357	630.096067	700.6067932	794.7195883	958.1305547	1113.927098
YOR192C-C	2788.45618	3222.656894	3114.42394	2950.039734	3375.6219	3143.356686	2951.703359	3003.836646	2923.866752	2895.350621	2704.291827	2915.158453	2666.446286	3001.100643	3336.806802	3616.585609
CHO1	17646.71479	11520.54012	9689.517954	8555.286631	7267.159948	7530.102368	7058.409781	7129.018608	7538.578092	7649.988568	8873.385917	9189.788072	9358.105395	8933.897203	8712.18761	8545.733266
MIA40	4096.451999	2599.997883	1791.838598	1758.812169	1651.200174	1631.923066	1802.117991	1958.682317	2562.648891	3702.061784	4193.994203	4485.035586	4544.957996	4167.266383	3629.470454	3360.407486
MKC7	1443.945685	3253.937542	4691.641055	5198.206221	5476.357147	6273.713137	6365.083016	6146.751527	5876.997637	4148.858314	4115.491701	3511.556371	3443.778354	3507.900778	3356.698783	3812.911099
LRS4	782.9119394	738.4712074	770.6804874	778.9466924	732.9067637	787.9268397	750.3511538	714.0596818	738.3608458	684.6376487	645.2303463	620.4793094	631.307997	614.0567556	631.2613314	606.3133965
ARA1	19899.88748	13739.64305	9045.425563	6919.65524	6292.182029	5605.811098	5754.910418	6713.974908	7932.4876	11130.43647	12437.53353	12788.00904	13344.03411	12410.19827	11373.48128	10108.8014
BOI2	1532.268417	1921.629255	2180.137	2031.349226	1961.912092	1911.986148	1826.055788	1581.723835	1767.394725	1515.28417	1371.563792	1238.120503	1189.15776	1244.661258	1333.095224	1350.580908
RKR1	8200.027155	5764.098101	6213.849832	7357.890266	7026.747361	6822.071256	6498.854887	6527.693983	6391.794329	5824.92314	4960.194803	4557.197182	4657.671591	4862.000693	4963.52576	5188.78981
PDS5	247.2677137	651.6427277	885.5661056	1296.797785	2056.866384	2941.670473	3703.105636	4367.560766	4035.493683	3958.256011	2431.525046	2638.866021	2425.594252	2866.703197	2854.737539	2929.034187
RSC1	1615.607052	1748.635825	1759.581946	1794.469394	1675.19291	1504.781098	1446.219313	1402.255659	1307.235696	1293.563848	1062.774046	1019.566703	1101.727731	1058.059677	1087.565565	1073.543263
DEP1	880.740814	754.8613116	799.2091775	768.4895802	852.1134614	822.0418465	919.7966337	862.1811109	980.5711071	1041.935169	803.6077145	780.7098156	684.922926	722.5422961	650.9641527	673.0605131
PDH1	2053.772899	812.2238946	535.4517456	465.0372851	378.5577824	318.7478561	300.0381956	328.5701897	353.5519756	591.6566369	801.8208673	936.0387021	978.0562861	1024.061986	1063.148975	1237.375547
ALE1	2915.027025	1963.048616	1752.230333	1600.761261	1796.321542	1949.531973	2170.589502	2524.280822	2750.100376	3170.585378	3595.25387	3618.323716	3620.265565	3264.108961	3186.944145	2937.22946
NRP1	456.6224587	1370.56724	1974.008737	1750.846553	1768.351373	1629.653779	1511.506878	1254.017747	1115.911455	754.2337747	532.948551	561.7184834	618.3548707	677.1095353	770.1962723	829.7067595
RMT2	540.30424	2764.715011	3807.826074	4868.286311	4106.966005	3950.514737	3358.779429	3039.581203	2757.133683	1748.615079	1127.71115	1132.613632	1256.322837	1525.581324	1897.719779	2260.840975
ECM25	770.2598115	790.8104045	1007.731156	1127.680681	1268.657324	1419.408624	1530.659044	1758.989341	1620.237866	1477.979688	1155.091708	1037.538995	891.3999135	943.3645135	1073.271578	1029.924546
VPS3	1143.959811	957.9243841	821.7176403	1018.530588	931.7007425	925.6650719	923.948844	987.896253	956.1100349	1093.534895	1122.663578	1154.330705	1233.635062	1259.787521	1147.701645	1081.442085
PLM2	195.6617781	220.2829562	282.0380637	375.6003358	478.977238	659.8283449	1046.183685	1644.267576	1925.863095	2676.734574	2479.68598	2576.177042	2932.865262	3074.62797	2664.449621	2794.801173
ETP1	127.9590338	103.6444451	108.9870079	107.4478422	115.9954627	104.2593895	103.9790564	108.4462135	123.9166865	122.1121493	133.3947258	132.2710481	138.1277012	124.7240796	120.664936	126.8858155
SPO12	517.9500203	711.6646145	793.6287299	739.6909174	851.171211	776.2589191	826.3662638	730.1564103	661.8804437	696.1327558	1178.664962	1641.915701	2280.141111	2583.607528	2783.043879	2680.965567
EDC2	3861.266421	2898.832725	2832.794412	2164.594691	3312.188709	2633.725373	2922.117579	2796.648711	3178.961316	3254.342304	2821.116283	2847.477864	2581.078062	2476.680055	3108.193148	3048.644698
LEU5	927.4519994	626.0541256	589.9518768	685.6083536	678.6931364	617.5866911	653.9757304	627.3761955	600.8638026	560.9239922	637.2428583	639.7766739	689.1369683	642.7642582	575.5948458	748.3909936
ULP1	1784.020387	1661.045796	1609.662732	1810.31719	1737.352356	1678.287161	1733.054416	1640.752177	1687.00679	1887.144462	1605.729453	1660.307272	1836.510657	1959.574972	1851.52445	1833.17044
CTS1	3867.896532	12121.47387	14921.81067	13916.18128	10758.90916	9325.649517	7767.809665	5975.766308	5038.146362	3597.375665	4131.557572	4515.633733	5031.582059	4988.36389	4692.589934	4282.925923
BLI1	387.3991275	381.169017	416.6333419	407.0092056	393.9668017	409.7430201	364.9609789	373.0357403	350.0769812	300.7161385	344.4122028	351.7814767	338.6242975	340.9832413	281.3523165	273.0437116
YHR131C	1205.795628	811.5131375	842.2743924	796.2361468	882.8016729	780.3802691	767.9938247	729.1642786	780.967502	807.0026599	655.9107123	671.945877	627.2718678	663.0932932	681.5147368	636.3073415
ATG36	4516.960065	2316.965242	1629.553195	1246.780458	1157.257569	1085.049315	1114.040291	1117.177044	1268.202284	1578.216965	2194.324046	2500.304951	2820.441555	2695.08525	2743.823298	2570.29525
YMR317W	225.4656869	232.8835659	217.3624726	195.7842428	216.81128	206.1680188	209.300437	192.2239299	192.0747786	195.2972714	224.6918739	250.1821931	283.7457527	303.7604012	292.6552114	299.1573359
KGD1	7147.040786	4437.955839	3735.04761	3399.847397	3673.849395	3843.331705	4086.429121	3793.35572	4229.778087	4992.854384	4792.573199	5011.714719	4943.826926	5099.642813	5011.124832	5047.031511
VPS28	1969.773979	1245.255357	1174.664351	1398.589451	1114.395493	1047.871161	1055.095997	1107.532357	1182.708806	1367.986498	1436.718581	1462.535282	1697.478836	1700.330832	1591.712978	1641.086373
YGR130C	7119.366517	2601.110847	1503.775759	1706.969781	1578.839124	1469.529553	1490.135915	1824.435212	2230.97828	3612.399402	3388.609962	3413.478994	3158.684285	3047.336502	2544.612652	2347.938753
KNH1	332.0154563	242.513779	260.1138245	265.7764857	240.61679	247.5638741	239.7033406	265.0844755	315.200291	316.6691173	305.2800129	336.5082653	397.9695397	379.9868283	377.6565982	337.6871638
ECM2	972.5959993	569.6328241	623.3297305	548.3509032	547.9027803	582.4399872	504.9687681	467.4304877	432.6463183	378.5027889	355.7702595	381.0585562	363.4777617	361.4646793	416.4487807	391.0980203
EAF6	1895.348916	2072.318073	2369.131072	2488.904737	2067.293912	1979.065112	1834.97942	2012.438767	1690.702875	1856.592829	1868.515323	1930.477457	2095.184038	2096.382271	1953.4987	2027.1591
RGM1	607.420369	683.6718697	1053.47046	600.2375329	1021.738275	1017.111586	914.8975677	714.8077834	658.1279229	484.7257548	446.4778712	510.9879305	358.3281214	455.9105567	585.128736	625.7896726
YPL264C	859.9934001	373.1753586	296.2073579	275.2932289	278.956249	317.248967	374.9634415	422.2801934	523.6512474	586.2101358	827.5456482	863.9975498	891.092662	750.2506341	731.6052859	654.5903063
YPL199C	2206.219155	3981.71037	4819.656089	5408.861787	4770.753016	4932.766861	4526.784878	4211.167562	3591.195713	2960.445127	2661.974701	2609.43631	2598.749164	2718.443479	2474.533768	2600.928409
TWF1	3446.426035	2510.411751	1838.133514	2044.828442	1776.542923	1527.830735	1671.212083	2003.256444	2367.852713	3344.994737	2980.313997	3044.026005	3353.815776	3275.990447	3090.629153	3143.875705
YLR125W	243.4197182	222.2813586	237.3533643	225.082909	208.5857736	213.6672371	178.3620178	169.6190002	164.0693127	166.4928171	150.4309562	167.0033518	156.3218732	146.5912732	149.4470768	152.2693865
PUS4	499.3374215	781.1883167	1010.496355	1101.979104	1060.526449	1259.988088	1212.624465	1139.564442	1140.620955	913.5568322	759.7895694	791.4978028	764.6008815	860.9222826	908.8167593	930.4854606
YKL063C	1048.612203	1141.793751	1370.856537	1284.608808	1792.287052	1718.064002	1873.732299	1730.41449	1635.657662	1545.529659	1460.917624	1434.200289	1449.281259	1409.583599	1465.209379	1507.630523
DOT5	4122.959463	3817.621697	3163.658364	2762.87211	2625.306971	2257.552873	2250.856592	2538.243425	2691.436033	3414.111868	3607.152345	3837.639066	4252.342827	4440.861111	4573.408993	4261.684346
DAM1	783.3562221	656.4393897	651.1854236	640.9106456	668.8811737	707.9218038	747.1653162	757.587487	828.4671897	784.5100834	691.2885609	667.1368267	646.7251231	613.1750643	649.6353696	676.1683471
PDR8	1223.32135	853.7165414	708.1432024	668.3110758	738.2864528	728.7973646	774.3329151	725.8992581	682.398898	697.648101	745.2023718	674.8625828	550.8889043	473.1203036	501.5972641	520.1515334
MNN9	3075.137271	5371.0367	6517.905674	7059.559451	6912.813245	6870.136357	6998.068496	6786.741234	6399.973284	5575.469093	5107.793899	4725.188795	4968.090537	4837.947128	4947.239427	4916.676132
RPS17B	10723.9309	21603.87685	23160.65288	25259.61768	23334.40675	23895.44851	23344.00183	24322.80836	23317.34005	21961.01479	18546.16085	16491.69073	16521.40323	16565.44367	17499.23529	18339.64659
OST6	3122.320807	4003.251478	4419.838522	4553.678545	4694.986782	5379.34173	5400.945708	4826.178197	4763.572531	3850.937134	3876.23046	3924.467026	3884.18538	3548.444166	3756.141946	4024.414824
TPK3	802.0083475	1375.745164	1700.063175	1879.081587	1773.715637	1823.266933	1698.358929	1619.389789	1456.004131	1281.892014	1118.507285	1120.441623	1154.963282	1311.606724	1272.945634	1379.119901
HOM6	17867.33323	21008.71309	20869.69196	19660.99188	18108.70134	18587.57927	18369.89744	17903.90992	18535.44872	18104.51964	20793.66717	21080.71763	21374.63348	21301.26014	21429.32124	20961.78677
DBP6	1348.018344	2811.766722	3612.475425	3749.424701	3213.19117	2774.523055	2459.480346	2204.685296	2051.012787	1480.214155	1044.955364	1009.734517	1057.562315	1193.837326	1253.026172	1286.383391
HAL5	2388.97921	1641.103554	1519.895167	1755.581789	1578.034168	1819.855367	1835.801708	1869.759739	2073.733064	2053.989621	1868.545454	1821.24805	1751.740951	1715.173832	1627.674334	1594.867826
YFL012W	70.52586669	76.91255915	93.23367083	86.40350346	91.79606227	94.88181574	93.81083888	109.3453644	101.9819608	90.3434252	93.05950524	92.51986979	93.74492846	93.76183913	99.74039635	98.65725891
YDL086W	9210.530331	8354.77085	6898.248394	6410.467577	6021.41295	5932.71067	5526.903585	5483.857185	5880.323171	6374.6764	6983.419613	7532.289296	7902.512067	8476.788433	8426.353107	8621.055405
CWP1	32681.72872	20151.03346	14068.4608	14230.59504	14635.88586	14928.89974	16062.04668	17959.14151	19854.13877	22139.97653	23297.21249	23163.05466	22010.19743	20941.6365	19428.92674	17710.80334
PER33	4273.803022	3672.387718	3767.464808	3954.72711	3965.017858	4144.108852	4184.09681	4031.661407	4460.481916	4561.616997	5289.358531	5088.667601	4998.176448	4689.669969	5001.978448	5041.957095
AIM4	908.5965721	876.2798571	970.7991102	1171.151868	982.7223827	1010.436429	985.5905784	926.7422208	1041.53513	1041.189945	1248.753656	1170.108831	1331.446063	1429.965987	1397.579315	1428.127873
GIM4	2504.766293	3584.96255	4488.946353	5302.175122	4852.158756	5331.347264	4954.569608	5140.589153	4612.016693	3808.383763	3904.561467	3600.444256	3793.36251	3885.094531	3828.46842	3875.064401
MSC2	1997.785687	1913.825544	1869.993696	1800.737944	1908.367258	1996.783612	1984.904469	1769.864973	1920.946661	2037.209292	2369.805121	2461.991655	2440.085342	2408.819056	2698.73434	2626.892699
YKL075C	812.9784734	909.5909715	1013.662228	956.1136742	939.1397059	1029.55273	984.413016	929.8831011	884.4829594	777.6683247	758.884837	771.0016212	760.061804	804.9394445	826.5218526	772.9682468
AIM18	4111.314019	2346.377046	1961.761056	1868.752059	1898.986357	1958.050012	1945.037879	2127.033233	2170.140173	2735.58129	2716.6474	2716.549745	2631.066786	2423.742544	2331.427467	2171.928619
YGL138C	84.60174834	70.3681564	70.55194495	81.10138505	67.91337352	83.91645424	71.66265742	80.39833474	81.04517419	76.09537583	73.13973214	74.50914977	79.29561577	76.1323602	75.65010739	77.04345836
EFR3	1640.613074	2039.479825	2321.616061	2314.795373	2443.128092	2355.42427	2220.145427	2086.636454	1977.347676	1764.578371	1983.09741	1897.059258	1911.06477	1800.206606	1915.676775	1730.797379
HOL1	4304.204922	2680.907711	3452.538735	2994.568561	3434.114991	3134.543524	2885.78599	2411.9858	2506.997558	2142.784528	2511.274195	2576.847227	2741.075026	2715.098464	2857.186684	2926.657704
SSU72	1347.2825	1410.838076	1674.451837	2301.983442	1784.253818	1850.182046	1755.476334	1980.003367	1735.22158	1630.309874	1555.54506	1481.748454	1559.445668	1508.785819	1425.684834	1412.795835
PUF2	2941.42059	1627.081817	1511.57052	1430.674377	1416.330462	1277.163381	1266.906872	1119.796865	1324.460837	1342.148691	1096.589661	1267.658583	1302.417823	1103.873378	1219.59406	1044.718736
YLR149C	5470.070302	936.3010565	442.9897737	410.5121297	371.2424322	345.4851972	370.0406968	429.735633	582.2234652	1176.455949	1687.203993	1780.707273	1922.65067	1827.141477	1769.164807	1707.523868
FSF1	4181.372578	8308.988111	10329.83225	11136.76363	11163.78428	10899.19247	11075.57623	11099.51731	10820.76461	9365.660891	7274.913733	6671.647908	6147.744217	7010.47533	7781.163314	8316.42983
RIX1	620.0525284	2458.880352	3511.7207	3614.203144	3107.012725	2794.965933	2494.459577	2098.72313	1814.264278	1214.481484	879.2110753	834.2881849	1039.126127	1264.740818	1461.11217	1657.888237
FUN19	3334.251632	1200.853706	1013.612335	1061.751422	985.0991455	984.4607368	980.5595142	1043.103065	1167.645967	1530.583236	1615.765575	1795.310116	1722.915335	1702.687473	1569.002431	1435.758375
LPX1	572.3780607	457.3444778	519.7031682	594.7458463	708.6100624	948.3108324	1179.594394	1112.782183	1138.490003	998.3809313	1041.339336	987.6707001	855.8081538	862.4245744	811.5903975	762.2194882
SCY1	1214.623952	1107.2186	1048.549321	1234.455966	1045.162263	1064.408732	1096.012464	1170.224702	1207.88132	1268.13771	1069.907261	956.9041007	861.1942558	893.4576664	788.2244031	804.9943466
MTQ2	1144.317198	1914.519262	2216.62643	2257.343098	1821.383468	1818.968376	1793.144688	1803.286766	1806.125838	1701.870387	1698.057885	1690.692792	1956.187643	1920.982231	1784.5887	1888.59095
SKY1	1294.590934	1275.352344	1373.145086	1123.483335	1367.690925	1181.30032	1219.149115	1052.481291	1228.589977	1056.392071	789.3375803	838.1030755	828.6911026	793.9721803	942.4663129	856.8802988
MHP1	4537.510105	2351.142236	1920.999707	2165.895812	2024.226897	2084.987566	2340.875428	2681.926224	3105.535937	3901.821507	3530.199444	3732.378023	3788.104701	3569.627383	3244.18983	2992.759916
TRS31	1414.448722	1624.068087	1951.92257	1834.152509	1756.975487	1743.6445	1649.950119	1549.483335	1642.34139	1509.955894	1489.170802	1437.787724	1447.019595	1403.952909	1370.162593	1334.694779
UME6	1205.140149	1160.070111	1355.085649	1490.375169	1276.672703	1289.844382	1226.511826	1213.221832	1079.826285	1036.127926	824.3593325	777.3506026	660.2765607	656.5579514	664.9111383	679.9699106
RPN2	8802.342714	7525.283675	5651.326562	5208.0625	5398.992332	5578.175787	5828.7415	6322.376536	7164.475147	8598.039921	8111.774069	8280.49836	8030.914846	7825.225844	7392.083695	7189.08526
NMA2	3826.694854	2377.475856	1715.349657	1647.338685	1476.130543	1326.373149	1384.858751	1472.551316	1383.856436	1578.278672	1356.303861	1416.792755	1481.187887	1449.929942	1157.774213	1105.877467
MNN10	2648.936488	3423.952087	4093.542952	4169.057606	4102.059438	4233.428701	4223.186507	4226.87115	4307.356928	3841.867737	3411.240549	3147.414329	3125.694877	3064.82421	3073.392485	3075.03323
PRP3	1021.319308	759.9141464	808.833813	873.8732756	785.3740488	785.9336512	789.6453088	767.5641924	770.2928382	743.2436675	756.9181887	753.6749363	817.7316077	763.4589697	768.6518507	705.6162253
TUF1	12831.95767	12318.04525	11234.41283	10018.47367	10146.9082	10235.75061	10395.74414	10157.10198	10510.54951	11465.59654	12113.94839	12863.92642	13088.72602	13029.28858	12695.18503	12461.63713
VPS60	1842.852415	1618.355358	1479.424639	1516.673255	1356.224315	1317.368082	1360.691199	1430.665808	1528.599805	1759.349796	2002.652051	2020.592612	2322.172534	2313.121503	2348.044978	2239.37728
AIM34	660.7902474	674.4367246	700.5414129	894.0791113	812.5162696	893.7054354	1093.618091	1399.66436	1675.828496	2003.784883	1682.45754	1450.297206	1385.758691	1230.115269	994.8558577	1028.883498
GPG1	4058.372135	4342.439046	2912.560854	1709.385264	1071.069689	825.713989	710.995508	790.2130648	955.4498795	1832.612502	3488.094577	4723.69157	6540.284212	7028.052017	6406.74648	6637.829026
MNN5	2756.873499	3401.031783	3822.753534	3952.506113	4113.113516	4671.872806	4666.847972	4657.791152	4478.139916	3880.132698	3546.762826	3465.960202	3149.619338	3235.887987	3387.853129	3400.566006
YBR285W	5446.705318	807.8444832	297.5398548	239.1775032	185.280114	187.5365526	137.3049314	190.8672524	208.5496041	360.0863826	577.8307111	681.5377257	831.9829977	702.7261428	619.0670393	588.6506243
YAP7	533.8333719	672.1301299	743.8792861	789.6510318	835.6089716	805.5060436	773.8849861	650.4292079	615.6744339	528.9744453	467.5160422	430.8387878	409.4790846	405.019101	488.7031985	436.3274261
ERG8	5359.068353	7443.935804	7593.321391	8239.977711	7511.625679	6972.293179	6882.367224	6735.353733	6580.993578	5958.134436	4874.679435	4334.440731	4490.825685	4506.67546	4806.907391	4887.900588
NUP60	2264.899379	2671.878499	3094.393165	3379.105148	3060.407313	2995.523025	2912.706819	2701.321679	2580.776271	2319.569809	2062.042067	2006.757662	2127.313059	2174.497309	2185.754183	2370.144411
ERB1	939.5274579	4711.504478	6924.294627	7517.452574	6447.029419	6391.11926	6017.14211	5530.337766	4915.624289	3336.084865	2380.069484	2093.320274	2328.387245	2921.737743	3380.262441	3899.204433
VPS5	1334.255506	838.1962969	752.2826052	822.6056489	730.6093035	780.6004062	818.2395398	839.7565377	900.1235309	1097.49279	1138.973092	1114.313134	1206.089543	1103.111764	1022.85463	997.8316366
PEX29	1924.931462	864.2426587	658.2741659	823.0795068	769.1028077	857.8291837	1028.930609	1150.007771	1340.490698	1687.449569	2182.24972	2161.718823	2293.139447	2164.180742	1946.251407	1821.423675
