time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45
PVP01_0000010	25.784062500000005	9.745133928571429	10.419304317840924	15.647577234445247	12.01375	9.199691717153488	9.279166666666667	6.891874999999999	4.8726562499999995	6.013125000000001	5.9578125	4.213125	3.0268750000000004	5.1425	15.272499999999997	4.741965088810509
PVP01_0000020	0.10175000000000001	0.33707291666666683	0.2221564556964133	0.4430346120505212	0.21350000000000002	0.5572997116353121	0.32861111111111113	0.32017857142857137	0.7704464285714281	0.6959374999999999	1.6960416666666667	1.95875	1.9789583333333336	1.9128124999999998	1.0081249999999997	0.6441798444671061
PVP01_0000030	0.03880681818181819	0.03648174157303372	0.040795419578376985	0.006208575576890063	0.09348958333333333	0.12201906791633327	0.15455882352941178	0.15349999999999997	0.10355377906976738	0.2568125	0.47984375	0.7505208333333333	0.6677083333333332	0.6115625	0.4792045454545455	0.42913726250111617
PVP01_0000040	0.39900000000000013	0.4835416666666667	0.52686298810194	0.5226253336214212	0.5146875	0.7666176380441201	0.59109375	0.767	1.0183125	1.951875	2.755	3.239166666666667	2.7199999999999998	2.420833333333333	1.5581249999999998	1.246517917506973
PVP01_0000050	31.009999999999998	23.446875000000002	22.25184304407976	21.450692962404275	19.645625	16.492905317074456	18.89625	14.375000000000002	13.425192307692308	12.971249999999996	12.016875	10.745624999999999	8.495625	6.620416666666666	5.954166666666667	5.862332200979748
PVP01_0000060	18.685	1.0600173611111112	0.37896501986036846	0.4903545975693031	0.26675	0.33082042518465493	0.17200000000000007	0.2507916666666667	0.10355377906976738	0.18322916666666667	0.060539772727272734	0.16519230769230772	0.11690625000000002	0.4903472222222223	0.13734375000000001	0.5960477721508943
PVP01_0000070	36.467187499999994	43.808749999999996	43.92042484628073	32.5089905032189	27.152499999999996	19.880006716566978	27.53041666666667	26.74375	23.059375000000003	18.03	18.088125	17.159062499999997	19.14	16.89875	16.408437499999998	18.449095957321077
PVP01_0000080	3.8865624999999993	2.884375	1.9083884666130373	1.8374354579774863	1.42875	1.0665300021097612	1.2825	1.285625	1.9022115384615383	1.9984375	3.3900000000000006	5.36625	13.200625	20.18875	19.8265625	14.773657259749516
PVP01_0000090	137.28187499999999	79.295625	69.35538802228604	75.81937233018355	75.733125	63.65130551963024	89.88875	83.27875	83.39291666666668	81.92125	72.330625	71.14437500000001	61.948750000000004	56.839999999999996	49.61000000000001	47.34209507754552
PVP01_0000100	64.47	40.5475	32.78386068092722	31.30564455850679	31.519999999999996	26.861987512776807	32.472187500000004	29.93875	29.367604166666663	26.29875	19.7428125	18.253125	24.014166666666668	22.565625	35.339375000000004	43.35842658425744
PVP01_0000110	39.306875	28.89025	50.89162429988336	51.711274279627354	54.064687500000005	35.52872253398918	49.3475	47.353750000000005	39.024531249999995	22.847499999999997	11.703125	6.140000000000001	5.375	3.875625	5.3187500000000005	4.696156842212578
PVP01_0000120	1575.393125	679.5718749999997	197.85427196296035	111.16462397721283	88.399375	61.09610886403923	78.86562500000001	56.50375	50.716406250000006	41.864999999999995	30.816874999999996	26.060625000000005	23.4575	22.512500000000003	30.710624999999997	35.210483927408944
PVP01_0000130	2606.919375	1886.0125	1346.6962873241564	898.0748717381961	735.5425	606.5086403515318	690.213125	513.255	438.8037499999999	341.65375	245.97625	225.3125	197.98437500000003	164.84124999999997	154.338125	219.60220645191137
PVP01_0000140	32.521875	13.29765625	8.567671542356747	7.1370671368263885	4.98109375	3.557978320139753	2.2684375	2.5559374999999998	0.8885377358490566	0.6667045454545456	0.43770833333333337	0.20614583333333333	0.1015086206896552	0.27826388888888887	0.3626442307692308	5.231968831380987
PVP01_0000150	11.513125	19.63770833333333	35.05586218587616	49.62349758553134	78.48875	72.46804934904299	72.6571875	47.583124999999995	30.832	17.616875	11.329374999999999	6.621875000000001	4.645833333333333	4.309166666666667	3.5640625000000004	4.130307467083394
PVP01_0000160	535.33	81.343125	28.326885282054903	16.750267254978873	14.0784375	9.264362100321321	10.825624999999999	9.25875	8.815347222222222	8.282499999999999	11.770624999999999	31.434375	72.6175	101.06937500000001	78.559375	210.46626601778217
PVP01_0000170	173.37750000000003	129.924375	241.9389180828574	464.7509413115867	777.8887500000001	828.8580288064312	925.9275	622.841875	401.66499999999996	223.43687500000001	85.77624999999999	43.22125	32.5075	29.903749999999995	35.00791666666667	41.48360801642263
PVP01_0000180	44.712500000000006	17.46652777777778	5.79027062177388	3.293272482263947	1.713125	1.3061903805013633	0.9354166666666667	0.7243750000000001	0.6627148437499999	0.5083333333333332	0.4095833333333334	0.31749999999999995	0.29347656250000004	0.47789772727272717	0.31028846153846157	0.885552613597713
PVP01_0000190	80.93812499999999	85.83874999999998	77.69915618016721	72.26752636100014	79.40625	53.457159349257346	77.37875	69.43812499999999	60.70625	55.745	39.81624999999999	37.1	30.589375000000004	25.99406249999999	25.76125	27.206681053473957
PVP01_0000200	22.125	30.348124999999996	23.26701034754912	24.733969903638272	22.5559375	13.703940187836515	16.185624999999998	12.796406249999999	8.815347222222222	5.42375	3.2065624999999995	2.0651562500000002	2.2809375000000003	2.0268749999999995	5.375	45.78522879240524
PVP01_0000210	71.849375	8.942208333333333	2.9844331438177933	2.769523803396052	1.6906249999999998	0.8506218256589142	0.4585416666666666	0.9258333333333333	0.5391642441860465	0.6204166666666665	0.5646249999999998	0.7397500000000001	0.5853571428571429	0.9175000000000001	1.1949107142857145	1.5781500520033185
PVP01_0000220	65.47687499999999	3.963177083333333	0.6741531221140359	0.7854125761587034	0.6878124999999999	0.2649751725036783	0.4443750000000001	0.26431818181818184	0.3174509803921569	0.286875	0.2881944444444444	0.17944444444444443	0.5334375000000001	1.0572321428571427	0.883125	1.6074697015820592
