# LEMpy target file for Ophio5|3300, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:27:19 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|1654)	494.1245171293064	0.278966	1.0	0.025	0.0	0.22903202986871982	15.334365623891825	35.5865572747268	6.719936462541105	[1, 1.5954341324457895, 6.931684383745834, 37.04922901427838, 3904099.7682464295]	1599623373.3277779	1.0	3.327999999669373e-05	2.2873617399999944
tf_act(Ophio5|3300)	472.0146277210163	0.175004	1.0	0.025	0.3	0.21285595707800165	15.620336814618023	33.72210052747339	10.0	[1, 2.3315312918324897, 9.44974044447974, 32.308380648784265, 3903918.0255728066]	2778926173.697712	2.0	2.9767999990326643e-05	2.524762158000044
tf_act(Ophio5|512)	481.1711110061014	0.168684	1.0	0.025	0.02313054067164007	0.2071749091224415	15.331856020309795	27.82294591036164	10.0	[1.8266247792932386, 2.857904609067953, 12.050924586226772, 32.02614466228485, 3903981.5962151815]	7865563926.107901	1.0	3.3321999978852546e-05	2.545898201
tf_act(Ophio5|8584)	478.2626596111811	0.16726	1.0	0.025	0.3	0.21656093718623087	15.85365592722307	38.75535643641067	10.0	[1.179319091777816, 1.9256648965855772, 8.201487093532998, 31.41208474018065, 3903941.784341375]	2284045451.501659	2.0	2.8078000013920246e-05	2.3961287480000237
tf_act(Ophio5|3760)	504.63390691973626	0.102186	1.0	0.025	0.3	0.22921540661398832	16.73283235181291	22.39504718976376	3.42998464822069	[1, 1.4283100968023237, 24.393971676320984, 54.75964517885872, 3904106.949597471]	7448817829.495472	1.0	3.3731999991459816e-05	2.7007421710000017
tf_rep(Ophio5|1479)	515.0204619254488	0.0569686	1.0	0.025	0.3	0.17895290541312656	11.85321671881598	20.386320357767172	10.0	[1, 3.975744937970777, 6.312882023535319, 38.60151492332628, 3904033.0646874863]	3782370120.2079873	2.0	2.9608999994934493e-05	1.1020403510000278
tf_act(Ophio5|8321)	621.0382958274097	0.0170026	1.0	0.025	0.07852738595778165	0.04539587094533622	6.126772260656972	72.53253500960889	10.0	[1, 1, 16.11369385902191, 31.43727299634339, 3903392.2166270725]	1977343709.2075067	1.0	2.946499998301988e-05	2.397003214999984
tf_act(Ophio5|84)	587.0436167789666	0.0135444	1.0	0.025	0.0	0.14063172324453363	10.472937332161226	63.05431467194339	10.0	[1.2223775366274916, 2.472415116938248, 7.6440250728598835, 34.44693299934958, 3903948.476623016]	3106729857.167287	2.0	5.8614000010948075e-05	2.598230860000001
tf_act(Ophio5|8604)	679.3089904877371	0.00540594	1.0	0.025	0.07351439296287249	0.03510224754802297	5.471071092221465	71.50732124410801	10.0	[1, 1, 16.322955076730878, 31.218474163835182, 3903342.8943312652]	1989056694.803719	1.0	4.305999999587584e-05	2.370053940000048
tf_rep(Ophio5|6835)	602.9982710885032	0.00488648	1.0	0.025	0.0	0.1398564355384445	9.867874266599612	26.40061174607342	10.0	[1, 5.6046002340613335, 11.812076832140546, 48.01416322029968, 3904122.1357835415]	12409768040.011435	2.0	3.0963999989808144e-05	2.350343348000024
tf_act(Ophio5|392)	670.8169030363377	0.00210818	1.0	0.025	0.0	0.11308380061206065	15.831499335742489	71.33822589408011	1.2245627045587126	[1, 1, 11.456626978235285, 405.1553605115524, 3906985.7761733863]	18135109924.99438	1.0	2.928300000348827e-05	1.8939790780000294
tf_rep(Ophio5|2237)	659.3154411754275	0.00135735	1.0	0.025	0.3	0.05941806442511337	5.635399041216931	20.016101194896045	10.0	[1, 6.852036734340128, 18.88931152779222, 33.81355269666101, 3903550.359897087]	17083875650.351057	2.0	2.8942999989567397e-05	2.1821122919999993
