# LEMpy target file for Ophio5|84, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:26:29 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|5850)	294.52694732186023	0.969922	1.0	0.025	0.19206232540254922	0.14967758120117577	18.279590786749527	54.152980161836894	6.22590106272882	[1, 1.7507689173660952, 6.310695214960474, 19.082649007049383, 7600271.619914231]	1602410599.8539147	0.0	4.0603999991617457e-05	3.5621405180000068
tf_act(Ophio5|392)	380.72310170289626	0.0193181	1.0	0.025	0.3	0.04935308771395525	9.522338041099	67.76612327690137	10.0	[1.0384069042762922, 2.432597169006735, 6.229943803384448, 19.18646717436917, 7599817.626133308]	2294669159.590164	2.0	2.9524000012770557e-05	2.3495497590000127
tf_act(Ophio5|6920)	410.09055545128996	0.00682571	1.0	0.025	0.3	0.04950052372560982	9.513459903363627	65.38466186050034	10.0	[1.8437385732690443, 2.458795186940051, 6.318205506230706, 19.276299304237725, 7599823.443761169]	4196068871.343163	2.0	4.53309999954854e-05	2.3186991789999922
tf_act(Ophio5|8321)	483.4756935283749	0.00112315	1.0	0.025	0.0	0.027278405391593444	5.7651122226306075	78.81711179095981	10.0	[1, 2.638982135462199, 12.719211619312754, 18.8143067549472, 7599791.312986097]	4799395399.698374	2.0	3.0404000000316955e-05	2.084703932000025
tf_rep(Ophio5|2137)	487.8339331856793	0.000306643	1.0	0.025	0.3	0.04138047266138222	11.334720866035411	8.963824273680226	10.0	[1, 2.912539913905963, 15.201282996264037, 156.97125189368438, 7602121.438113701]	52833216889.334816	2.0	2.9403000013417113e-05	1.9597157160000052
tf_rep(Ophio5|5850)	593.1921077496376	0.00025352	1.0	0.025	0.0	0.016147173815628284	5.23882026467891	0.001	9.90442464568283	[1, 1, 5.172350775678362, 21.04785341117571, 7599712.751608257]	827357023.1377517	2.0	2.742200001648598e-05	1.1203784710000093
tf_act(Ophio5|1479)	595.8886919649706	0.000214348	1.0	0.025	0.0	0.016121644465383965	10.397151751073018	100.0	10.0	[1, 1, 1.8402641871594179, 18.52306858137925, 7599693.076085058]	259053319.85447127	3.0	2.9503000007480296e-05	1.8231346540000004
tf_act(Ophio5|6835)	596.6285676306461	0.000211585	1.0	0.025	0.0	0.01611511249681981	10.37491151173362	100.0	10.0	[1, 1, 1.8313549645875198, 18.532357923591654, 7599693.104566779]	257928459.41144598	3.0	3.331600001388324e-05	1.8317676530000142
tf_act(Ophio5|8604)	580.3630370290192	0.000182745	1.0	0.025	0.0	0.01975014048272729	4.759806585443724	77.38121066689655	10.0	[1, 1.724980238142398, 11.307478849685834, 18.24261477231624, 7599750.388358363]	2704184527.902723	2.0	2.977299999429306e-05	2.0556370900000047
tf_act(Ophio5|84)	594.1741148850703	0.000177661	1.0	0.025	0.3	0.2502563375515115	24.962806401329818	55.56919779494437	4.323287212607996	[1, 1.6783342103572232, 16.123473244183984, 31.466856925524212, 7601521.004149048]	6472781005.295202	1.0	3.082300000301075e-05	2.5210577470000146
