# LEMpy local minima file for target Ophio5|2237, replicate 0
# Right-hand side of tf_act():  p0 - p1(tar) + p2(reg^p4) / (p3^p4 + reg^p4)
# Right-hand side of tf_rep():  p0 - p1(tar) + p2(p3^p4) / (p3^p4 + reg^p4)
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt
# Time series data file:   ../tmp/tmp_20251111121609.tsv
# Computed on:  2025-11-11 12:23:42 
 
model	loss	p0	p1	p2	p3	p4
Ophio5|2237=tf_rep(Ophio5|6920)	689.9944509085998	0.0	0.001125437554270819	0.0	0.001	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	690.1135534584797	0.01718688067037675	0.0014861234922603833	0.0	0.001	9.997781532989844
Ophio5|2237=tf_rep(Ophio5|6920)	690.1052563734352	0.01612119622987896	0.0014642109222428065	0.0	0.001	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	690.3360377348804	0.040883363138453234	0.0019545284288274077	0.3917100572698357	0.4744058919677304	9.999998774266038
Ophio5|2237=tf_rep(Ophio5|6920)	690.3384804413818	0.04111680493486832	0.0019589414458471943	0.4771961066713323	0.6237178952473639	9.999993325722498
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751107021923	0.0	0.008368545608165972	5.1738306045289555	2.1480604094530955	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0805481978066	0.0	0.008497892046318279	5.084624967119939	2.1626915514266885	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751106776912	0.0	0.00836891729951478	5.173657643030181	2.1480948227881185	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.075110676782	0.0	0.008368879183932683	5.173640888305544	2.1480953778305505	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.1373202839357	0.0	0.007826198256004424	5.564412944603802	2.0869823077134084	9.97499183579636
Ophio5|2237=tf_rep(Ophio5|6920)	633.0844901917022	0.0	0.008161028924076873	5.3109215375381815	2.125453949841268	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0879721637762	0.0	0.008304073600488461	5.219539841539496	2.140224029057445	9.98005205765777
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751106767624	0.0	0.008368872553811444	5.173648298964845	2.1480944784135545	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751106770193	0.0	0.008369008640855859	5.173633858475416	2.1481030507958163	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751107194847	0.0	0.008369007788665497	5.173750171085666	2.1480992740892253	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751106771444	0.0	0.008368847490016252	5.173656713403742	2.148092751034845	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751106769663	0.0	0.008368867174536438	5.173641923444417	2.1480947358896807	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0753078526255	0.0	0.008336953433349581	5.191666642476872	2.1448320326627943	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0895774580894	0.0	0.008172226714387299	5.306584353071038	2.1261400013140737	9.988885933440363
Ophio5|2237=tf_rep(Ophio5|6920)	633.0825482155728	0.0	0.00829449070088576	5.2205684158835295	2.139830805912869	9.989359677031516
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751106770349	0.0	0.00836885699122503	5.173649604630855	2.148093978365284	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0751110849222	0.0	0.008369146434312455	5.174098629610715	2.1480848671339494	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0767873237518	0.0	0.008444260598653485	5.122898005071838	2.156508094898931	10.0
Ophio5|2237=tf_rep(Ophio5|6920)	633.0842266384619	0.0	0.008160805768066888	5.308737535253439	2.125608239694645	10.0
