# LEMpy target file for Ophio5|6835, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:28:44 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|3300)	311.1216981843183	0.270965	1.0	0.025	0.10815217769048954	0.1697070106926222	12.274136961149592	38.65543644731299	10.0	[1.3169473636096376, 2.339659050306501, 7.634550263400772, 35.447697959815585, 2353790.38022155]	1962728686.292574	1.0	3.0849999973270315e-05	2.7816019379999943
tf_rep(Ophio5|392)	254.5933618609475	0.224316	1.0	0.025	0.3	0.07015402931611332	14.147493326184172	10.144144983681004	10.0	[1, 3.310312297137174, 33.53311522754337, 79.29209039283722, 2354358.547145014]	20722652227.00973	2.0	4.512399999612171e-05	2.445338595999999
tf_rep(Ophio5|8584)	334.54012785613696	0.174117	1.0	0.025	0.16426712600032295	0.16205393950732613	11.468458306228612	43.511372330277595	10.0	[1, 2.3855068005693068, 6.513541843974113, 35.29329789242272, 2353817.4688810026]	1290811690.081545	1.0	2.8525999994144513e-05	2.7947256779999634
tf_rep(Ophio5|512)	306.4207332104345	0.145374	1.0	0.025	0.0	0.16425494780397343	12.223915391700878	32.287066300610874	10.0	[1.07951779491415, 2.836525414732328, 8.55016025544332, 36.14773561658172, 2353789.7784006726]	2227611797.881423	2.0	3.55140000465326e-05	2.4285761250000064
tf_act(Ophio5|1654)	412.48220473084035	0.0435209	1.0	0.025	0.3	0.0830992058437208	8.60490692662224	41.207135358584985	6.581280166373954	[1, 1, 4.442364688785765, 34.82934157258342, 2353515.6137894085]	364146849.3367767	1.0	3.2272999987981166e-05	1.9647036900000217
tf_rep(Ophio5|5850)	395.04910645781405	0.0243493	1.0	0.025	0.0	0.08893176756850493	5.978175019970632	56.15781361944391	10.0	[1, 1.2030917931703833, 6.700428787239098, 36.49718391445847, 2353900.350878499]	692546262.4236798	2.0	2.8913999983615213e-05	2.1990188589999775
tf_act(Ophio5|491)	413.71476867482033	0.0184317	1.0	0.025	0.3	0.11258196216882424	19.5492672717657	100.0	1.2984140803247015	[1, 1, 1.1542225602461074, 175.32842575205223, 2360494.974876592]	477688704.80280066	2.0	2.8868000015336293e-05	2.2681753549999826
tf_rep(Ophio5|84)	427.97093134357664	0.0176008	1.0	0.025	0.0	0.10594591906847324	8.101632193695282	63.17803465911753	5.667000722804241	[1, 1.3373354956831682, 9.198837283288215, 36.117341012815174, 2353788.2537086103]	1045818860.0956492	1.0	2.8305999990152486e-05	2.8214005629999974
tf_act(Ophio5|1479)	436.7577797155929	0.0146073	1.0	0.025	0.3	0.15721544374861707	17.942945861499293	38.21098126646877	1.2707391146089277	[1, 1, 1, 422.09799087321875, 2357443.631946347]	995072220.6414169	1.0	2.9029999950580532e-05	1.9923568140000043
tf_rep(Ophio5|3760)	418.9933234011933	0.00904899	1.0	0.025	0.3	0.15196068222252215	12.03067192067565	17.621727857052715	1.676796106773551	[1, 1, 13.91554097233783, 186.82953499724988, 2354185.633314119]	6120491967.385162	1.0	2.8614000029847375e-05	2.8548185619999913
tf_act(Ophio5|6835)	445.03652952913677	0.00759348	1.0	0.025	0.0	0.14094971754230898	12.37569960093694	30.253390416197718	3.154821126133236	[1, 1, 15.05578781995759, 70.04559548928322, 2353935.2426457508]	2482440388.9419737	1.0	2.9650999977093306e-05	2.449297312999988
