# LEMpy target file for Ophio5|8604, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:23:58 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|8321)	326.99078266158796	0.991878	1.0	0.025	0.3	0.1622058433322561	21.196101053612733	71.6448968031698	10.0	[1, 2.9831785591518036, 12.699652021045411, 158.1798171082292, 3050091.4959760094]	18278266563.054813	2.0	2.9609999998569947e-05	2.519854157000001
tf_act(Ophio5|1479)	612.3189035678021	0.00188104	1.0	0.025	0.0	0.0241359481140712	18.44278187539536	100.0	10.0	[1, 1.3516948386738254, 3.162772837899445, 159.24308755026692, 3049878.8506704466]	2076298708.013027	3.0	2.9218999998192885e-05	1.6349430779999992
tf_act(Ophio5|6835)	613.763021566909	0.00164895	1.0	0.025	0.0	0.024168160281654624	18.43287953857167	100.0	10.0	[1, 1.6584503392218322, 3.1644000071958778, 159.24391324010182, 3049878.9182249736]	2548820712.269435	3.0	2.8714999999124302e-05	1.594563578999999
tf_rep(Ophio5|5850)	607.2044888259146	0.00164773	1.0	0.025	0.0	0.02402034751299582	9.237674348183774	0.001	10.0	[1, 1, 6.748397760991805, 161.72446160456323, 3049892.75605466]	3328594989.495282	3.0	3.1352000000595126e-05	1.0803854229999956
tf_act(Ophio5|2137)	628.9581680137438	0.000919544	1.0	0.025	0.0	0.02336437038750618	17.16414966137202	100.0	10.0	[1, 2.0983538942958813, 4.351920964747509, 159.96449330656014, 3049880.188093339]	4455188750.45145	3.0	2.730299999953445e-05	1.6482785529999973
tf_act(Ophio5|756)	632.5632506486114	0.000911839	1.0	0.025	0.0	0.02310727091169204	16.80853243257424	100.0	10.0	[1, 1.824288320022102, 4.403225594106361, 160.20943059001868, 3049880.4526028163]	3924960654.169357	3.0	2.78609999995183e-05	1.6982304080000006
tf_act(Ophio5|8604)	708.7065440499797	0.000298259	1.0	0.025	0.3	0.10489189840747842	15.283575795203427	69.29927504420083	10.0	[1.4097039294652145, 2.3573720206315047, 4.834001036216158, 158.09345272573964, 3050039.118926602]	7746081607.196347	2.0	2.806700000235196e-05	2.3146332110000003
tf_rep(Ophio5|997)	607.2058047641409	0.000182525	1.0	0.025	0.0	0.024020324390810227	20.652760062202358	2.8289238593219164	10.0	[1, 1, 95.15090890197695, 3728.306054957118, 3058453.7872591307]	1084991710355.8477	2.0	2.9909999998523062e-05	1.7799358830000003
tf_rep(Ophio5|84)	618.1389157674015	0.0000888283	1.0	0.025	0.0	0.024224192141566316	100.0	7.052976588399859	10.0	[1, 1.5751004957948238, 92.09991327952024, 1662.1720006259634, 3053759.9017321263]	736339909782.6464	3.0	2.8727000000117187e-05	1.8817879730000016
tf_rep(Ophio5|2056)	607.7980219012356	0.0000831746	1.0	0.025	0.0	0.02403258208042513	100.0	4.3000933480146495	10.0	[1, 1, 95.32801296690458, 4371.745771578426, 3059992.5800216645]	1275251410784.4114	3.0	3.405800000066961e-05	1.7762384269999956
tf_rep(Ophio5|4218)	608.193123645837	0.0000809044	1.0	0.025	0.0	0.02404073184648243	100.0	4.213172625202548	10.0	[1, 1, 95.35202131306754, 4545.309099699387, 3060419.1471389746]	1326399155274.5212	3.0	2.8367999998835103e-05	1.7832581140000023
tf_rep(Ophio5|3300)	615.9478959853928	0.0000747261	1.0	0.025	0.0	0.02418078783062078	100.0	5.620370405222892	10.0	[1, 1.5494026654107302, 93.58194692173278, 2564.7515188176358, 3055916.3812786913]	1136431170277.9004	3.0	2.9508999997318597e-05	2.0651164149999985
tf_rep(Ophio5|8584)	608.5772250163822	0.0000701193	1.0	0.025	0.0	0.024048390110039012	100.0	3.6739775862303308	10.0	[1, 1, 95.63639772773925, 5933.436639323087, 3063729.0790130133]	1738520744604.0078	3.0	3.979400000275746e-05	2.0036137020000027
tf_act(Ophio5|6920)	760.7588260202506	0.000069878	1.0	0.025	0.0	0.0741329788909437	9.94494313181139	58.11509867275031	10.0	[1.8384375194986642, 3.832056370820733, 6.07275759305398, 158.45090801504261, 3050060.5386417257]	20676160806.19954	2.0	4.705100000279572e-05	2.213213152999998
tf_act(Ophio5|392)	784.7656798377978	0.0000672536	1.0	0.025	0.0	0.04591682873379918	7.440431429386379	66.30035392350628	10.0	[1.0540917560280971, 2.222656764658878, 8.232527158001515, 159.98047216614427, 3050004.8849493004]	9411340787.217062	2.0	3.1101000001143575e-05	2.2142875979999985
