# LEMpy target file for Ophio5|2237, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:26:12 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|997)	380.23586744544264	0.407315	1.0	0.025	0.3	0.027335906085128522	18.066367015043856	100.0	10.0	[1, 1, 2.8086033683479434, 87.63546532198347, 3586592.7760477783]	882779783.3438842	3.0	5.240900000558213e-05	1.7255951250000123
tf_act(Ophio5|3760)	418.1273147230297	0.226289	1.0	0.025	0.0	0.019365257089861768	9.419100990384015	84.65687708249861	10.0	[1, 1, 5.401480201640776, 88.58767922921035, 3586600.362853618]	1716204755.7250617	2.0	3.3322999996698854e-05	2.058674403999987
tf_act(Ophio5|512)	400.3299287715444	0.185705	1.0	0.025	0.0	0.03135070498858277	8.093967321281259	65.94319223099903	10.0	[1, 2.5103596670753934, 7.679118763735204, 88.84186286138804, 3586647.2705413834]	6142620112.528801	2.0	4.3591000007836556e-05	2.2110644900000125
tf_act(Ophio5|4218)	446.5216199466763	0.0802061	1.0	0.025	0.3	0.06083187046314837	9.180635961317108	55.076634829409876	10.0	[1, 1.8741439623063134, 5.892920320258236, 88.00200638604863, 3586722.7399292933]	3485972021.9897914	2.0	4.14639999917199e-05	2.3258102589999794
tf_act(Ophio5|8584)	542.1716124033762	0.0186055	1.0	0.025	0.0	0.01062054620004196	11.644599671409862	100.0	8.752822528085508	[1, 1, 2.786104214308047, 87.34789376384633, 3586590.3582366235]	872833830.8242036	2.0	3.265600000190716e-05	1.5373720530000128
tf_act(Ophio5|3300)	538.3825923499387	0.0161635	1.0	0.025	0.0	0.016511211281964457	5.312060629477305	84.23165651090851	10.0	[1, 1, 4.043332533808491, 93.8669790010157, 3586617.1372262966]	1361248205.8520555	2.0	6.211199999484052e-05	2.055296537000004
tf_rep(Ophio5|6835)	520.9459975208357	0.0118859	1.0	0.025	0.0	0.015053816503233912	8.485897245578332	13.08708278398111	10.0	[1, 2.1850444803220004, 6.499709240414119, 105.42692858588894, 3586666.7498145993]	5370278300.879905	2.0	3.892600000199309e-05	2.5643355129999748
tf_rep(Ophio5|491)	536.0455319976779	0.00672121	1.0	0.025	0.0	0.012176944211870733	6.5512648999988565	6.49295111076376	10.0	[1, 2.374829723141043, 9.611974743481731, 106.35870708560608, 3586642.6597006037]	8707756094.437532	2.0	3.2922000002599816e-05	2.6883075449999865
tf_rep(Ophio5|8604)	560.3642833549735	0.00627382	1.0	0.025	0.0	0.09943836031721745	6.364541373967443	58.58696175512195	10.0	[1, 2.1206583090536233, 5.116523847369257, 90.86513204926909, 3587448.510983258]	3536947713.787023	2.0	3.1200000023545726e-05	1.7111859100000117
tf_rep(Ophio5|1479)	492.20490599469485	0.00524246	1.0	0.025	0.0	0.017469006566864377	8.299158513403826	4.373164328836788	10.0	[1, 5.176528367339552, 12.987693473079071, 410.47681232167423, 3587289.631938958]	98997835621.6865	2.0	2.924800000414507e-05	2.495217432000004
