# LEMpy target file for Ophio5|8321, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111120751_lempy/lempy_20251111120751_config.txt 
# Time series data file:   ../tmp/tmp_20251111120751.tsv 
# Computed on:  2025-11-11 12:13:04 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|5850)	542.621109091073	0.356641	1.0	0.03333333333333333	0.0	0.028935879831740962	10.314137760167391	0.001	3.757806609992714	[1, 1, 6.675254146413854, 82.98824254998567, 4257562.722097141]	2358551846.374559	2.0	2.93290000001889e-05	1.3459891350000106
tf_act(Ophio5|8321)	536.7598153081439	0.238786	1.0	0.03333333333333333	0.3	0.08712406437335156	14.165266415615141	76.33972287973862	10.0	[1.0002324006310002, 2.1802560448096675, 8.865092683247102, 82.26174675582482, 4257685.410634514]	6771161850.266629	2.0	2.9736999998419833e-05	2.4564369470000003
tf_act(Ophio5|1479)	546.2480606545034	0.230938	1.0	0.03333333333333333	0.0	0.029098988277438315	20.63905353407825	100.0	10.0	[1, 1, 3.4702856253210794, 81.47509884124688, 4257549.494418352]	1203787481.5307677	3.0	2.9505999997070376e-05	1.8676095369999928
tf_act(Ophio5|2137)	569.5815023392727	0.0770779	1.0	0.03333333333333333	0.0	0.028317709610078984	19.15585793865281	100.0	10.0	[1, 2.3465544410726866, 4.903101144222284, 82.14347647007597, 4257551.175414118]	4023781991.9045954	3.0	2.9859999997938758e-05	1.7400634389999965
tf_act(Ophio5|756)	575.5115398737988	0.0695728	1.0	0.03333333333333333	0.0	0.028042719423479114	18.730232260154462	100.0	10.0	[1, 2.1383894426187324, 5.140670336939614, 82.36021137459062, 4257551.502570894]	3854640840.639805	3.0	2.9279999999687334e-05	1.7911763219999983
tf_rep(Ophio5|84)	550.5455919173392	0.0105826	1.0	0.03333333333333333	0.0	0.029252140701336624	100.0	7.143655970239653	10.0	[1, 1.2115896931696266, 55.7386421470535, 1657.5945630450294, 4262461.491291014]	477145395089.7124	3.0	0.00016443599999860226	2.143250420000001
tf_rep(Ophio5|3300)	549.0282671731427	0.00863841	1.0	0.03333333333333333	0.0	0.02918611736952877	100.0	5.691974630370533	10.0	[1, 1.235875050734472, 56.13955347250478, 2581.6316545737955, 4265185.647655929]	763968998778.2603	3.0	4.322499999886986e-05	2.244819334000006
tf_act(Ophio5|8604)	771.2100727095982	0.00279888	1.0	0.03333333333333333	0.3	0.05770121444196484	9.876541933242295	72.22818298138343	10.0	[1, 2.76587440378842, 5.075973675215494, 82.87628313499454, 4257653.4826358]	4953958845.909923	2.0	3.012299999483048e-05	2.3967809819999957
tf_rep(Ophio5|8604)	543.462278913114	0.00119206	1.0	0.03333333333333333	0.0	0.02897255970075493	100.0	0.6287413428476797	10.0	[1, 1, 57.105666316815125, 182278.08945619556, 4890598.183097394]	50906783028601.42	3.0	2.9347999998208252e-05	2.462681035000003
tf_act(Ophio5|1654)	839.8434212049991	0.00077369	1.0	0.03333333333333333	0.0	0.025213080974843316	13.869676641860798	100.0	10.0	[1, 1.0917477848937531, 3.818500949500535, 81.30063098369124, 4257553.036852795]	1443009549.9724362	3.0	3.240399999526744e-05	1.6864732010000054
