# LEMpy target file for Ophio5|491, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111120751_lempy/lempy_20251111120751_config.txt 
# Time series data file:   ../tmp/tmp_20251111120751.tsv 
# Computed on:  2025-11-11 12:13:41 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|392)	464.7774518120996	0.897024	1.0	0.03333333333333333	0.3	0.13341256715895541	22.379947821092014	11.117726021850448	10.0	[1, 3.638734978910497, 61.09993119160779, 204.52610480783824, 2652311.297878099]	120604743492.68568	2.0	4.7710999993455516e-05	2.3024297289999964
tf_act(Ophio5|3760)	766.0762484447283	0.0213599	1.0	0.03333333333333333	0.0	0.014975625588954971	6.293608967827772	74.45726429987371	10.0	[1, 1, 5.791774995722956, 67.06100938826586, 2650099.4192769816]	1029304649.68528	2.0	2.9245000007449562e-05	1.9368031059999993
tf_act(Ophio5|2237)	676.1910950611505	0.0156813	1.0	0.03333333333333333	0.0	0.12594868687504568	7.489890588805317	20.072683447870638	10.0	[1.8121819849397243, 6.672414952501112, 20.979348464874185, 80.84844153929025, 2650934.9511877075]	54368528154.82235	2.0	3.084899999805657e-05	2.054336569
tf_act(Ophio5|512)	771.9966163295595	0.0126332	1.0	0.03333333333333333	0.0	0.023280100401376656	5.717316642309362	63.57398308863022	10.0	[1, 1.9076764469427185, 6.85568764865496, 68.57594177552298, 2650142.432434474]	2376822426.956493	2.0	3.005700000358047e-05	2.122649107000001
tf_act(Ophio5|3300)	814.158865553296	0.0110127	1.0	0.03333333333333333	0.0	0.014239746602200527	6.957665144108443	89.6604991543192	10.0	[1, 1.2481559978326768, 3.2059872680704355, 65.99085265441258, 2650095.1400784515]	699803107.7549607	2.0	3.288599999962116e-05	1.9935917850000067
tf_rep(Ophio5|8604)	809.173524738001	0.00509892	1.0	0.03333333333333333	0.0	0.06782305263098931	3.763744694747219	63.685032272943666	10.0	[1, 1.3847805209789128, 14.64184406701077, 72.34494306390195, 2651050.6522298777]	3888686461.722483	2.0	3.091399999277655e-05	2.1102390510000077
tf_act(Ophio5|2137)	703.0267745602114	0.00490742	1.0	0.03333333333333333	0.0	0.13491668923923583	8.064652427882573	11.398527383091135	10.0	[1.9948736680126518, 6.333267192264896, 24.923125106087546, 239.3135236627871, 2651343.5669200616]	199792396194.82037	2.0	3.238600000088354e-05	2.328670101
tf_rep(Ophio5|6920)	668.8711510888551	0.00403613	1.0	0.03333333333333333	0.3	0.06752911382330909	12.037016714503736	2.807124657843678	10.0	[1, 3.709087817215693, 54.63006976241246, 2017.9505834713448, 2661698.7016515196]	1088349270732.3422	2.0	3.0125999998631414e-05	2.3916546240000116
tf_rep(Ophio5|8321)	745.7100555902957	0.00357236	1.0	0.03333333333333333	0.0	0.40500663681760773	53.921639813399366	10.490342485214299	1.2575379837350606	[1, 1.4071962108104188, 14.779230964355804, 5529.282989774292, 2684935.580347434]	308751574590.3605	1.0	3.038100000196664e-05	2.260873508000003
tf_act(Ophio5|1654)	888.3166451926159	0.00307314	1.0	0.03333333333333333	0.3	0.156436317954539	12.773518559301824	26.364369528589414	2.6248836077940614	[1, 1, 6.499613479525772, 164.17196853742203, 2650606.6539160153]	2828341332.808949	1.0	3.348099998845555e-05	2.3851722879999926
tf_rep(Ophio5|1654)	981.8492264537899	0.00277153	1.0	0.03333333333333333	0.3	0.0036813749409747468	92.04275624355809	0.039078510233611974	9.99106733319086	[1, 1, 1, 61.54673610958406, 2650073.713170849]	163103387.49547178	1.0	3.598399999305002e-05	0.8628674560000036
tf_rep(Ophio5|3760)	916.5434853685039	0.00262707	1.0	0.03333333333333333	0.3	0.07036633948801506	6.021777909491591	19.70919228416138	10.0	[1, 1, 2.2682721254968605, 62.892587633521586, 2650398.629316208]	378099251.55118084	2.0	2.95769999922868e-05	1.9028169799999972
tf_rep(Ophio5|5850)	861.8546851944634	0.0025208	1.0	0.03333333333333333	0.0	0.06327264215540068	3.8995105927357105	62.974297762876276	10.0	[1, 2.0094347294502475, 6.714664832848715, 71.87472366220456, 2650875.1821486433]	2570772885.1953425	2.0	2.985799999066785e-05	2.055934346000001
tf_act(Ophio5|756)	826.7529993990285	0.0017241	1.0	0.03333333333333333	0.0	0.08588646501074282	4.999700395458319	18.430406799955957	10.0	[1, 5.039690201668244, 15.986125786908286, 86.12336681076795, 2651037.949314735]	18394331554.668434	2.0	3.5221000004526104e-05	2.391498080000005
tf_rep(Ophio5|512)	861.3335629652237	0.0014955	1.0	0.03333333333333333	0.3	0.1681219138338833	13.79872544857946	28.505250851287332	10.0	[1.0131387080061665, 3.7712976458506757, 10.128337514917543, 72.48525078548128, 2650501.981692064]	7434909092.328312	2.0	2.9904999991003933e-05	2.178382845999991
tf_rep(Ophio5|3300)	981.8492264537899	0.00138576	1.0	0.03333333333333333	0.3	0.003681374997193515	77.88726056071734	0.001	6.485501328633884	[1, 1, 1, 61.54673610988539, 2650073.7131708497]	163103387.4962704	2.0	3.5566999997627136e-05	0.972234825000001
tf_rep(Ophio5|756)	981.84922645379	0.00138576	1.0	0.03333333333333333	0.3	0.003681374778883707	75.24958016318779	0.001	9.699877815501434	[1, 1, 1, 61.54673610979512, 2650073.7131708483]	163103387.49603108	2.0	2.7848999991419987e-05	0.9022215679999874
tf_rep(Ophio5|2137)	981.8492264537899	0.00138576	1.0	0.03333333333333333	0.3	0.0036813749832612995	80.08936790307052	0.001	9.836179241481348	[1, 1, 1, 61.54673610979512, 2650073.7131708483]	163103387.49603108	2.0	2.8912000004766014e-05	0.8977545219999996
tf_rep(Ophio5|84)	981.8492264537899	0.00138576	1.0	0.03333333333333333	0.3	0.0036813754050394262	91.16550526085521	0.001	9.991067333203738	[1, 1, 1, 61.54673610979512, 2650073.7131708483]	163103387.49603108	2.0	0.00017764599999736674	0.891422083000009
tf_act(Ophio5|8604)	981.8492264537896	0.000816945	1.0	0.03333333333333333	0.3	0.0036813751284392377	0.0	99.33413402443885	9.956275606106425	[1, 1, 2.78470906234693, 63.594127666422736, 2650081.97313045]	469306047.3209657	2.0	3.022900000360096e-05	1.111915996999997
tf_act(Ophio5|5850)	975.8445688103628	0.000815809	1.0	0.03333333333333333	0.09580355834310673	0.0018761217715190298	2.7252190048552714	100.0	10.0	[1, 1, 3.4579128449808603, 62.22198039886246, 2650079.0797983236]	570186205.6085387	2.0	2.9875999999262604e-05	2.0778185019999995
tf_act(Ophio5|8321)	981.8492264537899	0.000652217	1.0	0.03333333333333333	0.3	0.003681375247651971	0.0	99.43062095248183	9.898554134759475	[1, 1, 4.318139887387067, 64.34285284232112, 2650088.859460084]	736304503.0560508	2.0	3.025499999864678e-05	1.1573172840000012
tf_act(Ophio5|6920)	947.5440609022048	0.000639745	1.0	0.03333333333333333	0.0	0.001629098388145409	5.9723251490726135	100.0	10.0	[1, 1, 3.5085963032583276, 62.097046424127385, 2650077.4991688672]	577381573.95908	3.0	3.088399999739977e-05	1.7802526180000058
tf_act(Ophio5|84)	955.9558788930503	0.000554293	1.0	0.03333333333333333	0.0	0.016740798153025715	0.9042354536919815	11.206107873937421	10.0	[1, 1.7025447640109366, 3.897209089959635, 133.1357875573965, 2651517.9147781953]	2342295174.208143	2.0	5.4130999998847074e-05	2.406656858000005
tf_rep(Ophio5|1479)	876.2637384485193	0.000453458	1.0	0.03333333333333333	0.0	0.009803338655565466	5.47585641149994	4.5482068396890245	10.0	[1, 2.698764589475729, 28.94413845496887, 235.3615571603517, 2650503.4866234576]	48729228854.28291	2.0	4.174899999043191e-05	2.2562220180000025
tf_act(Ophio5|491)	869.4746216884606	0.000324874	1.0	0.03333333333333333	0.3	0.3756388173106961	68.38532184133963	100.0	1.243398150846207	[1, 1, 10.006078084541842, 4341.457117081448, 2750001.1267806524]	119462685962.50096	2.0	2.9173000001492255e-05	1.8630124660000007
tf_act(Ophio5|1479)	981.8492264537898	0.000233158	1.0	0.03333333333333333	0.3	0.0036813750506289214	0.0	97.19027354922689	1.0	[1, 1, 8.824690027126838, 61.59037557411735, 2650138.371020128]	1440392535.5638142	3.0	2.9233999995881277e-05	1.4158200300000061
tf_act(Ophio5|392)	981.8492264537898	0.000207417	1.0	0.03333333333333333	0.3	0.003681375413104162	0.0	99.712076058947	1.0	[1, 1, 9.365970281575537, 73.3266144889685, 2650199.3528222432]	1820090374.7163932	3.0	3.125700000339293e-05	1.3746271509999985
tf_rep(Ophio5|491)	912.2484698691914	0.000115043	1.0	0.03333333333333333	0.0	0.0011801374570282303	78.78652542092443	2.9586050454059354	10.0	[1, 1, 55.9536792164487, 1532.1050257532138, 2650922.2602694626]	227255382338.80597	2.0	2.9142000002480017e-05	1.8875868140000023
tf_rep(Ophio5|2237)	912.7016489304395	0.000106133	1.0	0.03333333333333333	0.0	0.0012015613914853043	100.0	5.607332825733762	10.0	[1, 1, 55.26925910545644, 448.9244810694563, 2650323.350880659]	65759090069.60988	3.0	2.974800000288269e-05	1.9263727239999895
null_model	981.8492264537899				0.3	0.0036813749974198584								
