# LEMpy target file for Ophio5|2137, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111120751_lempy/lempy_20251111120751_config.txt 
# Time series data file:   ../tmp/tmp_20251111120751.tsv 
# Computed on:  2025-11-11 12:12:52 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|392)	387.9515869969782	0.429541	1.0	0.03333333333333333	0.0	0.1587008600037449	17.795361335637303	15.372818386231987	2.4614953351000852	[1, 3.26615444211809, 15.649957075495612, 183.7053554119439, 2589189.792861486]	24312833215.638084	1.0	3.0899999998723615e-05	2.2004333279999955
tf_rep(Ophio5|6920)	452.372747531964	0.182724	1.0	0.03333333333333333	0.3	0.13778959766081902	12.013357764195149	7.029205080669129	1.8910828790674417	[1, 1.4381515001072058, 9.41177645347202, 165.07057042920877, 2589359.8723562206]	5785465490.71082	1.0	2.9818999998099116e-05	3.021886146
tf_act(Ophio5|756)	441.14673077999987	0.171573	1.0	0.03333333333333333	0.3	0.2871624251871689	24.347657950704892	38.03908575217524	2.7889478366710683	[1, 1, 8.294078091270151, 519.6875604584777, 2589301.322404415]	11160741122.167841	1.0	2.9744999999081756e-05	2.5454723349999995
tf_act(Ophio5|2237)	459.81228462221816	0.114958	1.0	0.03333333333333333	0.0	0.0981444618069283	15.642489351585514	80.5271223740247	1.9961622386089584	[1, 1, 14.816664381233995, 268.8342483484114, 2590173.665884111]	10317249245.385065	1.0	3.028300000096351e-05	2.2516832439999988
tf_act(Ophio5|2137)	380.48805575288435	0.063092	1.0	0.03333333333333333	0.3	0.6912456797657617	100.0	69.27377758479982	1.4394795653677046	[1, 1, 9.025820782117489, 17046.270318848106, 2679694.3586215302]	412288611878.41736	2.0	4.3017999999506173e-05	2.4061405090000036
tf_act(Ophio5|491)	522.7812817034642	0.0157884	1.0	0.03333333333333333	0.0	0.10141120696573377	6.602049493368543	14.53729140297008	10.0	[1, 2.086983511413925, 14.028489853944459, 105.13741903471667, 2589387.478385712]	7970476677.389195	2.0	2.9958000006047314e-05	2.6170354340000017
tf_rep(Ophio5|8604)	530.9073697613703	0.0141248	1.0	0.03333333333333333	0.0	0.09530253068967148	6.370626377873523	23.12340237922529	2.677320607333243	[1, 4.405718118026441, 22.681407609015455, 108.05061604429935, 2589339.579814205]	27957798322.91383	1.0	3.0932999997901334e-05	2.523469087999999
tf_act(Ophio5|512)	630.0324746254174	0.00251831	1.0	0.03333333333333333	0.0	0.022342000934215622	5.744016079919788	67.94291577050426	10.0	[1, 2.1131508532217267, 6.683454358735012, 97.88484224628135, 2588803.6625712514]	3578871025.7263746	2.0	4.83019999961698e-05	2.1644442449999985
tf_act(Ophio5|3760)	666.7848845155006	0.00156971	1.0	0.03333333333333333	0.0	0.01264822777987728	11.795442592927078	100.0	10.0	[1, 1, 2.2350738603913687, 93.97038788598029, 2588766.686032902]	543720628.3554255	3.0	2.961399999890091e-05	1.601077660999998
tf_rep(Ophio5|3760)	755.066872401314	0.000367872	1.0	0.03333333333333333	0.0	0.0524004635633833	4.609172181029555	20.98043134142668	10.0	[1, 1, 6.014805616399294, 92.6124742603355, 2589086.685032456]	1442240460.0768147	2.0	2.9984999997623163e-05	2.0426010960000056
tf_act(Ophio5|3300)	778.8659996100372	0.000358746	1.0	0.03333333333333333	0.0	0.009552860275742016	2.3873359624921737	81.84073206078891	10.0	[1, 1, 2.377731898116442, 104.32088131551271, 2588797.4396764254]	642143664.1163244	2.0	3.389599999792381e-05	1.9429309980000014
tf_rep(Ophio5|84)	818.7781151915777	0.000289782	1.0	0.03333333333333333	0.0	0.0007578659011878018	52.46375446533342	0.001	9.770476871135068	[1, 1, 1, 92.60547678181854, 2588761.8897347646]	239733529.07348943	2.0	0.00017621199999950932	1.0418699550000028
tf_rep(Ophio5|2137)	818.7781151915777	0.000289782	1.0	0.03333333333333333	0.0	0.0007578659011878018	74.18735271017917	0.001	9.770477035600644	[1, 1, 1, 92.60547678171096, 2588761.8897347613]	239733529.07321063	2.0	3.080599999805145e-05	1.0693102719999956
tf_rep(Ophio5|1654)	818.7781151915777	0.000289782	1.0	0.03333333333333333	0.0	0.0007578659011878018	74.13703325163883	0.001	9.770476996855107	[1, 1, 1, 92.60547678171088, 2588761.8897347646]	239733529.07321072	2.0	3.484999999869842e-05	1.1799170230000016
tf_rep(Ophio5|8321)	818.7781151915777	0.000289782	1.0	0.03333333333333333	0.0	0.0007578659011878018	79.38323228488984	0.001	9.770497565689931	[1, 1, 1, 92.6054767817091, 2588761.889734764]	239733529.07320607	2.0	3.051399999520754e-05	1.2511003580000022
tf_rep(Ophio5|3300)	818.7781151915777	0.000289782	1.0	0.03333333333333333	0.0	0.0007578659011878018	53.28651074627487	0.001	9.770476788260414	[1, 1, 1, 92.6054767817105, 2588761.8897347664]	239733529.07320988	2.0	3.272600000059356e-05	1.2598036349999973
tf_rep(Ophio5|756)	818.7781151915777	0.000289782	1.0	0.03333333333333333	0.0	0.0007578659011878018	74.43674427904703	0.001	9.770476991696935	[1, 1, 1, 92.60547678171088, 2588761.8897347646]	239733529.07321072	2.0	2.8662999994821803e-05	1.045100779000002
tf_act(Ophio5|8321)	818.7781151915774	0.000238526	1.0	0.03333333333333333	1.043191944364485e-19	0.0007578661049978661	0.0	96.5372139233133	9.85086573425891	[1, 1, 5.670854063705562, 96.40840887941923, 2588782.6426852006]	1415334113.5498812	1.0	3.0773999995403756e-05	0.9996793000000039
tf_act(Ophio5|1479)	818.7781151915775	0.000215613	1.0	0.03333333333333333	0.0	0.0007578661575468012	0.0	98.20967532740342	9.959456930469509	[1, 1, 1.8021835481702622, 92.81701012841087, 2588772.0977950264]	433032422.3474175	2.0	3.032499999733318e-05	1.1831545390000002
tf_act(Ophio5|6920)	739.7353057819523	0.000209505	1.0	0.03333333333333333	0.0	0.009720916255798342	8.715732255747659	100.0	10.0	[1, 1.4829154597422094, 5.448401766944633, 93.12380680046255, 2588766.98959138]	1947776856.2910485	3.0	2.9388000001517867e-05	1.7060688040000045
tf_act(Ophio5|84)	817.0703375771226	0.00020081	1.0	0.03333333333333333	0.0	0.004920498577498765	0.4269697389703592	93.75915749221015	1.0870308136520956	[1, 1, 7.418126560502788, 110.3739715330043, 2589010.153834799]	2119798898.1725442	1.0	4.3689999998264284e-05	1.6315339180000024
tf_rep(Ophio5|5850)	818.7781151915775	0.000176288	1.0	0.03333333333333333	0.0	0.0007578658693976422	0.0	4.0834078363950175	9.714829171939254	[1, 1, 2.685424332375867, 93.17816363130171, 2588797.678703725]	647776483.0306002	2.0	2.9109999999832326e-05	1.1540257499999953
tf_act(Ophio5|5850)	789.1282128329167	0.000112753	1.0	0.03333333333333333	0.0	0.008097888500743802	5.330397561713147	100.0	10.0	[1, 1, 4.6685704433470265, 93.20432556633378, 2588768.8908815007]	1126453491.493476	3.0	2.9808999997271712e-05	1.8818259359999985
tf_act(Ophio5|1654)	818.7781151915775	0.000102457	1.0	0.03333333333333333	0.0	0.000757866018099032	0.0	99.97668093886155	1.0117709930150849	[1, 1, 7.900533606369674, 93.76015860099228, 2588859.771189891]	1917711554.9551194	2.0	3.479200000100491e-05	1.2218161509999987
tf_rep(Ophio5|512)	793.7754079516626	0.000100756	1.0	0.03333333333333333	0.0	0.03201603214459721	2.808097762730148	25.961150085676568	10.0	[1, 3.130728914771978, 6.307557857502604, 93.56146436217557, 2589084.898570427]	4783546601.958024	2.0	3.0388999995523136e-05	2.0920324770000036
tf_act(Ophio5|8604)	818.7781151915775	0.0000797405	1.0	0.03333333333333333	0.0	0.0007578656937530995	0.0	100.0	9.907059324583603	[1, 1, 3.2324549391939534, 94.58590651350524, 2588769.376119649]	791502466.2758437	3.0	3.0434000002799166e-05	1.0570116799999951
tf_act(Ophio5|392)	818.7623149630355	0.0000797157	1.0	0.03333333333333333	0.0	0.0009670521229566745	0.12278066538269139	100.0	10.0	[1, 1, 3.2902669547712513, 93.03319604451266, 2588769.400142727]	792432799.5617894	3.0	3.086800000318135e-05	1.0545493710000002
tf_rep(Ophio5|2237)	682.4565469519239	0.0000655571	1.0	0.03333333333333333	0.0	0.008684457284988796	100.0	5.800099433162258	10.0	[1, 1, 87.89397836996437, 749.2133843243441, 2589206.833867151]	170502752483.74188	3.0	3.0303999999148346e-05	1.8696271790000054
tf_rep(Ophio5|491)	681.6954746423763	0.0000344623	1.0	0.03333333333333333	0.0	0.008651468818276446	100.0	2.9847853056909326	10.0	[1, 1, 88.4267334134525, 2773.2510837033587, 2590393.570546106]	635241008873.7842	3.0	2.9734000001724326e-05	1.9773750700000008
tf_rep(Ophio5|1479)	682.7195235511704	0.0000302507	1.0	0.03333333333333333	0.0	0.009400744115392996	100.0	2.6230457773781	10.0	[1, 1, 86.25034039552281, 3546.8894571807136, 2591312.5528892423]	792735432375.3832	3.0	2.8942000000142798e-05	2.0591677829999995
null_model	818.7781151915775				0.0	0.0007578658288312533								
