# LEMpy target file for Ophio5|3300, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111120751_lempy/lempy_20251111120751_config.txt 
# Time series data file:   ../tmp/tmp_20251111120751.tsv 
# Computed on:  2025-11-11 12:15:08 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|3300)	472.01462772112694	0.432833	1.0	0.03333333333333333	0.3	0.2128557451333653	15.620314571483348	33.72207916537556	10.0	[1, 2.3315288557544744, 9.449715169317425, 32.30837510822239, 3903918.0257367715]	2778915360.955219	2.0	3.4577000008084724e-05	2.6301586790000044
tf_act(Ophio5|3760)	504.63390693203525	0.252726	1.0	0.03333333333333333	0.3	0.22921517353425075	16.732828737581016	22.395081419503658	3.4299653771926595	[1, 1.428364325349076, 24.3943039967618, 54.760977668526785, 3904106.952935864]	7449383388.705232	1.0	3.022800001417636e-05	2.617226352000017
tf_rep(Ophio5|1479)	515.0204619200807	0.140898	1.0	0.03333333333333333	0.3	0.17895355903179655	11.853263300124821	20.38632340630396	10.0	[1, 3.9757728287515337, 6.312889267297755, 38.60159139094368, 3904033.064978201]	3782408487.581397	2.0	3.7472000002480854e-05	2.760469231000002
tf_rep(Ophio5|491)	575.2316205434322	0.0617229	1.0	0.03333333333333333	0.0	0.2257026335111849	14.760476006418491	41.77296522018225	4.5963120337535495	[1, 5.289520766451043, 7.945150890693923, 36.415855183374894, 3904129.7227567635]	5974935603.333254	1.0	2.9574999985015893e-05	2.786465321999998
tf_act(Ophio5|8321)	621.038295828242	0.0420521	1.0	0.03333333333333333	0.0785331252988202	0.04539601016237588	6.126789718099554	72.53262747171348	10.0	[1, 1, 16.113700527306744, 31.437276437789485, 3903392.215838984]	1977344743.5472946	1.0	3.0280000004268004e-05	2.494679118000022
tf_act(Ophio5|84)	587.0436167789326	0.0334987	1.0	0.03333333333333333	0.0	0.14063187187054468	10.47294358760317	63.054296234537155	10.0	[1.222390009228264, 2.472425324888047, 7.644011390945705, 34.446939556778624, 3903948.4773667483]	3106769415.108452	2.0	4.758699998319571e-05	2.6121705920000124
tf_act(Ophio5|8604)	679.3089904879816	0.0133704	1.0	0.03333333333333333	0.07351958770376225	0.035102307632881816	5.4710613144285825	71.50731835327448	10.0	[1, 1, 16.322956857257918, 31.21847376469634, 3903342.894337735]	1989056886.3448765	1.0	3.113599998982863e-05	2.562247720000016
tf_act(Ophio5|392)	670.8169031340038	0.00521357	1.0	0.03333333333333333	0.0	0.11308479069189169	15.829917682268242	71.32628557671553	1.2245913078509831	[1, 1, 11.4584546482668, 405.17597674728376, 3906983.549581073]	18138915620.76554	1.0	3.0105999996976607e-05	1.9456484500000215
tf_rep(Ophio5|2237)	659.3154411755409	0.0033571	1.0	0.03333333333333333	0.3	0.059418039667385236	5.63539466899793	20.01610677194272	10.0	[1, 6.852005195627437, 18.88931296450082, 33.813555334735625, 3903550.3599582743]	17083799648.792646	2.0	3.506899997773871e-05	2.3916743740000186
tf_act(Ophio5|5850)	758.0898811356875	0.00287731	1.0	0.03333333333333333	0.0	0.08231030080474847	6.708521890974708	50.67010202351175	5.077173872463326	[1, 2.9614200751658197, 5.867241490129501, 33.48309169357001, 3903774.8902472937]	2271142050.0065846	1.0	3.9043000015226426e-05	2.155350819000006
tf_rep(Ophio5|2137)	659.3497722920614	0.0024582	1.0	0.03333333333333333	0.3	0.0640764598309818	6.8783961498910715	10.795190771958524	10.0	[1, 7.498902371898916, 18.77749757562622, 57.882451735704706, 3904032.516941992]	31819676406.745743	2.0	3.179899999850022e-05	2.5494843079999896
tf_rep(Ophio5|756)	705.3879913614319	0.0019805	1.0	0.03333333333333333	0.3	0.0489236845545094	6.50927231187093	16.620666128737117	10.0	[1, 3.246795891954011, 18.508314313330704, 35.85688995375023, 3903631.954016049]	8411304140.110606	2.0	3.459299998098686e-05	2.011827149999988
tf_act(Ophio5|6920)	691.5618233489239	0.00110256	1.0	0.03333333333333333	0.0	0.1165334625380198	8.953743158661991	11.315068850835209	1.0	[1, 1, 18.252749323625938, 642.664607337135, 3903939.9682530686]	45794761697.62063	2.0	3.070900001489463e-05	2.5690750470000125
tf_rep(Ophio5|5850)	829.2612529113782	0.000964133	1.0	0.03333333333333333	0.0	0.016827422595588865	4.185073950310994	0.001	3.81295326384855	[1, 1, 2.668948014287583, 38.786680379264475, 3903265.723940174]	404064637.50393295	2.0	3.336000000331296e-05	1.1955523110000001
tf_act(Ophio5|1479)	830.907934005179	0.000827193	1.0	0.03333333333333333	0.0	0.01683281038594796	8.325835629037304	100.0	10.0	[1, 1, 1, 33.20503919647072, 3903246.602369295]	129607456.42516361	3.0	3.042299999833631e-05	1.570174307000002
tf_rep(Ophio5|8321)	919.7262187514958	0.000761965	1.0	0.03333333333333333	0.16483654282633065	0.009448612257429389	79.3882313065725	0.001	9.780043369668167	[1, 1, 1, 31.07910768598841, 3903238.508633514]	121309169.93391779	1.0	3.0210999995006205e-05	1.1474121480000008
