# LEMpy all scores file for replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111120751_lempy/lempy_20251111120751_config.txt 
# Time series data file:   ../tmp/tmp_20251111120751.tsv 
# Ground truth edge list:   
# Computed on:  2025-11-11 12:12:28 
 
model	pld	loss	norm_loss
Ophio5|3760=tf_rep(Ophio5|5850)	0.00449263	808.1806548566943	0.9271725920721532
Ophio5|1654=tf_rep(Ophio5|3300)	0.00424344	875.4379507072276	1.0000000000000002
Ophio5|1654=tf_rep(Ophio5|1654)	0.00424344	875.4379507072276	1.0000000000000002
Ophio5|1654=tf_rep(Ophio5|512)	0.00424344	875.4379507072275	1.0
Ophio5|1654=tf_rep(Ophio5|756)	0.00424344	875.4379507072277	1.0000000000000002
Ophio5|1654=tf_rep(Ophio5|84)	0.00424344	875.4379507072273	0.9999999999999998
Ophio5|1654=tf_rep(Ophio5|2137)	0.00424344	875.4379507072275	1.0
Ophio5|491=tf_rep(Ophio5|6920)	0.00403613	668.8711510888551	0.6812361135167987
Ophio5|5850=tf_act(Ophio5|512)	0.00393894	799.9571474799541	0.9999999999999626
Ophio5|5850=tf_act(Ophio5|2237)	0.00389798	796.4808297643208	0.9956543700789295
Ophio5|1654=tf_act(Ophio5|2137)	0.00380046	699.288712915125	0.7987872953762178
Ophio5|491=tf_rep(Ophio5|8321)	0.00357236	745.7100555902957	0.7594954861691201
Ophio5|5850=tf_rep(Ophio5|3760)	0.00338195	799.7960988159122	0.9997986783859871
Ophio5|3300=tf_rep(Ophio5|2237)	0.0033571	659.3154411755409	0.7168605479912672
Ophio5|2237=tf_rep(Ophio5|756)	0.00334491	689.9944509085993	1.0000000000000002
Ophio5|2237=tf_rep(Ophio5|1654)	0.00334491	689.9944509085993	1.0000000000000002
Ophio5|2237=tf_rep(Ophio5|392)	0.00334491	689.9944509085993	1.0000000000000002
Ophio5|8604=tf_rep(Ophio5|5850)	0.00329686	607.2044888259517	0.5621138683534084
Ophio5|5850=tf_rep(Ophio5|3300)	0.00326869	651.7417618240107	0.8147208433315714
Ophio5|5850=tf_rep(Ophio5|2137)	0.00324386	766.5592891535349	0.9582504407496594
Ophio5|491=tf_act(Ophio5|1654)	0.00307314	888.3166451926159	0.9047383460299786
Ophio5|1479=tf_act(Ophio5|2237)	0.00307192	543.6203491450672	0.7430568030140958
Ophio5|5850=tf_rep(Ophio5|756)	0.00296999	793.0678521598556	0.9913879195381516
Ophio5|2237=tf_rep(Ophio5|5850)	0.00293079	640.8355941645666	0.9287547071149643
Ophio5|3760=tf_rep(Ophio5|8321)	0.00292485	871.6615026880049	1.0000000000000635
Ophio5|3760=tf_rep(Ophio5|392)	0.00292485	871.6615026879945	1.0000000000000515
Ophio5|3300=tf_act(Ophio5|5850)	0.00287731	758.0898811356875	0.8242560293273533
Ophio5|8321=tf_act(Ophio5|8604)	0.00279888	771.2100727095982	0.7289182670537429
Ophio5|491=tf_rep(Ophio5|1654)	0.00277153	981.8492264537899	1.0
Ophio5|2237=tf_rep(Ophio5|2137)	0.00270109	637.9023993646497	0.9245036659710038
Ophio5|2237=tf_act(Ophio5|2237)	0.00262822	666.1562873731332	0.9654516590617862
Ophio5|491=tf_rep(Ophio5|3760)	0.00262707	916.5434853685039	0.9334869964493885
Ophio5|392=tf_rep(Ophio5|2237)	0.00257938	918.0859699566626	0.9999999999998582
Ophio5|491=tf_rep(Ophio5|5850)	0.0025208	861.8546851944634	0.8777872019182428
Ophio5|2137=tf_act(Ophio5|512)	0.00251831	630.0324746254174	0.7694788892568319
Ophio5|3300=tf_rep(Ophio5|2137)	0.0024582	659.3497722920614	0.7168978755305072
Ophio5|2237=tf_rep(Ophio5|2237)	0.00244652	540.4138093680915	0.7832147181132592
Ophio5|2237=tf_act(Ophio5|5850)	0.00241303	632.3291843788367	0.9164264778451079
Ophio5|1479=tf_rep(Ophio5|5850)	0.00219079	616.4124557526607	0.8425539430780449
Ophio5|6920=tf_rep(Ophio5|84)	0.00218066	718.853299965645	0.683147887578016
Ophio5|392=tf_act(Ophio5|8604)	0.00210741	817.0423292730246	0.8899409815743906
Ophio5|3760=tf_act(Ophio5|1479)	0.00209298	809.5137136807358	0.9287019229189678
Ophio5|1654=tf_act(Ophio5|756)	0.00208924	781.1956788392739	0.8923484276734639
Ophio5|6920=tf_act(Ophio5|1654)	0.00204664	878.9833579871306	0.8353242925278871
Ophio5|3300=tf_rep(Ophio5|756)	0.0019805	705.3879913614319	0.7669543142084299
Ophio5|6920=tf_act(Ophio5|8604)	0.00195147	917.4986010523744	0.8719264851321814
Ophio5|2237=tf_act(Ophio5|8321)	0.0019131	689.9944509085549	0.9999999999999359
Ophio5|8604=tf_act(Ophio5|1479)	0.00188183	612.3189035677934	0.5668484898982178
Ophio5|1479=tf_act(Ophio5|3760)	0.00178759	647.3750038673688	0.8848756333007662
Ophio5|6920=tf_rep(Ophio5|3300)	0.00176104	718.2677973224583	0.6825914668258495
Ophio5|392=tf_act(Ophio5|392)	0.00175058	868.8874703908276	0.9464118817017969
Ophio5|491=tf_act(Ophio5|756)	0.0017241	826.7529993990285	0.8420366153213433
Ophio5|2237=tf_act(Ophio5|84)	0.00167837	655.4357131310513	0.949914469990244
Ophio5|392=tf_act(Ophio5|6920)	0.00160242	918.0859699566278	0.9999999999998204
Ophio5|1654=tf_act(Ophio5|84)	0.00160199	858.4107970840819	0.9805501308123664
Ophio5|1479=tf_act(Ophio5|3300)	0.00159169	670.4164678285159	0.9163702537186006
Ophio5|5850=tf_rep(Ophio5|512)	0.00157194	714.0826997716664	0.8926511901558248
Ophio5|2137=tf_act(Ophio5|3760)	0.00156971	666.7848845155006	0.814365787438623
Ophio5|5850=tf_rep(Ophio5|6920)	0.00154083	795.18120990531	0.9940297582317764
Ophio5|3760=tf_act(Ophio5|2137)	0.00151302	815.7190806477665	0.9358209329336297
Ophio5|491=tf_rep(Ophio5|512)	0.0014955	861.3335629652237	0.8772564460596046
Ophio5|1654=tf_act(Ophio5|6920)	0.00147579	865.7565676778764	0.9889410973998444
Ophio5|6920=tf_rep(Ophio5|2137)	0.001469	803.0221841411427	0.7631361069087724
Ophio5|3760=tf_rep(Ophio5|6920)	0.00146243	871.6615026879673	1.0000000000000204
Ophio5|1479=tf_act(Ophio5|512)	0.00145318	653.9194408015118	0.893821009229867
Ophio5|3760=tf_act(Ophio5|756)	0.00145289	817.1502039747471	0.9374627667447679
Ophio5|491=tf_rep(Ophio5|2137)	0.00138576	981.8492264537899	1.0
Ophio5|491=tf_rep(Ophio5|84)	0.00138576	981.8492264537899	1.0
Ophio5|491=tf_rep(Ophio5|3300)	0.00138576	981.8492264537899	1.0
Ophio5|491=tf_rep(Ophio5|756)	0.00138576	981.84922645379	1.0000000000000002
Ophio5|6920=tf_act(Ophio5|491)	0.00136132	906.1300204144935	0.8611225814039801
Ophio5|392=tf_act(Ophio5|5850)	0.0013184	910.3742346242776	0.9916002034832555
Ophio5|1654=tf_act(Ophio5|392)	0.00129839	875.4379507072275	1.0
Ophio5|392=tf_rep(Ophio5|1479)	0.00128969	918.0859699568696	1.0000000000000837
Ophio5|2237=tf_rep(Ophio5|3300)	0.00121093	689.994450908555	0.999999999999936
Ophio5|1654=tf_act(Ophio5|5850)	0.00120046	875.4379507072275	1.0
Ophio5|8321=tf_rep(Ophio5|8604)	0.00119206	543.462278913114	0.5136597622002178
Ophio5|84=tf_act(Ophio5|8321)	0.00113154	483.47569352842726	0.6800395191586847
Ophio5|2237=tf_act(Ophio5|392)	0.00112443	681.7355205104342	0.9880304393936946
Ophio5|1479=tf_act(Ophio5|756)	0.00111274	607.1424070702631	0.8298830179580412
Ophio5|3300=tf_act(Ophio5|6920)	0.00110256	691.5618233489239	0.751921397096108
Ophio5|512=tf_rep(Ophio5|1654)	0.0010962	574.5282272852518	0.9063426568768136
Ophio5|512=tf_rep(Ophio5|512)	0.00106543	616.889456732798	0.9731692937985099
Ophio5|512=tf_rep(Ophio5|84)	0.00102312	598.6246743296979	0.9443558245478798
Ophio5|3760=tf_rep(Ophio5|3760)	0.000975385	871.6615026879244	0.9999999999999711
Ophio5|392=tf_rep(Ophio5|392)	0.000971251	916.6419336820728	0.9984271230342536
Ophio5|3300=tf_rep(Ophio5|5850)	0.000964133	829.2612529113782	0.9016392443805981
Ophio5|8604=tf_act(Ophio5|2137)	0.000919931	628.9581680137435	0.5822521331129658
Ophio5|8604=tf_act(Ophio5|756)	0.000912222	632.5632506486028	0.5855895045963891
Ophio5|392=tf_act(Ophio5|84)	0.000902375	918.0859699566425	0.9999999999998365
Ophio5|5850=tf_act(Ophio5|3760)	0.000899371	799.9571474799537	0.9999999999999623
Ophio5|6920=tf_rep(Ophio5|392)	0.000863953	1052.266007166065	1.0000000000000082
Ophio5|2237=tf_rep(Ophio5|6920)	0.000841317	633.0751106762799	0.9175075391441676
Ophio5|3300=tf_act(Ophio5|1479)	0.000827193	830.907934005179	0.9034296479379063
Ophio5|392=tf_act(Ophio5|3760)	0.000824519	918.085969956624	0.9999999999998163
Ophio5|512=tf_rep(Ophio5|3300)	0.000821028	598.3308909336292	0.9438923687747888
Ophio5|1479=tf_rep(Ophio5|2137)	0.000818004	731.5999893143494	0.9999999999999999
Ophio5|1479=tf_rep(Ophio5|1654)	0.000818004	731.5999893143494	0.9999999999999999
Ophio5|1479=tf_rep(Ophio5|756)	0.000818004	731.5999893143494	0.9999999999999999
Ophio5|1479=tf_rep(Ophio5|84)	0.000818004	731.5999893143494	0.9999999999999999
Ophio5|491=tf_act(Ophio5|8604)	0.000816945	981.8492264537896	0.9999999999999997
Ophio5|491=tf_act(Ophio5|5850)	0.000815809	975.8445688103628	0.9938843383671906
Ophio5|1654=tf_rep(Ophio5|8321)	0.000807387	680.4037348752308	0.777215260459708
Ophio5|8321=tf_act(Ophio5|1654)	0.00077369	839.8434212049991	0.7937878832811252
Ophio5|3300=tf_rep(Ophio5|392)	0.000761965	919.7262187516677	1.0000000000010856
Ophio5|3300=tf_rep(Ophio5|8321)	0.000761965	919.7262187514958	1.0000000000008986
Ophio5|3760=tf_act(Ophio5|1654)	0.000723807	865.0247465935478	0.9923860855688407
Ophio5|1654=tf_rep(Ophio5|1479)	0.000723239	813.4286573408377	0.9291676887935972
Ophio5|2237=tf_rep(Ophio5|512)	0.000720586	671.0778640928366	0.9725844363083606
Ophio5|392=tf_rep(Ophio5|2137)	0.000713522	886.2505621289985	0.9653241538705875
Ophio5|3760=tf_act(Ophio5|491)	0.000706547	868.9526864572726	0.9968923530265777
Ophio5|8321=tf_act(Ophio5|6920)	0.000688926	819.6684969669799	0.7747193164484211
Ophio5|392=tf_rep(Ophio5|3760)	0.000675235	752.6906513882013	0.8198476787785186
Ophio5|491=tf_act(Ophio5|8321)	0.000652217	981.8492264537899	1.0
Ophio5|6920=tf_act(Ophio5|5850)	0.000648224	957.5334914341147	0.9099728442363414
Ophio5|392=tf_rep(Ophio5|491)	0.000644845	918.085969956815	1.0000000000000242
Ophio5|491=tf_act(Ophio5|6920)	0.000639745	947.5440609022048	0.9650606583706468
Ophio5|1654=tf_act(Ophio5|8604)	0.00063274	875.4379507072275	1.0
Ophio5|2237=tf_act(Ophio5|8604)	0.000605121	689.9944509085553	0.9999999999999366
Ophio5|3760=tf_rep(Ophio5|1654)	0.000604816	705.5202513762391	0.8093970528704327
Ophio5|756=tf_act(Ophio5|512)	0.000576458	499.6860549501537	0.7863028058033358
Ophio5|1479=tf_act(Ophio5|6920)	0.000561309	723.5932489273349	0.9890558495025151
Ophio5|491=tf_act(Ophio5|84)	0.000554293	955.9558788930503	0.9736279798739973
Ophio5|3300=tf_act(Ophio5|2137)	0.000547914	839.3927394016287	0.912655007858574
Ophio5|3300=tf_act(Ophio5|756)	0.000527541	841.3874862699116	0.9148238564002548
Ophio5|2237=tf_rep(Ophio5|3760)	0.000514735	662.3611865264926	0.9599514686738155
Ophio5|1654=tf_act(Ophio5|8321)	0.000504331	875.4379507072275	1.0
Ophio5|1654=tf_act(Ophio5|1654)	0.000474447	799.5290931718872	0.9132904194134868
Ophio5|491=tf_rep(Ophio5|1479)	0.000453458	876.2637384485193	0.8924626254617314
Ophio5|6920=tf_rep(Ophio5|756)	0.000441348	1016.1136486065369	0.9656433275299994
Ophio5|1479=tf_act(Ophio5|8604)	0.000437228	731.5999893143494	0.9999999999999999
Ophio5|6920=tf_rep(Ophio5|1479)	0.000431977	1052.2660071660712	1.000000000000014
Ophio5|392=tf_act(Ophio5|2237)	0.000428277	894.6058990318647	0.9744249757721132
Ophio5|1479=tf_rep(Ophio5|6920)	0.000426973	481.36736373739296	0.6579652416186161
Ophio5|8321=tf_rep(Ophio5|512)	0.000425943	684.4746905775551	0.6469393009157579
Ophio5|1654=tf_act(Ophio5|1479)	0.000425766	875.4379507072275	1.0
Ophio5|392=tf_act(Ophio5|3300)	0.000420131	918.085969956658	0.9999999999998532
Ophio5|6920=tf_rep(Ophio5|512)	0.000415825	788.3458621052388	0.7491887571550443
Ophio5|8321=tf_act(Ophio5|491)	0.000413256	883.8490491209619	0.8353803198638278
Ophio5|6920=tf_rep(Ophio5|8604)	0.000408613	715.578062536839	0.680035331050958
Ophio5|3760=tf_act(Ophio5|2237)	0.000395732	871.661502687969	1.0000000000000222
Ophio5|5850=tf_rep(Ophio5|8604)	0.0003813	648.7153626842426	0.8109376417572096
Ophio5|3300=tf_rep(Ophio5|6920)	0.000380983	919.7262187507598	1.0000000000000984
Ophio5|2137=tf_rep(Ophio5|3760)	0.000367872	755.066872401314	0.9221874136494764
Ophio5|392=tf_act(Ophio5|512)	0.000367644	918.0859699568972	1.000000000000114
Ophio5|2137=tf_act(Ophio5|3300)	0.000358746	778.8659996100372	0.9512540518108478
Ophio5|8321=tf_act(Ophio5|392)	0.000354333	890.9487284432076	0.8420906652435585
Ophio5|1479=tf_act(Ophio5|8321)	0.000354172	731.5999893143495	1.0
Ophio5|392=tf_rep(Ophio5|1654)	0.000352161	915.6868816927617	0.9973868588100264
Ophio5|6920=tf_rep(Ophio5|8321)	0.000348707	981.5703255764864	0.932815769864156
