# LEMpy target file for Ophio5|392, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111115822_lempy/lempy_20251111115822_config.txt 
# Time series data file:   ../tmp/tmp_20251111115822.tsv 
# Computed on:  2025-11-11 12:01:25 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|1479)	558.8057185970147	0.607392	1.0	0.05	0.0	0.032070023997299114	9.555618608445835	69.22956303736696	10.0	[1, 1, 5.281982255245657, 54.666971997761756, 3542414.747723744]	1022872173.5296425	2.0	4.19029999960685e-05	1.6058962740000027
tf_act(Ophio5|2137)	591.6445879936513	0.151105	1.0	0.05	0.0	0.027270356512102575	16.10346430699958	100.0	10.0	[1, 1.560582652231024, 3.5544269382593137, 53.46746472477871, 3542396.203931959]	1050613778.0141734	3.0	2.8948000007744668e-05	1.7935868779999993
tf_act(Ophio5|1654)	618.6730738179755	0.114064	1.0	0.05	0.0	0.0332581625045184	16.640380314495392	100.0	10.0	[1, 1, 3.250583067545062, 53.3637352944793, 3542403.4879417755]	614476837.3071544	3.0	3.438600001004488e-05	1.784253765999992
tf_act(Ophio5|491)	643.254592930712	0.0714227	1.0	0.05	0.0	0.0321348568764755	15.505078456797275	100.0	10.0	[1, 1, 3.11667784225242, 53.34784665135059, 3542403.288252068]	588988492.6841918	3.0	3.343800000266128e-05	1.7606205409999944
tf_rep(Ophio5|8604)	558.6967652115155	0.0175626	1.0	0.05	0.0	0.03208207058986731	9.419745873260418	1.2324722000078552	10.0	[1, 4.940669375002768, 53.588481678417736, 1310.0586858467236, 3543531.9206402283]	1229091866769.3738	2.0	2.9773999997928513e-05	2.016907100999987
tf_act(Ophio5|8321)	737.1854244565876	0.0113272	1.0	0.05	0.3	0.05025818722710978	6.593555316566288	75.8679774409539	10.0	[1, 2.147745578506035, 6.3502489818912355, 54.18410969667254, 3542516.967242771]	2617926613.0185556	2.0	3.0101999996645645e-05	2.129217730999997
tf_rep(Ophio5|8321)	730.9146886970811	0.00860653	1.0	0.05	0.0	0.026532667972211776	5.66569138961231	9.010956458418361	10.0	[1, 3.943531940587721, 7.1570893434486464, 57.165628795147995, 3542445.418416447]	5715575338.556879	2.0	3.064199999869288e-05	2.2396623159999933
tf_act(Ophio5|8604)	817.0423292729976	0.00299768	1.0	0.05	0.3	0.0348645986217026	4.429437541523427	71.06721054112879	10.0	[1, 1.3056794148902733, 8.51477949389446, 54.05063576640054, 3542494.374352287]	2128726853.0651472	2.0	2.8834999994842292e-05	2.0882600590000067
tf_act(Ophio5|2237)	918.0859699566164	0.00286168	1.0	0.05	0.06566929978462867	0.004807122128607795	0.0	98.58037263896902	9.223312044941137	[1, 1, 1.5610318261154275, 54.6159630702606, 3542387.885144658]	302014272.7822704	1.0	3.166000000476288e-05	1.2814283560000064
tf_act(Ophio5|392)	868.8874703914197	0.0024901	1.0	0.05	0.3	0.04745184771189773	5.134711991681883	60.6612306872311	10.0	[1, 1, 2.739088246162293, 53.30028071441694, 3542570.734162893]	517194682.58054465	2.0	2.9268999995224476e-05	2.134480385999993
tf_rep(Ophio5|2237)	918.0859699569502	0.00201371	1.0	0.05	0.06566509270806835	0.004807018603651264	0.0	0.7294133715320683	1.0915012074491655	[1, 1, 3.3197610292546287, 51.864537138154255, 3542383.0351488004]	609919962.8523006	1.0	4.21120000027031e-05	1.0796983039999901
tf_rep(Ophio5|491)	918.0794905161678	0.00164141	1.0	0.05	0.07700293456465675	0.00557234549784246	0.05232278652516721	11.975366373107956	10.0	[1, 1, 4.751433782130553, 54.54617736553699, 3542707.3295207587]	918172491.8603686	1.0	2.9158000003803863e-05	1.1274644840000008
tf_rep(Ophio5|392)	916.6246485730127	0.00159733	1.0	0.05	0.0	0.0051322761644554404	3.175052024595792	7.461572526210955	10.0	[1, 1, 1.2970071423237775, 55.35184761066276, 3542399.891302615]	254315057.9656239	2.0	3.0425999995031816e-05	1.5118837910000025
tf_rep(Ophio5|1479)	918.0859699567155	0.00110133	1.0	0.05	0.06566684706012446	0.004807059537479734	0.0	0.7294117180924602	1.0723514400508074	[1, 1, 11.098308405669158, 51.86570088849976, 3542388.285888774]	2039075015.0552638	1.0	0.0001773520000085682	1.1060627349999947
tf_rep(Ophio5|2137)	886.2505621287756	0.00101495	1.0	0.05	0.3	0.038285155478206434	5.601437962466905	9.379164840595486	10.0	[1, 1, 8.209912139392852, 59.556308531200216, 3543070.812367711]	1732391773.806809	2.0	2.9753000006849106e-05	2.314085745
tf_rep(Ophio5|3760)	752.6906513882719	0.000960486	1.0	0.05	0.0	0.024110105709132572	5.123958688869952	3.7303979343263047	10.0	[1, 8.136161233926174, 53.98717988922015, 132.5802551274376, 3542464.083169021]	206297751463.85175	2.0	3.4468999999148764e-05	2.2613802839999977
tf_act(Ophio5|6920)	918.0859699566477	0.000566611	1.0	0.05	0.06566808446401981	0.004807088323984375	0.0	100.0	10.0	[1, 1, 2.6206181087110605, 51.86545729261823, 3542385.123973087]	481479415.3484111	3.0	3.485700000283032e-05	1.2502625510000058
tf_rep(Ophio5|1654)	915.6868816823398	0.000500964	1.0	0.05	0.23569903732793754	0.012548804071060746	100.0	6.34641078608893	10.0	[1, 1, 13.160886622889747, 57.2013178526247, 3542519.626611946]	2666879834.0959935	2.0	2.8944999996838305e-05	1.6843775749999992
