# LEMpy target file for Ophio5|1479, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111115822_lempy/lempy_20251111115822_config.txt 
# Time series data file:   ../tmp/tmp_20251111115822.tsv 
# Computed on:  2025-11-11 12:00:53 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|392)	309.0244981300041	0.711487	1.0	0.05	0.3	0.12148728995908485	23.175679770977297	9.526243887244716	6.69059551696793	[1, 10.352030965925222, 71.89211791407277, 102.2982310643386, 1474117.8287219002]	112229534907.82568	1.0	3.071199999737928e-05	2.231750467000005
tf_act(Ophio5|1654)	403.29439618177395	0.137045	1.0	0.05	0.3	0.3453339676670946	37.7089983860676	57.6511258573662	2.0438974871621176	[1, 1, 17.660712018123927, 777.7243614847695, 1474751.2433881643]	20255953103.69959	1.0	2.887000000129092e-05	1.9619818580000015
tf_rep(Ophio5|8604)	386.9783841704469	0.0400176	1.0	0.05	0.3	0.28882270906704444	26.661032648240905	4.966721079489556	6.3256590925863	[1, 3.0055380867746737, 72.44041472539523, 1677.4922950759649, 1478095.8562032997]	539841536942.51324	1.0	3.8889999999014435e-05	2.542068645999997
tf_act(Ophio5|491)	398.2119241070906	0.0352022	1.0	0.05	0.3	0.3317085154697449	58.624701766229805	100.0	1.8902617493275349	[1, 1, 51.65277519013862, 1287.0321458064132, 1488181.1074202014]	98932467550.37512	2.0	2.8929000002619887e-05	2.1954294869999984
tf_rep(Ophio5|8321)	422.81077593650093	0.0304769	1.0	0.05	0.3	0.2615082232747743	32.38267968971094	8.59487470910947	1.6334869329272417	[1, 2.8752409196569557, 37.76727675810433, 976.8551397501288, 1477890.5912944817]	156769784568.95413	1.0	2.9431999998053016e-05	2.3964220009999977
tf_rep(Ophio5|3760)	523.5085932293548	0.0219563	1.0	0.05	0.3	0.12021542518682173	7.744665527937993	22.897849214911947	10.0	[1, 1, 6.877228319424137, 72.33645885356228, 1472011.6087610982]	732288008.4787422	2.0	2.9036000000814965e-05	1.598883198000003
tf_act(Ophio5|1479)	536.8036656903179	0.00801945	1.0	0.05	0.3	0.11272327044947375	7.429336035450651	19.44637758512116	10.0	[1, 3.516623508185995, 8.229943429573407, 72.32810919560804, 1472003.8602301225]	3081334069.1045227	2.0	4.2854999996677634e-05	1.8000404799999998
tf_act(Ophio5|2137)	547.6567637757963	0.00625822	1.0	0.05	0.3	0.12601378923665513	9.481655115193526	39.04681505207235	10.0	[1, 2.6434174228450438, 11.081350957074795, 73.63055557931395, 1471940.0443419423]	3174728974.9221177	2.0	2.8720999999620744e-05	2.1636395159999964
tf_act(Ophio5|2237)	543.6203491450974	0.00335165	1.0	0.05	0.0	0.08245370362264162	3.916405030991667	20.765992461455365	10.0	[1, 5.597359252775452, 19.402026624015896, 82.27508107619674, 1472448.2695308672]	13156447681.460411	2.0	3.063399999803096e-05	2.109049456000001
tf_act(Ophio5|3760)	647.375003867382	0.00195037	1.0	0.05	0.0	0.009365322540353584	3.9143474729941636	75.44837179486298	10.0	[1, 1, 4.731479749813801, 79.12871753220234, 1471707.581640204]	551001320.8166263	2.0	3.3792000003529665e-05	1.727589003999995
tf_rep(Ophio5|6920)	481.36736373749613	0.000931706	1.0	0.05	0.20171889172727026	0.07966378442921163	99.99999998806153	0.624710709946296	1.9405406508889662	[1, 67.96103007167616, 88.02348561206695, 4551.405700120651, 1566851.4730492085]	42661084749300.6	0.0	3.451399999931937e-05	2.8459005330000053
tf_rep(Ophio5|1654)	731.5999893143494	0.000892491	1.0	0.05	0.3	0.004711807813616205	8.924252015353307	0.001	7.340664378082496	[1, 1, 1, 72.22352166432923, 1471684.4620135939]	106290234.6252955	2.0	2.873300000061363e-05	0.8102366540000006
tf_rep(Ophio5|2137)	731.5999893143494	0.000892491	1.0	0.05	0.3	0.004711807534870637	0.0	0.46096987518763766	5.1575987324504196	[1, 1, 1, 72.22352166522295, 1471684.4620135932]	106290234.62661073	2.0	2.78609999995183e-05	0.8389298140000037
tf_act(Ophio5|6920)	723.5932489274223	0.000612421	1.0	0.05	0.07235650358051476	0.0006051191833215841	3.08015605480911	100.0	10.0	[1, 1, 2.8333007958199437, 72.84596997400192, 1471687.3332461433]	303748237.08552885	2.0	3.188600000214592e-05	1.8377125279999973
tf_act(Ophio5|8321)	731.51876501053	0.000347774	1.0	0.05	0.3	0.006414492886658625	0.04739260940180448	0.001	1.0000359273790624	[1, 1, 3.301544138483829, 144.31760238681142, 1473581.915838629]	702118952.1191205	2.0	3.0008000003078905e-05	1.2563023700000002
tf_rep(Ophio5|1479)	697.1981877242282	0.0002038	1.0	0.05	0.0	0.002970127214648064	3.360109041017671	4.287280126662359	10.0	[1, 3.1559879043477594, 15.310451345182344, 103.83404231955919, 1471801.676738966]	7384351798.8531065	2.0	0.00016128200000053994	2.4352667699999984
tf_act(Ophio5|392)	731.5999893143495	0.000124232	1.0	0.05	0.3	0.004711807369817854	0.0	99.62208404475112	1.0	[1, 1, 11.221223837371964, 83.03911898914507, 1471810.5082094467]	1371433828.439817	3.0	2.8831000001616758e-05	1.196515753
tf_act(Ophio5|8604)	731.5999893143494	0.000112333	1.0	0.05	0.3	0.0047118074259967285	0.0	99.62208404475112	1.0	[1, 1, 13.536917517479866, 84.1910963264246, 1471775.3134179313]	1677364555.4836917	3.0	2.9361999999366617e-05	1.1390996909999984
