# LEMpy local minima file for target Ophio5|8321, replicate 0
# Right-hand side of tf_act():  p0 - p1(tar) + p2(reg^p4) / (p3^p4 + reg^p4)
# Right-hand side of tf_rep():  p0 - p1(tar) + p2(p3^p4) / (p3^p4 + reg^p4)
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111115822_lempy/lempy_20251111115822_config.txt
# Time series data file:   ../tmp/tmp_20251111115822.tsv
# Computed on:  2025-11-11 12:00:22 
 
model	loss	p0	p1	p2	p3	p4
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269178	0.0	0.0025258157474310505	0.0	0.001	1.0
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269176	0.0	0.0025258157485356413	0.0	0.001	1.0262065666596616
Ophio5|8321=tf_rep(Ophio5|1479)	1058.019955826918	0.0	0.002525815736951032	0.0	0.3004805017233414	1.0000131476439564
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269178	0.0	0.002525815740135015	0.0	0.7294266126392374	1.0237805610817614
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269178	0.0	0.0025258157463484165	0.0	1.0919375653565975	1.0537794782259218
Ophio5|8321=tf_rep(Ophio5|1479)	1058.019955826918	0.0	0.0025258157390356142	0.0	0.8027806826592032	1.0242935235207347
Ophio5|8321=tf_rep(Ophio5|1479)	1058.019955826918	0.0	0.0025258157352414886	0.0	0.9463877523275569	1.016219249388381
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269176	0.0	0.002525815751361136	0.0	1.239938856323617	1.0000859128062123
Ophio5|8321=tf_rep(Ophio5|1479)	1058.019955826918	0.0	0.002525815744402614	0.0	1.5790568581634459	1.0162810389884138
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269178	0.0	0.0025258157442514693	0.0	1.0270496223135013	1.6651662613821787
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269178	0.0	0.002525815749640031	0.0	0.5659355957945951	4.592740609899272
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0209366676017	0.0	0.0025257855913396934	0.2918701712372126	0.4138139137213289	4.569887981036937
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558523004	0.0	0.0025258157992089757	0.5509615590963644	0.03453734049153462	4.537394081381874
Ophio5|8321=tf_rep(Ophio5|1479)	1058.4230540759568	0.02130085601682167	0.0029352653388215293	0.19550920881496084	0.40893817400877375	4.5354838481237065
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269178	0.0	0.0025258157500529697	0.0	0.6462121140513722	4.557675716048028
Ophio5|8321=tf_rep(Ophio5|1479)	1058.1723226282043	0.0	0.002531018528552764	0.3915268936885563	1.1665497275898384	4.550940714696548
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0252948354282	0.0	0.0024895428732450947	0.016070101853414887	0.9522311619608548	4.540857339674422
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269178	0.0	0.002525815740787343	0.0	0.4005603956668059	4.534311205002296
Ophio5|8321=tf_rep(Ophio5|1479)	1058.019955826918	0.0	0.0025258157456557644	0.0	0.5743152067119824	4.500084548713587
Ophio5|8321=tf_rep(Ophio5|1479)	1058.0199558269178	0.0	0.0025258157402406798	0.0	0.7389910416727767	4.556418775458053
