# LEMpy local minima file for target Ophio5|1479, replicate 0
# Right-hand side of tf_act():  p0 - p1(tar) + p2(reg^p4) / (p3^p4 + reg^p4)
# Right-hand side of tf_rep():  p0 - p1(tar) + p2(p3^p4) / (p3^p4 + reg^p4)
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111115822_lempy/lempy_20251111115822_config.txt
# Time series data file:   ../tmp/tmp_20251111115822.tsv
# Computed on:  2025-11-11 12:00:22 
 
model	loss	p0	p1	p2	p3	p4
Ophio5|1479=tf_rep(Ophio5|1479)	731.600031464623	0.3	0.004711878798815517	0.06421254958969487	0.001	1.1216857962187021
Ophio5|1479=tf_rep(Ophio5|1479)	731.5999899831896	0.3	0.004711809409626414	0.0013278508946947055	0.001	1.1478923623421464
Ophio5|1479=tf_rep(Ophio5|1479)	731.7827049935335	0.29935516471314644	0.0049206729603740946	0.3953497161763104	0.3004981722765827	1.1134270622804046
Ophio5|1479=tf_rep(Ophio5|1479)	731.5999893143679	0.3	0.004711802630923518	0.0	0.6811128654515041	1.0733873604674875
Ophio5|1479=tf_rep(Ophio5|1479)	731.5999893143495	0.3	0.004711807207202936	0.0	1.0629677195858995	1.0777287435980418
Ophio5|1479=tf_rep(Ophio5|1479)	731.5999893154521	0.3	0.0047117688884804896	0.0	0.7738096046427587	1.048250792345418
Ophio5|1479=tf_rep(Ophio5|1479)	731.5999893143672	0.3	0.00471180268127086	0.0	0.9174157267745041	1.0401790754575493
Ophio5|1479=tf_rep(Ophio5|1479)	731.5999893143679	0.3	0.0047118026209532985	0.0	1.2109668307705639	1.0240457388753805
Ophio5|1479=tf_rep(Ophio5|1479)	731.5999893143679	0.3	0.004711802631736849	0.0	1.5489489588426009	1.0404924284988024
Ophio5|1479=tf_rep(Ophio5|1479)	731.59998931436	0.3	0.004711803834458067	0.0	1.0228724033217942	1.4479080938279134
Ophio5|1479=tf_rep(Ophio5|1479)	697.1981877361967	0.0	0.002970338236248464	3.360099545045069	4.287296232077504	10.0
Ophio5|1479=tf_rep(Ophio5|1479)	697.1981877243344	0.0	0.0029701248904986256	3.3601138388300393	4.287279506245905	10.0
Ophio5|1479=tf_rep(Ophio5|1479)	697.1981877245724	0.0	0.002970105385596788	3.3601150587581587	4.287276337003374	10.0
Ophio5|1479=tf_rep(Ophio5|1479)	697.1981877290382	0.0	0.0029701151581617	3.3600764709633153	4.287283918295697	10.0
