# LEMpy target file for Ophio5|1654, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:25:38 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|392)	447.8337788275342	0.766587	1.0	0.025	0.3	0.10155229530473205	20.295214518282283	10.305422429428459	10.0	[1, 4.064362748906796, 52.05999818225313, 136.89027767911924, 2481052.758357475]	71862978722.39825	2.0	3.0072999976482606e-05	2.413620356999985
tf_act(Ophio5|4218)	671.4893194059914	0.0301135	1.0	0.025	0.0	0.031737532019871194	4.016111105539515	44.87916010522332	10.0	[1, 1.2267231541468235, 19.871223183422202, 57.56154885645327, 2479199.712270068]	3478685347.3733954	2.0	3.1680999995842285e-05	1.9828349349999996
tf_act(Ophio5|3760)	708.3350353932556	0.0289026	1.0	0.025	0.0	0.01287665545333339	5.334614246513188	71.1159655582437	10.0	[1, 1, 6.550726818683333, 57.176923224860786, 2479012.866049376]	928515271.4392734	2.0	3.4725999995544043e-05	1.799325907999986
tf_act(Ophio5|3300)	723.4892484437111	0.0275972	1.0	0.025	0.0	0.012725185192847816	8.083100237845214	93.8564029305555	10.0	[1, 1.3923929681269893, 3.0945189368832815, 54.11597265992955, 2478998.1668416793]	578038333.5968317	2.0	2.9604999980392677e-05	1.7575800940000192
tf_rep(Ophio5|6920)	604.3100564423282	0.0160869	1.0	0.025	0.3	0.058622488523237024	12.289439828597985	2.6516781130112745	6.997896540364115	[1, 4.335120496422486, 50.59251710818035, 1278.6820926954824, 2487537.314780749]	697621164692.0175	1.0	0.0001723160000040025	2.3193923339999856
tf_act(Ophio5|512)	735.5002304701866	0.0150974	1.0	0.025	0.0	0.01807940846945753	4.617979515029987	63.04583454767947	10.0	[1, 1.3276101740879487, 6.3337571609784655, 59.392916348530065, 2479052.6159595624]	1238090455.1586661	2.0	3.8850000009915675e-05	2.187155992000015
tf_rep(Ophio5|5850)	731.1744507172907	0.0124327	1.0	0.025	0.0	0.07640278257452013	4.676010212072635	61.85235077861464	10.0	[1, 2.2437397435853117, 6.508396573520023, 59.14805504777133, 2479753.3698690846]	2141881530.824767	2.0	3.2674000010501913e-05	1.1764878280000062
tf_rep(Ophio5|512)	765.2630348715057	0.0107156	1.0	0.025	0.19840407280472994	0.1388984542044551	10.858497617848066	30.01988439104318	10.0	[1.2712274443122744, 2.201119196903963, 8.337299066206187, 57.339166889363824, 2479420.2134751338]	3316604747.1753297	1.0	4.054199999359298e-05	2.619095783000006
tf_act(Ophio5|491)	825.0206061067141	0.0105269	1.0	0.025	0.3	0.08152390753156484	9.538701946530999	55.44657676870756	1.4604359765406285	[1, 1, 1.1487820310737868, 144.87390314947146, 2479601.9512045486]	412676524.36133355	1.0	2.8584000006048882e-05	1.9932218339999963
tf_act(Ophio5|2237)	665.502158965026	0.010325	1.0	0.025	0.0	0.09514742594415079	5.460909778396513	19.330303259500102	10.0	[1.6397816560502667, 6.662050728562106, 22.101091545224154, 62.29973146961655, 2479870.7380089713]	37301208397.337685	2.0	2.8685999978961263e-05	2.072829196000015
tf_rep(Ophio5|756)	875.4379507072275	0.00795607	1.0	0.025	0.3	0.002627434058751188	0.3233200369664042	0.003957238862321022	5.058949366034316	[1, 1, 1, 51.70497523820353, 2478982.280229556]	128175717.41521451	1.0	3.5144000008813236e-05	0.8763263190000146
tf_rep(Ophio5|84)	786.7477561390456	0.00734578	1.0	0.025	0.0	0.08281853528882877	5.523243953951963	71.01047306558476	10.0	[1, 1, 6.1772919845916725, 53.2655244601128, 2479634.2407129495]	815890661.0824468	2.0	3.6786000009669806e-05	2.063969704000016
tf_rep(Ophio5|8604)	758.5458468284119	0.00713453	1.0	0.025	0.0	0.05223252046521005	2.823405659954001	66.44245552081667	10.0	[1, 1, 14.21435089694511, 67.67677222149838, 2480027.2730307668]	2385740078.2119236	2.0	3.386000000205058e-05	2.014577693999996
