# LEMpy target file for Ophio5|4218, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:27:53 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|491)	589.5170436770198	0.0228477	1.0	0.025	0.0	0.00906024938121188	0.0	99.27503274794041	8.228138875364417	[1, 1, 1.9207980279014607, 62.91833545229542, 2748543.318994133]	332170845.4293089	2.0	2.9776000019410276e-05	1.0011436049999816
tf_act(Ophio5|6835)	589.5170436770197	0.021802	1.0	0.025	0.0	0.009060249641614395	0.0	99.03634055273723	9.161170327038453	[1, 1, 2.1616470862498214, 61.399878321808735, 2748538.257877812]	364799377.663366	2.0	2.946400002201699e-05	1.0043970189999527
tf_act(Ophio5|1654)	589.5170436770198	0.0211711	1.0	0.025	0.0	0.009060249392463733	0.0	97.049522742217	9.819068242722334	[1, 1, 2.231951605824985, 63.06307168128225, 2748545.158757466]	386867966.9721871	2.0	2.8309000015269703e-05	1.050594736999983
tf_act(Ophio5|3300)	560.0499190593335	0.0205066	1.0	0.025	0.0	0.031388955182608994	2.1285357606164057	52.03571992537225	10.0	[1, 1, 7.723095899673247, 66.39800081516793, 2748833.0711775394]	1409596452.6503592	2.0	2.9677999975774583e-05	1.584473480999975
tf_act(Ophio5|1479)	589.5170436770198	0.0200132	1.0	0.025	0.0	0.009060249509579052	0.0	97.03804423841716	9.818986141717057	[1, 1, 2.5621653691919777, 61.47606183504501, 2748539.842194764]	432927558.6994287	2.0	2.800300001126743e-05	1.1122872589999702
tf_act(Ophio5|2237)	578.6673078197952	0.019953	1.0	0.025	0.0	0.015215062451534995	3.8732554628941678	100.0	10.0	[1, 1, 1, 62.06385521769268, 2748537.4632057473]	170584831.17680582	3.0	2.855100001397659e-05	1.9732296519999863
tf_act(Ophio5|2137)	589.5170436770198	0.0186851	1.0	0.025	0.0	0.009060249392307557	0.0	96.92109176092434	9.819078732071818	[1, 1, 2.9416099759640235, 61.42871746320017, 2748541.2532926183]	496659557.7262763	2.0	2.9837999989013042e-05	0.9951199309999765
tf_act(Ophio5|84)	566.8801541373924	0.0173651	1.0	0.025	0.0	0.020081784491658317	4.68857914416254	100.0	10.0	[1, 1, 2.1578415083288607, 62.141334739574724, 2748550.0294146426]	368556238.355626	3.0	2.83109999941189e-05	1.79331708899997
tf_act(Ophio5|3760)	577.073580980918	0.0172169	1.0	0.025	0.0	0.01358512644864312	4.105236045053869	100.0	10.0	[1, 1, 1.4566578655111682, 61.14800163743536, 2748533.843992229]	244816630.21621326	3.0	5.692399997769826e-05	1.620460023000021
tf_act(Ophio5|392)	575.670934088657	0.0170563	1.0	0.025	0.0	0.016633652552615574	4.391396776965141	100.0	10.0	[1, 1, 1.5751327403091875, 61.08486257946553, 2748539.45432636]	264455580.2293068	3.0	2.8579999991507066e-05	1.7866340179999725
tf_rep(Ophio5|392)	589.5170436770198	0.0160838	1.0	0.025	0.0	0.009060249515056538	0.0	0.001	7.550132323566195	[1, 1, 1, 60.968810320108105, 2748530.197288098]	167574616.25754735	3.0	3.140299997994589e-05	0.9618082370000138
tf_rep(Ophio5|8584)	589.51704367702	0.0160838	1.0	0.025	0.0	0.009060249146001027	0.0	0.001	7.903711057952614	[1, 1, 1, 60.96881031987441, 2748530.1972880987]	167574616.25690508	3.0	2.7750000015203113e-05	1.1102001849999965
tf_rep(Ophio5|6920)	589.5170436770201	0.0160838	1.0	0.025	0.0	0.009060249514157076	0.0	0.001	9.818951731643558	[1, 1, 1, 60.968810319833466, 2748530.197288098]	167574616.2567925	3.0	0.0001753770000050281	1.080082458999982
tf_rep(Ophio5|84)	589.5170436770198	0.0160838	1.0	0.025	0.0	0.009060249511290442	0.0	0.001	8.460515242861645	[1, 1, 1, 60.96881032010823, 2748530.1972880983]	167574616.25754774	3.0	2.8213999996751227e-05	0.9457451509999828
tf_rep(Ophio5|512)	589.5170436770198	0.0160838	1.0	0.025	0.0	0.00906024927201048	0.0	0.001	7.244034994762418	[1, 1, 1, 60.96881031990331, 2748530.1972880987]	167574616.25698453	3.0	3.3253999959015346e-05	0.9847265450000009
tf_rep(Ophio5|997)	589.5170436770198	0.0160838	1.0	0.025	0.0	0.009060249511184783	0.0	0.001	8.3696895094782	[1, 1, 1, 60.96881031986547, 2748530.197288099]	167574616.25688052	3.0	3.1190000015612895e-05	1.0352167459999464
tf_rep(Ophio5|8321)	589.5170436770197	0.0160838	1.0	0.025	0.0	0.009060249389919842	0.0	0.001	7.422658080088363	[1, 1, 1, 60.968810320213194, 2748530.1972880973]	167574616.25783616	3.0	2.8636000024562236e-05	0.9683221850000336
tf_rep(Ophio5|3300)	589.5170436770198	0.0160838	1.0	0.025	0.0	0.00906024939531678	0.0	0.001	7.34273300954745	[1, 1, 1, 60.968810320365805, 2748530.197288098]	167574616.25825563	3.0	2.8906000011375e-05	1.0482354189999796
tf_act(Ophio5|8604)	589.4316916787159	0.0145664	1.0	0.025	0.0	0.009412341370422706	0.2140385402193537	100.0	10.0	[1, 1, 1.1742034679249473, 63.52805673258507, 2748537.6322934194]	205026792.32535952	3.0	2.940699999953722e-05	1.1538797380000005
tf_rep(Ophio5|491)	576.7960734163192	0.0131666	1.0	0.025	0.0	0.023966871372862117	0.7782978566951263	51.35722592065369	10.0	[1, 1, 6.374327716453653, 96.64642230095725, 2749537.9190220158]	1693869245.2706027	2.0	2.8319000023202534e-05	1.9727635369999916
tf_rep(Ophio5|5850)	589.5170436770197	0.0119925	1.0	0.025	0.0	0.009060249294802	0.0	0.2177145669061829	2.9863346376839974	[1, 1, 7.011691542325522, 62.560261172214126, 2748559.187518239]	1205664431.8202064	2.0	2.8771000017968618e-05	0.9915601220000099
tf_rep(Ophio5|2137)	585.157916952396	0.0105965	1.0	0.025	0.0	0.013232064010638943	0.5184706968570327	10.60306407302969	10.0	[1, 1, 7.80460952955789, 86.17027904183051, 2748711.0826852345]	1848577968.0718083	2.0	3.432299996575239e-05	1.5483052239999893
tf_act(Ophio5|756)	589.5170436770198	0.0099896	1.0	0.025	0.0	0.009060249301479955	0.0	99.21555605184324	10.0	[1, 1, 2.5771166058571433, 61.32764846582802, 2748539.247464768]	434402508.7145962	3.0	2.7951999982178677e-05	0.9918882630000212
tf_rep(Ophio5|1654)	579.134337268152	0.00944911	1.0	0.025	0.0	0.018399197693069764	0.5916456010603574	28.95325173720011	10.0	[1, 1, 9.831453956439923, 110.402730527876, 2749214.5961845927]	2984050752.579543	2.0	2.9616999995596416e-05	1.2838307409999743
tf_rep(Ophio5|756)	577.2642633694419	0.00933198	1.0	0.025	0.0	0.01960081375508259	0.5918876084349395	45.44857570774458	10.0	[1, 1, 9.938672665455124, 121.01778041964518, 2749401.4108587676]	3306859335.554862	2.0	2.8411000016603793e-05	1.6483440189999783
tf_rep(Ophio5|8604)	589.5170436770198	0.00861595	1.0	0.025	0.0	0.009060249260676317	0.0	1.443849633334831	1.1162965760990948	[1, 1, 13.577548085822192, 62.59083191332994, 2748586.9396158042]	2335831721.4470997	2.0	3.735299998197661e-05	1.1182391250000023
tf_act(Ophio5|8321)	568.3043316108106	0.00791694	1.0	0.025	0.0	0.027728211588393482	1.0079108409863582	14.14735164669303	10.0	[1, 3.069876074838686, 8.368930540121857, 94.58018518670981, 2749474.703708474]	6680988064.493914	2.0	3.209300001572046e-05	2.1353955499999984
tf_rep(Ophio5|6835)	569.9607645162182	0.0068205	1.0	0.025	0.0	0.018298897493294428	100.0	5.168504604483834	4.528693057232782	[1, 1, 47.56443584635259, 64.22751411511129, 2748935.2257815674]	8397847228.241843	2.0	2.8498999995463237e-05	1.9134548970000083
tf_rep(Ophio5|3760)	589.5170436770198	0.00643701	1.0	0.025	0.0	0.00906024938917379	0.0	0.001	6.4291620675543175	[1, 1, 5.816217826701495, 65.44513184630304, 2748534.5397349726]	1046210824.5165567	3.0	2.7815999999347696e-05	1.0310737089999975
tf_rep(Ophio5|1479)	572.1734177682205	0.00269393	1.0	0.025	0.0	0.015967926040206745	100.0	1.5572452308357057	4.487429952837204	[1, 1, 60.90538544849704, 293.004975054908, 2749699.4322340805]	49069983789.731804	2.0	2.7802999966297648e-05	1.988380430999996
null_model	589.5170436770201				0.0	0.009060249928976617								
