# LEMpy target file for Ophio5|6920, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:23:42 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|392)	482.01021720596617	0.813131	1.0	0.025	0.3	0.7389965713575417	87.66170796897396	62.693307063475636	2.916832452504774	[1, 1.1117091895965592, 81.28138256912634, 1450.9328824272632, 2373100.840078919]	311132797667.9552	1.0	2.8937999999811836e-05	2.135344360999998
tf_act(Ophio5|1479)	716.9073912786333	0.0369462	1.0	0.025	0.0	0.032238142773597975	16.09054603526619	100.0	10.0	[1, 1, 2.673168673380371, 96.57956811574633, 2372213.80950184]	612442684.9564543	3.0	2.858300000063707e-05	1.5598583039999987
tf_act(Ophio5|6835)	717.3857707913656	0.0366929	1.0	0.025	0.0	0.03228725030822297	16.093538304173403	100.0	10.0	[1, 1, 2.662071379275642, 96.5851426011093, 2372213.870012818]	609935431.3686345	3.0	3.000699999944345e-05	1.6227724620000012
tf_act(Ophio5|8321)	715.3043391745017	0.0252073	1.0	0.025	0.3	0.11727093021104881	11.465342488142054	68.82074587137583	10.0	[1, 3.7968180290626963, 6.488790909687776, 95.59890703639056, 2372417.734734624]	5587630150.135231	2.0	2.9749999999495458e-05	2.232092079
tf_rep(Ophio5|5850)	715.1940390382051	0.0243043	1.0	0.025	0.0	0.03206588533726866	8.039542933095918	0.001	10.0	[1, 1, 6.425683492129235, 98.98482154280008, 2372229.5983994207]	1508845092.2208493	3.0	2.7797000001328342e-05	0.9795865160000012
tf_act(Ophio5|2137)	734.3146193173571	0.0176911	1.0	0.025	0.0	0.03133957123118523	14.884520657553027	100.0	10.0	[1, 1.7044296669796328, 3.564986529353625, 97.10684588847977, 2372215.0119542936]	1399719058.6270494	3.0	8.410999999952651e-05	1.7203380189999997
tf_act(Ophio5|756)	738.9826582368836	0.0161967	1.0	0.025	0.0	0.03102826842415487	14.538356928004701	100.0	10.0	[1, 1.5991473707643202, 3.8106005304838364, 97.26725085190235, 2372215.262245533]	1406056100.0097933	3.0	3.894500000001244e-05	1.7073758249999997
tf_act(Ophio5|6920)	790.9589640144022	0.00591074	1.0	0.025	0.3	0.27212320277331553	28.505232230105044	52.81749504370391	4.636552377166869	[1, 3.3376118275137703, 34.137136189566185, 95.39976261956666, 2372576.0573778236]	25788753322.83441	1.0	4.636599999940927e-05	2.347111483
tf_rep(Ophio5|997)	715.1957645964335	0.00314935	1.0	0.025	0.0	0.03206358751226034	17.654544779970486	2.838153420693538	10.0	[1, 1, 60.15732400294478, 2511.764328998332, 2378680.2589085517]	359421014703.65765	2.0	3.096800000079725e-05	1.7027356830000002
tf_rep(Ophio5|84)	718.853299965625	0.00213413	1.0	0.025	0.0	0.03240495172768192	100.0	6.951085356152393	10.0	[1, 1, 58.23360176366007, 1233.958574425491, 2375454.2099721762]	170695037565.93152	3.0	4.1152999999738427e-05	1.928415471000001
tf_act(Ophio5|1654)	878.9833579871292	0.00200298	1.0	0.025	0.0	0.029768060801944454	11.539180880787779	100.0	10.0	[1, 1, 2.9037122699350864, 96.7608870236219, 2372218.07081794]	666512088.499842	3.0	3.325199999970607e-05	1.6495953730000004
tf_act(Ophio5|8604)	917.4986010522881	0.00190983	1.0	0.025	0.25063578007935033	0.04972805428148818	5.629535792322796	71.50818206742005	10.0	[1, 1.6694491349805938, 8.569238611140282, 95.59993832479697, 2372314.2913846513]	3244481219.833887	1.0	2.985199999905319e-05	2.444166268
tf_rep(Ophio5|3300)	718.2677973225524	0.00172347	1.0	0.025	0.0	0.03233082762596644	100.0	5.538360124771873	10.0	[1, 1, 59.06757378461773, 1905.10751599244, 2377243.0809437903]	267511351150.50784	3.0	3.394600000028447e-05	2.0971745380000004
tf_rep(Ophio5|2137)	803.0221841410872	0.00143766	1.0	0.025	0.3	0.1820394391004043	18.507148836937976	10.49255726236006	10.0	[1, 1.8653851912272317, 85.41163577322769, 187.675822998382, 2377230.711499026]	71082914370.74734	2.0	2.8303000000562406e-05	2.3113191000000004
tf_rep(Ophio5|2056)	715.3962848182949	0.00138089	1.0	0.025	0.0	0.03208548693222289	100.0	4.235363061563918	10.0	[1, 1, 60.287478195407694, 3232.1945205546795, 2380592.9069037302]	463884373248.5835	3.0	3.156900000078622e-05	1.606579516
