# LEMpy target file for Ophio5|8321, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:24:32 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|5850)	542.6211090910919	0.290097	1.0	0.025	0.0	0.028935875752966415	10.31413692602872	0.001	9.813079972794258	[1, 1, 6.675254146676114, 82.9882425481435, 4257562.722097146]	2358551846.4148707	2.0	2.6794000007157592e-05	1.111696416000001
tf_act(Ophio5|8321)	536.7598153082015	0.194232	1.0	0.025	0.3	0.08712406289781835	14.165261515211974	76.33971040601008	10.0	[1.0002382037478021, 2.180259020277575, 8.86508877623523, 82.26174583721263, 4257685.410717797]	6771207316.183164	2.0	2.8795000005743532e-05	2.2706975419999935
tf_act(Ophio5|1479)	546.2480606545038	0.187849	1.0	0.025	0.0	0.029098987417269084	20.639053106263372	100.0	10.0	[1, 1, 3.4702855886857362, 81.47509880877848, 4257549.494418038]	1203787468.342737	3.0	3.236600001343959e-05	1.7506525210000063
tf_act(Ophio5|6835)	547.2688647892223	0.165441	1.0	0.025	0.0	0.02914529422921866	20.6416573785361	100.0	10.0	[1, 1.2381308041253731, 3.4589420187938114, 81.47931557773472, 4257549.581712779]	1485651334.7780952	3.0	2.88899999958403e-05	1.7296704330000097
tf_act(Ophio5|2137)	569.5815023392709	0.0626964	1.0	0.025	0.0	0.028317709135300562	19.15585825521996	100.0	10.0	[1, 2.3465552235849887, 4.903101514938017, 82.14347652202491, 4257551.175414408]	4023783640.50371	3.0	3.2922999992024415e-05	1.7110861410000098
tf_act(Ophio5|756)	575.5115398737943	0.0565917	1.0	0.025	0.0	0.028042718872476776	18.730233512506757	100.0	10.0	[1, 2.1383915758484124, 5.140671537310969, 82.3602116031816, 4257551.502572068]	3854645596.757501	3.0	3.189000000247688e-05	1.7575505389999933
tf_rep(Ophio5|84)	550.5455919173739	0.00860808	1.0	0.025	0.0	0.029252138032620608	100.0	7.143655951013043	10.0	[1, 1.2115970151139954, 55.73864595128303, 1657.5947515681805, 4262461.491108797]	477148365413.61456	3.0	3.8435999996977444e-05	2.0329642709999973
tf_rep(Ophio5|997)	542.6231524003701	0.00846177	1.0	0.025	0.0	0.028935851938341566	58.26480178045747	2.477859834015624	10.0	[1, 1, 57.065087324569106, 11321.458345713647, 4290415.990102165]	2771866193778.1807	2.0	3.199500000050648e-05	1.9796339339999918
tf_rep(Ophio5|3300)	549.028267172961	0.00702656	1.0	0.025	0.0	0.029186139038569252	100.0	5.691975107410254	10.0	[1, 1.235894926403403, 56.13956452076523, 2581.635692951021, 4265185.656518948]	763982632144.1504	3.0	3.0252999991375873e-05	2.069681573000011
tf_rep(Ophio5|2056)	543.0456996576622	0.0067396	1.0	0.025	0.0	0.02895457106408007	100.0	4.353083418104171	10.0	[1, 1, 56.840474704338625, 4419.531972864333, 4270280.856386003]	1072729974421.7229	3.0	3.3396000006291615e-05	1.7596388820000044
tf_rep(Ophio5|8584)	543.5994815807354	0.00570269	1.0	0.025	0.0	0.028978321986934515	100.0	3.7194026930322646	10.0	[1, 1, 56.881936131204064, 6016.886368097111, 4274993.81128219]	1463125806470.47	3.0	3.267799999662202e-05	1.9186548309999978
tf_act(Ophio5|8604)	771.2100727094959	0.00227666	1.0	0.025	0.3	0.0577012217991493	9.876533720232901	72.22815897572765	10.0	[1, 2.7658731190819483, 5.075969616051519, 82.87628506590084, 4257653.482813356]	4953952698.909561	2.0	2.891799999815703e-05	2.2888293980000043
tf_rep(Ophio5|8604)	543.4622789133851	0.000969641	1.0	0.025	0.0	0.028972529076412613	100.0	0.6287412782756643	10.0	[1, 1, 57.10566215053987, 182277.83178965666, 4890597.2407239545]	50906697543994.72	3.0	2.8430000000412292e-05	2.346784330999995
