# LEMpy target file for Ophio5|2056, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:28:27 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|1479)	508.3243226296826	0.0170551	1.0	0.025	0.0	0.010991353191569287	0.0	97.45429567636384	7.241958642035262	[1, 1, 2.136989762025857, 62.12772152419595, 2953450.1453551464]	392118662.3137877	2.0	2.8526999983569112e-05	0.9701020790000143
tf_act(Ophio5|6835)	508.3243226296825	0.0167968	1.0	0.025	0.0	0.010991353291351515	0.0	96.11089105805563	6.5926542340422305	[1, 1, 2.199887815887436, 62.22201595643571, 2953451.118258167]	404272685.69622827	2.0	2.920399998629364e-05	1.001466176000008
tf_act(Ophio5|491)	508.3243226296826	0.0163385	1.0	0.025	0.0	0.010991353050639717	0.0	93.1961271573636	8.07614564321424	[1, 1, 2.2244414290970944, 65.0353462521874, 2953462.014111794]	427269430.0475351	2.0	3.9431999994121725e-05	0.9851768940000056
tf_act(Ophio5|6920)	505.86875349482307	0.0161553	1.0	0.025	0.0	0.013599901359118783	1.306721006388045	89.19476325393278	10.0	[1, 1, 2.6595743249332733, 62.04609667854558, 2953452.8335181316]	487367580.26736945	2.0	4.498900000271533e-05	1.3186591170000383
tf_act(Ophio5|756)	508.3243226296825	0.0158862	1.0	0.025	0.0	0.010991353138682788	0.0	98.85437238940322	9.763142465829898	[1, 1, 2.468136435801485, 61.99930007397346, 2953450.594309445]	451945077.31150556	2.0	3.25999999972737e-05	1.0114698009999756
tf_act(Ophio5|2137)	508.3243226296825	0.0153358	1.0	0.025	0.0	0.010991353046871568	0.0	97.58566694440223	9.724200858716321	[1, 1, 2.646685471018849, 62.041992948611664, 2953451.5435454706]	484973404.8453888	2.0	2.8135999968981196e-05	0.9738791379999725
tf_rep(Ophio5|8584)	508.324322629684	0.0124752	1.0	0.025	0.0	0.010991354122854317	0.0	6.966776109282646	1.892094297483345	[1, 1, 3.856509653218234, 64.34362465977965, 2953479.6891030297]	732881794.7402515	2.0	2.8353000004699425e-05	0.945795128000043
tf_act(Ophio5|512)	506.4134106031158	0.0115381	1.0	0.025	0.0	0.012277585415466256	1.483655055606253	100.0	10.0	[1, 1, 1.2678282637026101, 62.2665566878019, 2953443.201861788]	233154554.05318913	3.0	3.147299997863229e-05	1.290258114999972
tf_act(Ophio5|392)	505.94849747593884	0.0114512	1.0	0.025	0.0	0.01418345796225213	1.9041553519858652	100.0	10.0	[1, 1, 1.3235954614775642, 61.81621859448403, 2953449.464465997]	241650249.8450125	3.0	3.225900002234994e-05	1.3720972350000125
tf_rep(Ophio5|3760)	508.3243226296825	0.011081	1.0	0.025	0.0	0.010991352999407709	0.0	1.1733774072196215	9.610465608404187	[1, 1, 4.647185793706543, 67.67810403418079, 2953445.065427943]	928896051.5680494	2.0	2.9513000015413127e-05	0.9901006690000145
tf_act(Ophio5|3760)	508.14270777630753	0.0104482	1.0	0.025	0.0	0.011515862417556722	0.49411629920803196	100.0	10.0	[1, 1, 1.4401953571515054, 61.90573420619707, 2953444.2921648514]	263318315.9263632	3.0	2.8829000029872986e-05	1.3515957220000132
tf_rep(Ophio5|6835)	506.45746332452813	0.0102502	1.0	0.025	0.0	0.012274241973828438	95.27439188718343	6.910379207589813	10.0	[1, 1, 6.226979520291422, 64.12883603921516, 2953452.273460709]	1179398991.32675	2.0	2.8443999951832666e-05	1.49294742699999
tf_act(Ophio5|84)	507.05571176176164	0.00989937	1.0	0.025	0.0	0.013560207484151718	1.1301166251112054	100.0	10.0	[1, 1, 1.674842318966066, 62.230078154648304, 2953456.4841067013]	307825680.8183207	3.0	2.8886000052352756e-05	1.4372185729999956
tf_rep(Ophio5|5850)	508.3243226296825	0.00929548	1.0	0.025	0.0	0.010991353114522859	0.0	1.8065590450063467	6.196448830310037	[1, 1, 7.121907784775671, 62.756079006632035, 2953470.4879955207]	1320032982.8196476	2.0	2.848299999413939e-05	0.972648912000011
tf_rep(Ophio5|491)	506.2940780954252	0.00928332	1.0	0.025	0.0	0.012170290048588972	18.32280214912109	2.8947971925953198	9.998669801630584	[1, 1, 23.58612103794439, 83.16422782061423, 2953486.3942114674]	5793327190.396952	1.0	3.54489999949692e-05	1.5831543090000082
tf_rep(Ophio5|8604)	508.32432262968274	0.00425245	1.0	0.025	0.0	0.010991353569093316	0.0	0.6230266661469995	7.252677019893068	[1, 1, 34.54375950884701, 61.82322533353455, 2953441.756914748]	6307389791.428524	2.0	4.011300001138807e-05	1.0574273550000157
tf_rep(Ophio5|1479)	506.5114269307116	0.00341603	1.0	0.025	0.0	0.01221835080715529	97.55584637578103	2.1360615662113958	10.0	[1, 1, 33.72877199693438, 106.33935612069777, 2953537.5348829003]	10593440957.692303	2.0	2.8967999980977766e-05	1.5058214800000087
null_model	508.32432262971923				0.0	0.010991348179163734								
