# LEMpy target file for Ophio5|2237, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111120751_lempy/lempy_20251111120751_config.txt 
# Time series data file:   ../tmp/tmp_20251111120751.tsv 
# Computed on:  2025-11-11 12:14:18 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|3760)	418.1273147230566	0.480208	1.0	0.03333333333333333	0.0	0.01936525120224215	9.419092655253454	84.65686486372238	10.0	[1, 1, 5.401481284629043, 88.58768029036364, 3586600.3628632943]	1716205120.383715	2.0	3.0210000005581605e-05	2.097858756999983
tf_act(Ophio5|512)	400.32992877153964	0.394085	1.0	0.03333333333333333	0.0	0.031350710529516906	8.093967256941427	65.94319304113917	10.0	[1, 2.510360668919143, 7.67911702869963, 88.84186251190242, 3586647.2705360185]	6142621151.899149	2.0	3.009699999267923e-05	2.3422909619999928
tf_act(Ophio5|3300)	538.3825923498722	0.0343006	1.0	0.03333333333333333	0.0	0.016511219155728625	5.312062690036895	84.23165337583737	10.0	[1, 1, 4.043333274036619, 93.86698051357396, 3586617.1372363544]	1361248476.9996643	2.0	3.13519999934897e-05	2.2376666520000015
tf_rep(Ophio5|491)	536.0455319977037	0.0142631	1.0	0.03333333333333333	0.0	0.01217692893960344	6.551265541411562	6.492948151573887	10.0	[1, 2.374825012877853, 9.611954823419953, 106.35856500585189, 3586642.6593731456]	8707709144.232397	2.0	3.9737999998123996e-05	2.3826277480000044
tf_rep(Ophio5|8604)	560.3642833540499	0.0133137	1.0	0.03333333333333333	0.0	0.0994378600705916	6.364504216047449	58.586994808790955	10.0	[1, 2.1206576077359216, 5.116522114332428, 90.86512085111193, 3587448.511725868]	3536944910.9208193	2.0	3.4642999992229306e-05	1.9029002160000061
tf_rep(Ophio5|1479)	492.2049059946935	0.011125	1.0	0.03333333333333333	0.0	0.01746901253866489	8.299160240045211	4.3731648497099	10.0	[1, 5.176535973550424, 12.987754749703164, 410.4776892107521, 3587289.6327342405]	98998659672.6802	2.0	3.370400000335394e-05	2.653539130000013
tf_rep(Ophio5|8321)	589.6711707343687	0.00760654	1.0	0.03333333333333333	0.0	0.0676755941399027	4.115463246049147	67.69555683081268	10.0	[1, 2.040910167102114, 4.593270222416936, 94.90454222942864, 3587524.794162538]	3191742120.430711	2.0	3.434599999252441e-05	2.346473966000019
tf_rep(Ophio5|84)	689.9944509085993	0.00668981	1.0	0.03333333333333333	0.0	0.0011254375794365193	5.650650893865061	0.024319875977801164	9.958195386990308	[1, 1, 1, 86.92643038639108, 3586585.1431633206]	311769043.77205086	1.0	0.00019020999999952437	1.2890563529999781
tf_act(Ophio5|6920)	580.6138776753597	0.00538462	1.0	0.03333333333333333	0.0	0.011184655959931044	10.987268298951848	100.0	10.0	[1, 1.8286997939390721, 4.026199078013403, 87.68505645394636, 3586591.805040265]	2315502204.3029575	3.0	3.0012000010515294e-05	1.8358964700000229
tf_rep(Ophio5|756)	689.9944509085993	0.00334491	1.0	0.03333333333333333	0.0	0.0011254375794365193	86.24143536199584	0.001	8.079991256626439	[1, 1, 1, 86.92643038735403, 3586585.1431633215]	311769043.77550465	2.0	2.9419000000530104e-05	1.3394654509999953
tf_rep(Ophio5|392)	689.9944509085993	0.00334491	1.0	0.03333333333333333	0.0	0.0011254375794365193	89.48631421136638	0.001	8.356004675492253	[1, 1, 1, 86.92643038703531, 3586585.143163321]	311769043.7743615	2.0	3.3305999991739554e-05	1.3047933880000073
tf_rep(Ophio5|1654)	689.9944509085993	0.00334491	1.0	0.03333333333333333	0.0	0.0011254375794365193	86.93859397061267	0.001	8.676865253224678	[1, 1, 1, 86.92643038743336, 3586585.143163321]	311769043.77578914	2.0	3.8517999996656727e-05	1.3774039189999883
tf_rep(Ophio5|5850)	640.8355941645666	0.00293079	1.0	0.03333333333333333	0.0	0.02179045576905253	3.115697843517218	30.38435477057436	10.0	[1, 1, 8.609894240055649, 88.45250702605037, 3586742.878342965]	2731544047.9437995	2.0	3.0471000002307846e-05	1.849756807999995
tf_rep(Ophio5|2137)	637.9023993646497	0.00270109	1.0	0.03333333333333333	0.0	0.018661083482095015	1.0291593043619893	58.85871174536573	10.0	[1, 1, 5.600199190394911, 179.74950979505718, 3587626.0128981695]	3611422948.7302155	2.0	3.894400001058784e-05	2.021891599000014
tf_act(Ophio5|2237)	666.1562873731332	0.00262822	1.0	0.03333333333333333	0.3	0.017679609652555134	6.864481618889189	100.0	10.0	[1, 1, 1, 87.92745094048696, 3586593.3421227415]	315360010.1329745	3.0	3.113600000403949e-05	1.8818171359999951
tf_rep(Ophio5|2237)	540.4138093680915	0.00244652	1.0	0.03333333333333333	0.10341766219511953	0.011603125608501047	100.0	5.865171468499358	10.0	[1, 1, 86.09268661143389, 793.849642184929, 3587206.834077677]	245166390032.7464	2.0	2.953700000318804e-05	1.957773589999988
tf_act(Ophio5|5850)	632.3291843788367	0.00241303	1.0	0.03333333333333333	0.0	0.010701332518871214	7.968994482103621	100.0	10.0	[1, 1, 4.481742078586766, 87.79854949503545, 3586594.8532989398]	1411290836.1013598	3.0	3.062600001157989e-05	1.7790209970000035
tf_act(Ophio5|8321)	689.9944509085549	0.0019131	1.0	0.03333333333333333	0.0	0.0011254427542567076	0.0	97.8319948628855	8.731812668451072	[1, 1, 2.847241016886533, 93.32900236682892, 3586603.478756801]	953068729.1924893	2.0	3.375600000765644e-05	1.1185499610000136
tf_act(Ophio5|84)	655.4357131310513	0.00167837	1.0	0.03333333333333333	0.0	0.010040061273019905	4.531767950669155	100.0	10.0	[1, 1, 3.6224662464591955, 90.32101939174743, 3586603.0981996837]	1173482175.5057518	3.0	4.492200000072444e-05	2.1037523340000064
tf_rep(Ophio5|3300)	689.994450908555	0.00121093	1.0	0.03333333333333333	0.0	0.0011254423727081275	0.0	18.17450036166951	9.98500572132795	[1, 1, 7.572015280618742, 87.58886971270135, 3586784.4287383193]	2378842448.0872397	2.0	3.1969999994885256e-05	1.186367851
tf_act(Ophio5|392)	681.7355205104342	0.00112443	1.0	0.03333333333333333	0.0	0.005382362411045025	2.912511731211278	100.0	10.0	[1, 1, 3.0202909904621618, 87.27774585287534, 3586593.2608685745]	945441009.4800898	3.0	3.05599999990136e-05	1.827947069000004
tf_rep(Ophio5|6920)	633.0751106762799	0.000841317	1.0	0.03333333333333333	0.0	0.008368942231662546	5.17363420700552	2.1480993691415544	10.0	[1, 1.2394621494290081, 87.4762639765566, 115.89470347487301, 3587690.135852105]	45081879156.51246	2.0	3.152399999351019e-05	2.3237399189999906
tf_rep(Ophio5|512)	671.0778640928366	0.000720586	1.0	0.03333333333333333	0.0	0.014926881884486345	2.012838736951955	18.549744141625883	10.0	[1, 5.012263129861652, 8.7437515883469, 88.25192329059882, 3586755.0191122675]	13872590491.938253	2.0	2.9945999997949002e-05	2.1540651359999856
tf_act(Ophio5|8604)	689.9944509085553	0.000605121	1.0	0.03333333333333333	0.0	0.0011254430104970774	0.0	100.0	10.0	[1, 1, 1.8418691391243835, 90.12722017188484, 3586592.154894488]	595383427.1305463	4.0	3.127799999447234e-05	1.0798819009999931
tf_rep(Ophio5|3760)	662.3611865264926	0.000514735	1.0	0.03333333333333333	0.0	0.0174126668338048	2.4072819151083027	10.71423210160445	10.0	[1, 8.636180093987488, 13.91873420213521, 88.37918880728266, 3586752.0117099653]	38104195203.55572	2.0	3.039199999932407e-05	1.5649069129999873
tf_act(Ophio5|491)	689.9944509085798	0.000322177	1.0	0.03333333333333333	0.0	0.0011254462738195868	0.0	100.0	1.0	[1, 1, 6.68101169281244, 87.65093342341956, 3586687.3730805484]	2100353046.7135518	4.0	4.70539999923858e-05	1.1571484989999874
