# LEMpy target file for Ophio5|392, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111120751_lempy/lempy_20251111120751_config.txt 
# Time series data file:   ../tmp/tmp_20251111120751.tsv 
# Computed on:  2025-11-11 12:14:06 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|1479)	558.805718596966	0.427005	1.0	0.03333333333333333	0.0	0.03207004239686981	9.555620565360291	69.22954695737339	10.0	[1, 1, 5.281980971106958, 54.66697272396969, 3542414.7477381416]	1022871938.4444287	2.0	3.0417999994369893e-05	1.826365337999988
tf_act(Ophio5|2137)	591.6445879936447	0.106229	1.0	0.03333333333333333	0.0	0.027270359885120433	16.103465973013023	100.0	10.0	[1, 1.5605826967818293, 3.5544271772504112, 53.46746490330199, 3542396.2039332483]	1050613882.1556503	3.0	3.029099998741458e-05	1.7413657520000072
tf_rep(Ophio5|3300)	560.666231271109	0.0967407	1.0	0.03333333333333333	0.0	0.03180744470929122	10.107104924370221	8.983327188462079	10.0	[1, 5.12903372267917, 16.785946754629386, 60.39848414742242, 3542484.2039424498]	18421091388.080166	2.0	3.166000000476288e-05	2.1358918729999914
tf_act(Ophio5|756)	597.9408231881412	0.085977	1.0	0.03333333333333333	0.0	0.02694315892375319	15.69493619323626	100.0	10.0	[1, 1.6380507264774675, 3.9819325020304257, 53.61966087186626, 3542396.467012084]	1238917734.2638593	3.0	3.034600000262344e-05	1.915195323000006
tf_act(Ophio5|1654)	618.6730738179673	0.0801885	1.0	0.03333333333333333	0.0	0.033258166090924704	16.640381737098842	100.0	10.0	[1, 1, 3.2505832501131047, 53.36373540941655, 3542403.4879434668]	614476873.1428471	3.0	3.3346000009260024e-05	1.8615454129999875
tf_rep(Ophio5|84)	557.7685672659787	0.054421	1.0	0.03333333333333333	0.0	0.032254113008301756	99.99998867939746	5.318566399859224	4.444449167086833	[1, 3.8331463192183914, 33.47972140814211, 578.5497030441196, 3544860.5438157325]	263194653316.9185	1.0	0.0001769589999867094	2.0187504490000094
tf_act(Ophio5|491)	643.2545929307067	0.0502112	1.0	0.03333333333333333	0.0	0.032134868819077185	15.50508285597799	100.0	10.0	[1, 1, 3.116678152171697, 53.34784699590543, 3542403.288257128]	588988555.0575185	3.0	2.986899998802528e-05	1.759842606999996
tf_rep(Ophio5|5850)	558.6966868246009	0.0455963	1.0	0.03333333333333333	0.0	0.032082098691934374	9.322983515020688	4.647172007831149	10.0	[1, 4.872367971595056, 53.511189748114056, 97.57507958561379, 3542476.082447823]	90121939106.08342	2.0	3.0132000006233284e-05	2.1244171399999914
tf_rep(Ophio5|8604)	558.6967652116155	0.0123467	1.0	0.03333333333333333	0.0	0.03208209349581609	9.419749647072226	1.2324724435148358	10.0	[1, 4.940668390888609, 53.588483866312046, 1310.0622624545335, 3543531.922873463]	1229095028465.318	2.0	3.109200000039891e-05	2.0405032879999965
tf_rep(Ophio5|512)	563.7876731934118	0.00996508	1.0	0.03333333333333333	0.0	0.03362202537755005	100.0	6.133974877762708	10.0	[1, 2.0153728098991293, 33.334956747520344, 1595.441546423014, 3549803.83096592]	380487629948.02374	3.0	3.2039000004147056e-05	2.2992111359999967
tf_act(Ophio5|8321)	737.1854244565133	0.00796315	1.0	0.03333333333333333	0.3	0.05025822908175451	6.593556760017	75.86795064920501	10.0	[1, 2.1477474063321043, 6.350243810101405, 54.18411161213878, 3542516.967447164]	2617926801.5850725	2.0	3.3779000006006754e-05	2.2341771789999996
tf_rep(Ophio5|8321)	730.9146886970884	0.00605051	1.0	0.03333333333333333	0.0	0.02653267745940457	5.66569292434566	9.010953967374016	10.0	[1, 3.943533375047621, 7.157088903679375, 57.165626062854635, 3542445.4184064665]	5715576793.204129	2.0	4.2002999990131684e-05	2.1446055879999903
tf_rep(Ophio5|2237)	918.0859699566626	0.00257938	1.0	0.03333333333333333	0.06566766593875174	0.004807078550928876	99.09672837471474	0.001	9.067483396526814	[1, 1, 1, 51.864528512203705, 3542382.1072309697]	183723977.80160087	1.0	2.898099999981696e-05	1.0917454449999866
tf_act(Ophio5|8604)	817.0423292730246	0.00210741	1.0	0.03333333333333333	0.3	0.03486458671563253	4.429434919853837	71.06721914397859	10.0	[1, 1.3056820440634065, 8.514774636729992, 54.05063488319718, 3542494.374277997]	2128729890.42205	2.0	3.039800000692594e-05	2.157153696000023
tf_act(Ophio5|392)	868.8874703908276	0.00175058	1.0	0.03333333333333333	0.3	0.047451825237453664	5.1347052835715274	60.6611953541419	10.0	[1, 1, 2.739077285301469, 53.3002841700215, 3542570.73447396]	517192646.52708477	2.0	4.152600000395523e-05	2.2961870299999987
tf_act(Ophio5|6920)	918.0859699566278	0.00160242	1.0	0.03333333333333333	0.06566852477027971	0.004807099524254618	0.0	92.18279250960936	3.0290244646301887	[1, 1, 2.5813705216007246, 52.058458335876495, 3542417.597296936]	476037762.8790069	1.0	3.044000000329561e-05	1.3986602239999968
tf_act(Ophio5|5850)	910.3742346242776	0.0013184	1.0	0.03333333333333333	0.14323675402367836	0.02069248303688382	1.8811628155094207	67.17131618914397	10.0	[1, 1, 4.925061044623148, 52.01639295146968, 3542581.3417220106]	907552341.7660687	1.0	3.0140999996319806e-05	2.033823904000002
tf_rep(Ophio5|1479)	918.0859699568696	0.00128969	1.0	0.03333333333333333	0.0656655712745	0.004807029813762277	77.61556801272046	0.001	10.0	[1, 1, 1, 51.86452851220377, 3542382.107230971]	183723977.80160117	2.0	3.63970000023528e-05	1.2362927490000004
tf_rep(Ophio5|392)	916.6419336820728	0.000971251	1.0	0.03333333333333333	0.0	0.005121725635027946	8.237573800373916	6.7151886701005905	10.0	[1, 1, 1.690760823373557, 56.72807385323087, 3542407.136467677]	339765038.3279518	2.0	3.07379999924251e-05	1.6610845190000134
tf_act(Ophio5|84)	918.0859699566425	0.000902375	1.0	0.03333333333333333	0.06566823966149925	0.004807092067843641	0.0	95.74610864950424	10.0	[1, 1, 2.034339193157773, 52.07618518806231, 3542412.0433077416]	375285344.3105734	2.0	4.3739000005871276e-05	1.4160112650000087
tf_act(Ophio5|3760)	918.085969956624	0.000824519	1.0	0.03333333333333333	0.06566799307840858	0.004807094170483674	0.0	94.68544888653359	1.1958563584142514	[1, 1, 9.716141384400677, 52.23890076660349, 3542473.281023483]	1798019671.3392832	1.0	3.020500000161519e-05	1.433493977000012
tf_rep(Ophio5|2137)	886.2505621289985	0.000713522	1.0	0.03333333333333333	0.3	0.038285121041518794	5.601415491158665	9.379170464455017	10.0	[1, 1, 8.20999166209009, 59.55626120130543, 3543070.807640633]	1732407174.996718	2.0	3.0924000000709384e-05	2.090104709000002
tf_rep(Ophio5|3760)	752.6906513882013	0.000675235	1.0	0.03333333333333333	0.0	0.024110118562162306	5.123960094257077	3.7303976623752795	10.0	[1, 8.136163231223463, 53.987184213889286, 132.5804307006183, 3542464.0831927867]	206298091829.37994	2.0	3.013100000259783e-05	2.3001862700000117
