# LEMpy target file for Ophio5|6920, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111120751_lempy/lempy_20251111120751_config.txt 
# Time series data file:   ../tmp/tmp_20251111120751.tsv 
# Computed on:  2025-11-11 12:12:28 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|392)	482.01021720059424	0.830865	1.0	0.03333333333333333	0.3	0.7389992900480686	87.66197030396383	62.69326547846003	2.9168364067613024	[1, 1.1116884355814092, 81.28144470497219, 1450.934450448803, 2373100.8359268773]	311127562797.7678	1.0	3.0362000000394573e-05	2.1825768740000004
tf_rep(Ophio5|5850)	715.1940390382028	0.0496684	1.0	0.03333333333333333	0.0	0.03206587906445348	8.039541647757249	0.001	9.088373640538983	[1, 1, 6.425683491537332, 98.98482154257293, 2372229.59839942]	1508845092.078399	2.0	3.2143000000317556e-05	1.0775262930000018
tf_act(Ophio5|1479)	716.9073912786254	0.0377517	1.0	0.03333333333333333	0.0	0.03223814646988935	16.090543805676116	100.0	10.0	[1, 1, 2.6731664946442772, 96.57956790454568, 2372213.8095005904]	612442184.4523109	3.0	3.734600000093735e-05	1.5591134370000006
tf_act(Ophio5|8321)	715.3043391746227	0.0257569	1.0	0.03333333333333333	0.3	0.11727080502421754	11.465333019348915	68.82075673177567	10.0	[1, 3.7968147219478254, 6.488786756521563, 95.59890687479778, 2372417.7345687626]	5587621696.973763	2.0	3.721899999931111e-05	2.245754838
tf_act(Ophio5|2137)	734.3146193173553	0.0180768	1.0	0.03333333333333333	0.0	0.03133957343431018	14.884521922222676	100.0	10.0	[1, 1.7044301315544632, 3.564986937959588, 97.10684606271869, 2372215.011955157]	1399719603.090036	3.0	3.115999999891983e-05	1.6285587970000002
tf_act(Ophio5|756)	738.9826582368802	0.0165498	1.0	0.03333333333333333	0.0	0.03102827114351052	14.538359390245379	100.0	10.0	[1, 1.5991488998239123, 3.8106018463829776, 97.26725124588765, 2372215.262247276]	1406057935.685377	3.0	4.384400000034816e-05	1.7443772299999996
tf_act(Ophio5|6920)	790.9589640186474	0.00603968	1.0	0.03333333333333333	0.3	0.2721217673455917	28.50508568665977	52.817528915376236	4.636566758818775	[1, 3.337591660082689, 34.13641581687679, 95.39975553476529, 2372576.0547576956]	25788051352.18916	1.0	3.5886000000928675e-05	2.455385066
tf_rep(Ophio5|84)	718.853299965645	0.00218066	1.0	0.03333333333333333	0.0	0.032404936047423095	100.0	6.951085009292451	10.0	[1, 1, 58.233595795442305, 1233.95756002375, 2375454.207593956]	170694879577.47482	3.0	0.00026090599999939457	1.9618096230000002
tf_act(Ophio5|1654)	878.9833579871306	0.00204664	1.0	0.03333333333333333	0.0	0.029768059556878775	11.53918106203059	100.0	10.0	[1, 1, 2.9037125312488925, 96.76088704752024, 2372218.070818085]	666512148.6459291	3.0	6.248700000099916e-05	1.7202282009999998
tf_act(Ophio5|8604)	917.4986010523744	0.00195147	1.0	0.03333333333333333	0.2506365577124228	0.0497280682345806	5.629540678512118	71.50820741880263	10.0	[1, 1.6694535791435416, 8.569230383752274, 95.59993814287147, 2372314.2911864775]	3244486735.3131003	1.0	3.489899999919999e-05	2.473300053
