# LEMpy target file for Ophio5|6920, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111115822_lempy/lempy_20251111115822_config.txt 
# Time series data file:   ../tmp/tmp_20251111115822.tsv 
# Computed on:  2025-11-11 12:00:22 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|392)	1052.266007166059	0.000465506	1.0	0.05	0.0	0.0048510560772063865	4.186022838660081	0.46864474409443113	10.0	[1, 1, 1, 94.98407180733429, 2372202.4330052817]	225321446.2381068	2.0	5.242699999996603e-05	1.1013367819999997
tf_rep(Ophio5|2237)	1052.2660071660532	0.000465506	1.0	0.05	0.0	0.0048510547764271245	0.0	0.2429209725973266	2.812110786160594	[1, 1, 1, 94.98407180728918, 2372202.433005365]	225321446.2380077	2.0	4.901099999976566e-05	1.130004439
tf_act(Ophio5|2237)	1052.2660071660446	0.000376554	1.0	0.05	0.0	0.004851057596620191	0.0	98.06099551184012	4.343332231032604	[1, 1, 1.4337880000478407, 101.24178590406318, 2372215.8410994997]	344349090.67565733	2.0	7.57899999994649e-05	1.0453647310000003
tf_rep(Ophio5|8321)	981.5703255764906	0.000375773	1.0	0.05	0.0	0.020637283360993724	3.136951063121053	9.510443581839088	10.0	[1, 1.8210420702691057, 7.160629500564399, 102.63829671001533, 2372263.7410123046]	3174998977.0004854	2.0	5.109700000005546e-05	2.0717526219999995
tf_act(Ophio5|3760)	1052.2660071660457	0.000277035	1.0	0.05	0.0	0.004851058460099029	0.0	99.89437139678857	9.978947440462697	[1, 1, 2.822652751306898, 95.01151269761885, 2372205.511962272]	636188767.4404575	2.0	4.5395999999975345e-05	1.1047358459999987
tf_rep(Ophio5|8604)	715.5780625368293	0.000220164	1.0	0.05	0.0	0.03210482895367438	100.0	0.6117416290822201	10.0	[1, 1, 60.87995254018871, 129231.16819883233, 2793211.061212629]	21975832113470.246	3.0	4.590300000018033e-05	2.366884059
tf_rep(Ophio5|6920)	1034.7411026188581	0.0000748071	1.0	0.05	0.0	0.011652229067492173	0.652139832912592	6.081439360905083	10.0	[1, 3.7060876503544815, 9.799467892849943, 174.20574246052058, 2372460.450756443]	15009963249.208035	2.0	5.931499999967116e-05	1.282911154
tf_rep(Ophio5|1654)	1048.6818724271352	0.0000581662	1.0	0.05	0.0	0.010302501901366487	100.0	6.445789045389323	10.0	[1, 1, 17.299073550803197, 98.19052965204179, 2372386.6336401217]	4029748259.1282363	3.0	4.470699999981065e-05	1.6912664619999997
tf_rep(Ophio5|3760)	1000.3509222497386	0.0000360183	1.0	0.05	0.0	0.017821817476119866	2.678195337058258	3.674977742207767	10.0	[1, 8.335786807869711, 87.0651030811084, 110.5330246432782, 2372265.0148012345]	190303149428.80954	2.0	4.299500000026768e-05	2.018372825
tf_rep(Ophio5|1479)	1052.2660071660446	0.0000350251	1.0	0.05	0.0	0.004851057744909815	0.0	0.001	1.0	[1, 1, 11.040082452556776, 94.9840719016305, 2372202.433024854]	2487567347.2881145	4.0	0.00035587699999961586	1.177725115
null_model	1052.2660071660446				0.0	0.004851057001617014								
