# LEMpy target file for Ophio5|3760, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111115822_lempy/lempy_20251111115822_config.txt 
# Time series data file:   ../tmp/tmp_20251111115822.tsv 
# Computed on:  2025-11-11 12:01:01 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|3760)	571.9431397437781	0.401056	1.0	0.05	0.0	0.1587898378135175	9.599540811269188	29.581930710105617	6.629404886024455	[1, 1, 9.804815931307553, 53.64612706104236, 2529873.3246404477]	1330689085.1672745	1.0	2.916100000049937e-05	1.5291261389999988
tf_rep(Ophio5|1654)	575.8086494635156	0.179241	1.0	0.05	0.0	0.12852519590309078	7.010796770816361	26.146381938694116	10.0	[1, 1, 10.468089749418526, 53.51729004194294, 2529951.7782011223]	1417339187.1217606	2.0	2.9753999996273706e-05	1.9904945920000046
tf_rep(Ophio5|1479)	578.1298835816901	0.111991	1.0	0.05	0.0	0.12676766733006423	6.882715660148303	18.70068945707462	10.0	[1, 2.0912109247012327, 11.39975885983828, 54.65228280949079, 2529962.593600725]	3296217880.0314183	2.0	0.00018038300000000618	2.150858204000002
tf_act(Ophio5|8321)	595.7190955697182	0.0918449	1.0	0.05	0.0	0.0545021221395073	5.355838070951444	69.32731983870652	10.0	[1, 1, 17.33259780826465, 54.08378470985802, 2529407.556612016]	2371098231.631077	2.0	3.0580000000668406e-05	2.2553950749999956
tf_act(Ophio5|6920)	660.1630440074052	0.0602136	1.0	0.05	0.02836612032408819	0.07224544859127291	7.344135313922966	50.63904107540811	2.5928780753533913	[1, 4.413201651536529, 11.470555358828765, 52.62377361066972, 2529420.9614170636]	6738159985.430484	0.0	3.347399999853451e-05	2.172409195
tf_act(Ophio5|392)	642.3778986599367	0.0336003	1.0	0.05	0.0	0.08564827695922096	10.999055458327968	72.46520750443679	2.2335296206356023	[1, 3.570425103501581, 19.806874201644742, 60.7131962028477, 2529515.0357218455]	10860660360.93743	1.0	2.9727000004697857e-05	2.0378740019999952
tf_act(Ophio5|8604)	656.3346967751943	0.0306279	1.0	0.05	0.0	0.03761194214812781	5.251909594368717	75.60393342254945	10.0	[1, 1, 13.791543918188836, 54.171018290021614, 2529301.347396873]	1889646039.1931856	2.0	2.963700000435665e-05	2.077892978999998
tf_rep(Ophio5|491)	640.9601704651467	0.0300792	1.0	0.05	0.0	0.09533237085497547	5.264252606773266	32.30417093190163	10.0	[1, 1.5877864879229326, 16.731894942053824, 53.3107042697556, 2529898.2614478404]	3583065169.54876	2.0	4.873599999655198e-05	2.2669697280000065
tf_rep(Ophio5|2237)	622.1568705552023	0.0193744	1.0	0.05	0.0	0.06194400234855434	5.27881517285519	19.447262799686428	10.0	[1, 5.641391685940385, 24.170348463789825, 52.91501881463995, 2529516.30751868]	18250955421.143284	2.0	3.195700000446777e-05	2.1909781830000057
tf_rep(Ophio5|2137)	598.3296630515224	0.0178047	1.0	0.05	0.0	0.07036176697372787	6.4603054330824685	10.83419065432373	10.0	[1, 8.152681227212346, 47.25349739743526, 58.17603783429938, 2529942.0237966636]	56700792356.25218	2.0	3.805500000453321e-05	2.5769983389999993
