# LEMpy target file for Ophio5|491, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111115822_lempy/lempy_20251111115822_config.txt 
# Time series data file:   ../tmp/tmp_20251111115822.tsv 
# Computed on:  2025-11-11 12:01:09 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|392)	464.77745181216096	0.936231	1.0	0.05	0.3	0.13341253937183933	22.37994907864402	11.117724744695796	10.0	[1, 3.638731893677647, 61.09993057545368, 204.52602602092006, 2652311.298393225]	120604593581.85172	2.0	2.9608000005509894e-05	2.377932905999998
tf_act(Ophio5|3760)	766.0762484447273	0.0222935	1.0	0.05	0.0	0.014975626299135535	6.293608656548195	74.45725950575843	10.0	[1, 1, 5.791775761279152, 67.06101074341278, 2650099.4192830105]	1029304806.5408536	2.0	2.8364000002056855e-05	1.9310443969999938
tf_act(Ophio5|2237)	676.1910950615264	0.0163668	1.0	0.05	0.0	0.12594868633177997	7.489892067530441	20.072687244241468	10.0	[1.8121809504254534, 6.6724175764815925, 20.979348713461448, 80.8484228186155, 2650934.9509082176]	54368506547.79912	2.0	3.6262999998371015e-05	2.1638537040000045
tf_rep(Ophio5|8604)	809.1735247379651	0.00532178	1.0	0.05	0.0	0.0678230225046174	3.7637433759217545	63.68502600733975	10.0	[1, 1.3847808493581029, 14.641848095639263, 72.3449351103062, 2651050.65206243]	3888688026.048876	2.0	3.046899999503694e-05	2.1392294049999947
tf_act(Ophio5|2137)	703.0267745605223	0.00512193	1.0	0.05	0.0	0.13491664492378888	8.064649779035523	11.398527988624624	10.0	[1.9948641131853149, 6.333254918929023, 24.923121166486467, 239.31325858999685, 2651343.5663387957]	199790799151.23627	2.0	3.0234999996991974e-05	2.225076983000008
tf_rep(Ophio5|8321)	745.7100555787405	0.0037283	1.0	0.05	0.0	0.4050089297038041	53.92188229107325	10.490368204010112	1.2575397518130595	[1, 1.4073372495157361, 14.779185522832698, 5529.320588747147, 2684935.596642705]	308783671928.1721	1.0	3.0195999997317813e-05	2.143470598999997
tf_act(Ophio5|1654)	888.316645196399	0.00320748	1.0	0.05	0.3	0.156435414536941	12.77343448091025	26.364324534916435	2.6248920380344476	[1, 1, 6.499607434823095, 164.169769487072, 2650606.652171615]	2828300815.53763	1.0	2.996100000274282e-05	2.346090731000004
tf_rep(Ophio5|3760)	942.8514981503009	0.00182513	1.0	0.05	0.25285131245526904	0.006777055523540647	2.9673615802679403	0.001	8.40970385671663	[1, 1, 8.81659567929338, 61.64442953493384, 2650079.433867968]	1440302301.220556	1.0	2.8661999998291776e-05	1.5196775539999976
tf_rep(Ophio5|1654)	981.8492264537898	0.00144633	1.0	0.05	0.3	0.0036813750875876318	0.0	0.22962026791074142	8.170818454537347	[1, 1, 1, 61.5467361099648, 2650073.713170849]	163103387.49648076	2.0	3.5431999997115327e-05	0.8694908249999997
tf_act(Ophio5|8321)	970.0588729059818	0.000779925	1.0	0.05	0.0	0.009984547341516707	0.6575327805527279	9.051769018495007	10.0	[1, 1, 2.3407288780056312, 131.8212322242506, 2651336.229402627]	818090381.2122171	2.0	2.9384000001186905e-05	1.924877784000003
tf_act(Ophio5|6920)	947.5440609022048	0.000667707	1.0	0.05	0.0	0.001629098993993913	5.972325702546508	100.0	10.0	[1, 1, 3.508596400599823, 62.09704645251712, 2650077.499169073]	577381590.2418038	3.0	3.346700000150804e-05	1.7369486449999982
tf_rep(Ophio5|2137)	981.8492264537898	0.00060377	1.0	0.05	0.3	0.0036813750972226845	0.0	0.7293903056142957	1.0238097768444836	[1, 1, 5.705927331579106, 61.89729524906747, 2650076.5128191346]	935957914.9978977	2.0	2.961599999906639e-05	0.9453974219999992
tf_rep(Ophio5|1479)	876.2637384485371	0.000473278	1.0	0.05	0.0	0.009803333329124636	5.475856162546609	4.548206448593944	10.0	[1, 2.6987624028697206, 28.944119791150655, 235.36134224651465, 2650503.486376179]	48729113450.78132	2.0	0.00019166500000267206	2.264275791000003
tf_act(Ophio5|8604)	981.8492264537898	0.000433559	1.0	0.05	0.3	0.0036813751140805143	0.0	100.0	9.989296676082377	[1, 1, 2.6986916233236014, 63.44995782121663, 2650081.368486471]	453778387.50980663	3.0	3.0090999999288215e-05	1.0910219000000012
tf_rep(Ophio5|6920)	686.7460719859308	0.000400498	1.0	0.05	0.3	0.08764022276455573	100.0	0.7716494278062944	1.9652938615241835	[1, 47.19578110344364, 138.9217613915788, 3328.1759861803735, 2777108.0265391674]	60599984859107.25	2.0	4.6691000001430893e-05	2.5118080780000014
tf_act(Ophio5|392)	981.8492264537898	0.000387941	1.0	0.05	0.3	0.0036813750865639593	0.0	100.0	4.421180322089522	[1, 1, 3.3496532071872185, 63.847844444587835, 2650093.4304453153]	566770544.6221522	3.0	2.9138999998679083e-05	1.2538384369999989
tf_act(Ophio5|491)	869.4746216885983	0.000339079	1.0	0.05	0.3	0.3756378362753055	68.38512676362998	100.0	1.2433979089114835	[1, 1, 10.005851363277129, 4341.419501738382, 2750000.6174646174]	119458921982.48888	2.0	2.919399999967709e-05	1.8825412049999954
tf_rep(Ophio5|491)	912.248901830449	0.000138767	1.0	0.05	0.0	0.0011811895201810137	36.995108353896356	3.210621213765187	10.0	[1, 1, 55.87709532578812, 1148.7284716466213, 2650709.4940481363]	170142708058.64127	2.0	2.8384000003711662e-05	1.6297051340000053
